// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> _sys_macro_day
<0000> _sys_macro_day
<0112> メガネ仲間

//<0113> 暗算日本記録保持者
<0113> 暗算日本記録保持者

//<0114> 通り魔
<0114> 通り魔

//<0115> 記憶ナシ男
<0115> 記憶ナシ男

//<0116> 音速
<0116> 音速

//<0117> 無限
<0117> 無限

//<0118> エロ侍
<0118> エロ侍

//<0119> エロエロ団ナンバー１
<0119> エロエロ団ナンバー１

//<0120> ただのエロ少年
<0120> ただのエロ少年

//<0121> ユリブサイク
<0121> ユリブサイク

//<0122> ドピュッシー
<0122> ドピュッシー

//<0123> アメリカンエロドッグ
<0123> アメリカンエロドッグ

//<0124> ゼウス
<0124> ゼウス

//<0125> 日向markⅡ
<0125> 日向markⅡ

//<0126> 糞虫
<0126> 糞虫

//<0127> 量産型日向
<0127> 量産型日向

//<0128> ？？
<0128> ？？

//<0129> （やはり、不正を暴くべきだったのか…）
<0129> （やはり、不正を暴くべきだったのか…）

//<0130> 音無
<0130> 音無

//<0131> クソ坊主
<0131> クソ坊主

//<0132> 代理人
<0132> 代理人

//<0133> 微妙すぎるイケメン
<0133> 微妙すぎるイケメン

//<0134> ロリコン
<0134> ロリコン

//<0135> メガネ仲間
<0135> メガネ仲間

//<0136> 暗算日本記録保持者
<0136> 暗算日本記録保持者

//<0137> 通り魔
<0137> 通り魔

//<0138> 記憶ナシ男
<0138> 記憶ナシ男

//<0139> 音速
<0139> 音速

//<0140> 無限
<0140> 無限

//<0141> エロ侍
<0141> エロ侍

//<0142> エロエロ団ナンバー１
<0142> エロエロ団ナンバー１

//<0143> ただのエロ少年
<0143> ただのエロ少年

//<0144> ユリブサイク
<0144> ユリブサイク

//<0145> ドピュッシー
<0145> ドピュッシー

//<0146> アメリカンエロドッグ
<0146> アメリカンエロドッグ

//<0147> ゼウス
<0147> ゼウス

//<0148> 日向markⅡ
<0148> 日向markⅡ

//<0149> 糞虫
<0149> 糞虫

//<0150> 量産型日向
<0150> 量産型日向

//<0151> ？？
<0151> ？？

//<0152> （いやいや、今の関係を壊したくない！）
<0152> （いやいや、今の関係を壊したくない！）

//<0153> 音無
<0153> 音無

//<0154> クソ坊主
<0154> クソ坊主

//<0155> 代理人
<0155> 代理人

//<0156> 微妙すぎるイケメン
<0156> 微妙すぎるイケメン

//<0157> ロリコン
<0157> ロリコン

//<0158> メガネ仲間
<0158> メガネ仲間

//<0159> 暗算日本記録保持者
<0159> 暗算日本記録保持者

//<0160> 通り魔
<0160> 通り魔

//<0161> 記憶ナシ男
<0161> 記憶ナシ男

//<0162> 音速
<0162> 音速

//<0163> 無限
<0163> 無限

//<0164> エロ侍
<0164> エロ侍

//<0165> エロエロ団ナンバー１
<0165> エロエロ団ナンバー１

//<0166> ただのエロ少年
<0166> ただのエロ少年

//<0167> ユリブサイク
<0167> ユリブサイク

//<0168> ドピュッシー
<0168> ドピュッシー

//<0169> アメリカンエロドッグ
<0169> アメリカンエロドッグ

//<0170> ゼウス
<0170> ゼウス

//<0171> 日向markⅡ
<0171> 日向markⅡ

//<0172> 糞虫
<0172> 糞虫

//<0173> 量産型日向
<0173> 量産型日向

//<0174> ？？
<0174> ？？

//<0175> （次こそは、暴きにかかるか…）
<0175> （次こそは、暴きにかかるか…）

//<0176> nothing
<0176> nothing

//<0177> nothing
<0177> nothing

//<0178> nothing
<0178> nothing

//<0179> nothing
<0179> nothing

//<0180> nothing
<0180> nothing

//<0181> 日向
<0181> 日向

//<0182> 男Ｂ
<0182> 男Ｂ

//<0183> エロエロ団総帥
<0183> エロエロ団総帥

//<0184> イケチン
<0184> イケチン

//<0185> ホモ太
<0185> ホモ太

//<0186> ひなチン
<0186> ひなチン

//<0187> 秀樹
<0187> 秀樹

//<0188> 男子生徒
<0188> 男子生徒

//<0189> ？？
<0189> ？？

//<0190> 「頂きます」
<0190> 「頂きます」

//<0191> 音無
<0191> 音無

//<0192> クソ坊主
<0192> クソ坊主

//<0193> 代理人
<0193> 代理人

//<0194> 微妙すぎるイケメン
<0194> 微妙すぎるイケメン

//<0195> ロリコン
<0195> ロリコン

//<0196> メガネ仲間
<0196> メガネ仲間

//<0197> 暗算日本記録保持者
<0197> 暗算日本記録保持者

//<0198> 通り魔
<0198> 通り魔

//<0199> 記憶ナシ男
<0199> 記憶ナシ男

//<0200> 音速
<0200> 音速

//<0201> 無限
<0201> 無限

//<0202> エロ侍
<0202> エロ侍

//<0203> エロエロ団ナンバー１
<0203> エロエロ団ナンバー１

//<0204> ただのエロ少年
<0204> ただのエロ少年

//<0205> ユリブサイク
<0205> ユリブサイク

//<0206> ドピュッシー
<0206> ドピュッシー

//<0207> アメリカンエロドッグ
<0207> アメリカンエロドッグ

//<0208> ゼウス
<0208> ゼウス

//<0209> 日向markⅡ
<0209> 日向markⅡ

//<0210> 糞虫
<0210> 糞虫

//<0211> 量産型日向
<0211> 量産型日向

//<0212> ？？
<0212> ？？

//<0213> 「頂きます」
<0213> 「頂きます」

//<0214> nothing
<0214> nothing

//<0215> nothing
<0215> nothing

//<0216> nothing
<0216> nothing

//<0217> nothing
<0217> nothing

//<0218> nothing
<0218> nothing

//<0219> nothing
<0219> nothing

//<0220> ナイフとフォークも持ち、ヘヴィーなコンボに挑戦し始める。
<0220> ナイフとフォークも持ち、ヘヴィーなコンボに挑戦し始める。

//<0221> しばらく格闘して、一度休憩を入れたところで、ふと気づく。
<0221> しばらく格闘して、一度休憩を入れたところで、ふと気づく。

//<0222> 席につき、盆を置くが、それに載せられた料理を前にすると…。
<0222> 席につき、盆を置くが、それに載せられた料理を前にすると…。

//<0223> 音無
<0223> 音無

//<0224> クソ坊主
<0224> クソ坊主

//<0225> 代理人
<0225> 代理人

//<0226> 微妙すぎるイケメン
<0226> 微妙すぎるイケメン

//<0227> ロリコン
<0227> ロリコン

//<0228> メガネ仲間
<0228> メガネ仲間

//<0229> 暗算日本記録保持者
<0229> 暗算日本記録保持者

//<0230> 通り魔
<0230> 通り魔

//<0231> 記憶ナシ男
<0231> 記憶ナシ男

//<0232> 音速
<0232> 音速

//<0233> 無限
<0233> 無限

//<0234> エロ侍
<0234> エロ侍

//<0235> エロエロ団ナンバー１
<0235> エロエロ団ナンバー１

//<0236> ただのエロ少年
<0236> ただのエロ少年

//<0237> ユリブサイク
<0237> ユリブサイク

//<0238> ドピュッシー
<0238> ドピュッシー

//<0239> アメリカンエロドッグ
<0239> アメリカンエロドッグ

//<0240> ゼウス
<0240> ゼウス

//<0241> 日向markⅡ
<0241> 日向markⅡ

//<0242> 糞虫
<0242> 糞虫

//<0243> 量産型日向
<0243> 量産型日向

//<0244> ？？
<0244> ？？

//<0245> （ほうれん草サラダだけ…）
<0245> （ほうれん草サラダだけ…）

//<0246> 日向の盆を見ると、鉄製の器に載せられた大きなステーキとハンバーグが湯気をあげていた。
<0246> 日向の盆を見ると、鉄製の器に載せられた大きなステーキとハンバーグが湯気をあげていた。

//<0247> nothing
<0247> nothing

//<0248> nothing
<0248> nothing

//<0249> nothing
<0249> nothing

//<0250> nothing
<0250> nothing

//<0251> nothing
<0251> nothing

//<0252> 日向
<0252> 日向

//<0253> 男Ｂ
<0253> 男Ｂ

//<0254> エロエロ団総帥
<0254> エロエロ団総帥

//<0255> イケチン
<0255> イケチン

//<0256> ホモ太
<0256> ホモ太

//<0257> ひなチン
<0257> ひなチン

//<0258> 秀樹
<0258> 秀樹

//<0259> 男子生徒
<0259> 男子生徒

//<0260> ？？
<0260> ？？

//<0261> 「頂きますっ」
<0261> 「頂きますっ」

//<0262> 音無
<0262> 音無

//<0263> クソ坊主
<0263> クソ坊主

//<0264> 代理人
<0264> 代理人

//<0265> 微妙すぎるイケメン
<0265> 微妙すぎるイケメン

//<0266> ロリコン
<0266> ロリコン

//<0267> メガネ仲間
<0267> メガネ仲間

//<0268> 暗算日本記録保持者
<0268> 暗算日本記録保持者

//<0269> 通り魔
<0269> 通り魔

//<0270> 記憶ナシ男
<0270> 記憶ナシ男

//<0271> 音速
<0271> 音速

//<0272> 無限
<0272> 無限

//<0273> エロ侍
<0273> エロ侍

//<0274> エロエロ団ナンバー１
<0274> エロエロ団ナンバー１

//<0275> ただのエロ少年
<0275> ただのエロ少年

//<0276> ユリブサイク
<0276> ユリブサイク

//<0277> ドピュッシー
<0277> ドピュッシー

//<0278> アメリカンエロドッグ
<0278> アメリカンエロドッグ

//<0279> ゼウス
<0279> ゼウス

//<0280> 日向markⅡ
<0280> 日向markⅡ

//<0281> 糞虫
<0281> 糞虫

//<0282> 量産型日向
<0282> 量産型日向

//<0283> ？？
<0283> ？？

//<0284> 「頂きます」
<0284> 「頂きます」

//<0285> nothing
<0285> nothing

//<0286> nothing
<0286> nothing

//<0287> nothing
<0287> nothing

//<0288> nothing
<0288> nothing

//<0289> nothing
<0289> nothing

//<0290> nothing
<0290> nothing

//<0291> それでもさすが、日向。フォークとナイフを手に、ばくばくと食べていく。
<0291> それでもさすが、日向。フォークとナイフを手に、ばくばくと食べていく。

//<0292> 俺はほうれん草サラダをたまにつまむ感じで、食べるスピードを合わせた。
<0292> 俺はほうれん草サラダをたまにつまむ感じで、食べるスピードを合わせた。

//<0293> そういや、と気づく。
<0293> そういや、と気づく。

//<0294> 席につき、盆を置くが、その上に載っているのは、イングリッシュマフィンひとつ。
<0294> 席につき、盆を置くが、その上に載っているのは、イングリッシュマフィンひとつ。

//<0295> 日向は、麻婆豆腐オンリー。
<0295> 日向は、麻婆豆腐オンリー。

//<0296> nothing
<0296> nothing

//<0297> nothing
<0297> nothing

//<0298> nothing
<0298> nothing

//<0299> nothing
<0299> nothing

//<0300> nothing
<0300> nothing

//<0301> 日向
<0301> 日向

//<0302> 男Ｂ
<0302> 男Ｂ

//<0303> エロエロ団総帥
<0303> エロエロ団総帥

//<0304> イケチン
<0304> イケチン

//<0305> ホモ太
<0305> ホモ太

//<0306> ひなチン
<0306> ひなチン

//<0307> 秀樹
<0307> 秀樹

//<0308> 男子生徒
<0308> 男子生徒

//<0309> ？？
<0309> ？？

//<0310> 「頂きます！」
<0310> 「頂きます！」

//<0311> 音無
<0311> 音無

//<0312> クソ坊主
<0312> クソ坊主

//<0313> 代理人
<0313> 代理人

//<0314> 微妙すぎるイケメン
<0314> 微妙すぎるイケメン

//<0315> ロリコン
<0315> ロリコン

//<0316> メガネ仲間
<0316> メガネ仲間

//<0317> 暗算日本記録保持者
<0317> 暗算日本記録保持者

//<0318> 通り魔
<0318> 通り魔

//<0319> 記憶ナシ男
<0319> 記憶ナシ男

//<0320> 音速
<0320> 音速

//<0321> 無限
<0321> 無限

//<0322> エロ侍
<0322> エロ侍

//<0323> エロエロ団ナンバー１
<0323> エロエロ団ナンバー１

//<0324> ただのエロ少年
<0324> ただのエロ少年

//<0325> ユリブサイク
<0325> ユリブサイク

//<0326> ドピュッシー
<0326> ドピュッシー

//<0327> アメリカンエロドッグ
<0327> アメリカンエロドッグ

//<0328> ゼウス
<0328> ゼウス

//<0329> 日向markⅡ
<0329> 日向markⅡ

//<0330> 糞虫
<0330> 糞虫

//<0331> 量産型日向
<0331> 量産型日向

//<0332> ？？
<0332> ？？

//<0333> 「頂きます」
<0333> 「頂きます」

//<0334> nothing
<0334> nothing

//<0335> nothing
<0335> nothing

//<0336> nothing
<0336> nothing

//<0337> nothing
<0337> nothing

//<0338> nothing
<0338> nothing

//<0339> nothing
<0339> nothing

//<0340> イングリッシュマフィンは、目玉焼きに大きくマフィンからはみ出しているぶ厚いベーコン、レタス、そしてチーズ。
<0340> イングリッシュマフィンは、目玉焼きに大きくマフィンからはみ出しているぶ厚いベーコン、レタス、そしてチーズ。

//<0341> 音無
<0341> 音無

//<0342> クソ坊主
<0342> クソ坊主

//<0343> 代理人
<0343> 代理人

//<0344> 微妙すぎるイケメン
<0344> 微妙すぎるイケメン

//<0345> ロリコン
<0345> ロリコン

//<0346> メガネ仲間
<0346> メガネ仲間

//<0347> 暗算日本記録保持者
<0347> 暗算日本記録保持者

//<0348> 通り魔
<0348> 通り魔

//<0349> 記憶ナシ男
<0349> 記憶ナシ男

//<0350> 音速
<0350> 音速

//<0351> 無限
<0351> 無限

//<0352> エロ侍
<0352> エロ侍

//<0353> エロエロ団ナンバー１
<0353> エロエロ団ナンバー１

//<0354> ただのエロ少年
<0354> ただのエロ少年

//<0355> ユリブサイク
<0355> ユリブサイク

//<0356> ドピュッシー
<0356> ドピュッシー

//<0357> アメリカンエロドッグ
<0357> アメリカンエロドッグ

//<0358> ゼウス
<0358> ゼウス

//<0359> 日向markⅡ
<0359> 日向markⅡ

//<0360> 糞虫
<0360> 糞虫

//<0361> 量産型日向
<0361> 量産型日向

//<0362> ？？
<0362> ？？

//<0363> （すでに美味しさが約束されている！！）
<0363> （すでに美味しさが約束されている！！）

//<0364> 大きく口を開き、かぶりつく。
<0364> 大きく口を開き、かぶりつく。

//<0365> 音無
<0365> 音無

//<0366> クソ坊主
<0366> クソ坊主

//<0367> 代理人
<0367> 代理人

//<0368> 微妙すぎるイケメン
<0368> 微妙すぎるイケメン

//<0369> ロリコン
<0369> ロリコン

//<0370> メガネ仲間
<0370> メガネ仲間

//<0371> 暗算日本記録保持者
<0371> 暗算日本記録保持者

//<0372> 通り魔
<0372> 通り魔

//<0373> 記憶ナシ男
<0373> 記憶ナシ男

//<0374> 音速
<0374> 音速

//<0375> 無限
<0375> 無限

//<0376> エロ侍
<0376> エロ侍

//<0377> エロエロ団ナンバー１
<0377> エロエロ団ナンバー１

//<0378> ただのエロ少年
<0378> ただのエロ少年

//<0379> ユリブサイク
<0379> ユリブサイク

//<0380> ドピュッシー
<0380> ドピュッシー

//<0381> アメリカンエロドッグ
<0381> アメリカンエロドッグ

//<0382> ゼウス
<0382> ゼウス

//<0383> 日向markⅡ
<0383> 日向markⅡ

//<0384> 糞虫
<0384> 糞虫

//<0385> 量産型日向
<0385> 量産型日向

//<0386> ？？
<0386> ？？

//<0387> （うわっ…うめぇぇーー！！）
<0387> （うわっ…うめぇぇーー！！）

//<0388> それぞれの食材、ソースのバランスが絶妙すぎて、感動を覚える。
<0388> それぞれの食材、ソースのバランスが絶妙すぎて、感動を覚える。

//<0389> 黙々と食べ続け、完食する。
<0389> 黙々と食べ続け、完食する。

//<0390> nothing
<0390> nothing

//<0391> nothing
<0391> nothing

//<0392> nothing
<0392> nothing

//<0393> nothing
<0393> nothing

//<0394> nothing
<0394> nothing

//<0395> 正面には、顔を紅潮させ、汗だくになっている変わり果てた日向の姿が。
<0395> 正面には、顔を紅潮させ、汗だくになっている変わり果てた日向の姿が。

//<0396> 音無
<0396> 音無

//<0397> クソ坊主
<0397> クソ坊主

//<0398> 代理人
<0398> 代理人

//<0399> 微妙すぎるイケメン
<0399> 微妙すぎるイケメン

//<0400> ロリコン
<0400> ロリコン

//<0401> メガネ仲間
<0401> メガネ仲間

//<0402> 暗算日本記録保持者
<0402> 暗算日本記録保持者

//<0403> 通り魔
<0403> 通り魔

//<0404> 記憶ナシ男
<0404> 記憶ナシ男

//<0405> 音速
<0405> 音速

//<0406> 無限
<0406> 無限

//<0407> エロ侍
<0407> エロ侍

//<0408> エロエロ団ナンバー１
<0408> エロエロ団ナンバー１

//<0409> ただのエロ少年
<0409> ただのエロ少年

//<0410> ユリブサイク
<0410> ユリブサイク

//<0411> ドピュッシー
<0411> ドピュッシー

//<0412> アメリカンエロドッグ
<0412> アメリカンエロドッグ

//<0413> ゼウス
<0413> ゼウス

//<0414> 日向markⅡ
<0414> 日向markⅡ

//<0415> 糞虫
<0415> 糞虫

//<0416> 量産型日向
<0416> 量産型日向

//<0417> ？？
<0417> ？？

//<0418> 「大丈夫か…？」
<0418> 「大丈夫か…？」

//<0419> nothing
<0419> nothing

//<0420> nothing
<0420> nothing

//<0421> nothing
<0421> nothing

//<0422> nothing
<0422> nothing

//<0423> nothing
<0423> nothing

//<0424> 日向
<0424> 日向

//<0425> 男Ｂ
<0425> 男Ｂ

//<0426> エロエロ団総帥
<0426> エロエロ団総帥

//<0427> イケチン
<0427> イケチン

//<0428> ホモ太
<0428> ホモ太

//<0429> ひなチン
<0429> ひなチン

//<0430> 秀樹
<0430> 秀樹

//<0431> 男子生徒
<0431> 男子生徒

//<0432> ？？
<0432> ？？

//<0433> 「けじめだっ…絶対食い切る…！！」
<0433> 「けじめだっ…絶対食い切る…！！」

//<0434> nothing
<0434> nothing

//<0435> nothing
<0435> nothing

//<0436> nothing
<0436> nothing

//<0437> nothing
<0437> nothing

//<0438> nothing
<0438> nothing

//<0439> nothing
<0439> nothing

//<0440> ラストスパート。皿を持ち上げ一気に喉に流し込んだ。
<0440> ラストスパート。皿を持ち上げ一気に喉に流し込んだ。

//<0441> nothing
<0441> nothing

//<0442> nothing
<0442> nothing

//<0443> nothing
<0443> nothing

//<0444> nothing
<0444> nothing

//<0445> nothing
<0445> nothing

//<0446> 日向
<0446> 日向

//<0447> 男Ｂ
<0447> 男Ｂ

//<0448> エロエロ団総帥
<0448> エロエロ団総帥

//<0449> イケチン
<0449> イケチン

//<0450> ホモ太
<0450> ホモ太

//<0451> ひなチン
<0451> ひなチン

//<0452> 秀樹
<0452> 秀樹

//<0453> 男子生徒
<0453> 男子生徒

//<0454> ？？
<0454> ？？

//<0455> 「うっ…」
<0455> 「うっ…」

//<0456> nothing
<0456> nothing

//<0457> nothing
<0457> nothing

//<0458> nothing
<0458> nothing

//<0459> nothing
<0459> nothing

//<0460> nothing
<0460> nothing

//<0461> 日向は椅子から転げ落ち、もんどりうつ。
<0461> 日向は椅子から転げ落ち、もんどりうつ。

//<0462> 日向
<0462> 日向

//<0463> 男Ｂ
<0463> 男Ｂ

//<0464> エロエロ団総帥
<0464> エロエロ団総帥

//<0465> イケチン
<0465> イケチン

//<0466> ホモ太
<0466> ホモ太

//<0467> ひなチン
<0467> ひなチン

//<0468> 秀樹
<0468> 秀樹

//<0469> 男子生徒
<0469> 男子生徒

//<0470> ？？
<0470> ？？

//<0471> 「うああぁぁぁーーーーーーーー！！」
<0471> 「うああぁぁぁーーーーーーーー！！」

//<0472> 音無
<0472> 音無

//<0473> クソ坊主
<0473> クソ坊主

//<0474> 代理人
<0474> 代理人

//<0475> 微妙すぎるイケメン
<0475> 微妙すぎるイケメン

//<0476> ロリコン
<0476> ロリコン

//<0477> メガネ仲間
<0477> メガネ仲間

//<0478> 暗算日本記録保持者
<0478> 暗算日本記録保持者

//<0479> 通り魔
<0479> 通り魔

//<0480> 記憶ナシ男
<0480> 記憶ナシ男

//<0481> 音速
<0481> 音速

//<0482> 無限
<0482> 無限

//<0483> エロ侍
<0483> エロ侍

//<0484> エロエロ団ナンバー１
<0484> エロエロ団ナンバー１

//<0485> ただのエロ少年
<0485> ただのエロ少年

//<0486> ユリブサイク
<0486> ユリブサイク

//<0487> ドピュッシー
<0487> ドピュッシー

//<0488> アメリカンエロドッグ
<0488> アメリカンエロドッグ

//<0489> ゼウス
<0489> ゼウス

//<0490> 日向markⅡ
<0490> 日向markⅡ

//<0491> 糞虫
<0491> 糞虫

//<0492> 量産型日向
<0492> 量産型日向

//<0493> ？？
<0493> ？？

//<0494> 「日向ぁーー！！」
<0494> 「日向ぁーー！！」

//<0495> nothing
<0495> nothing

//<0496> nothing
<0496> nothing

//<0497> nothing
<0497> nothing

//<0498> nothing
<0498> nothing

//<0499> nothing
<0499> nothing

//<0500> 俺は日向の体を抱き上げ、水の入ったコップを口に添える。
<0500> 俺は日向の体を抱き上げ、水の入ったコップを口に添える。

//<0501> 音無
<0501> 音無

//<0502> クソ坊主
<0502> クソ坊主

//<0503> 代理人
<0503> 代理人

//<0504> 微妙すぎるイケメン
<0504> 微妙すぎるイケメン

//<0505> ロリコン
<0505> ロリコン

//<0506> メガネ仲間
<0506> メガネ仲間

//<0507> 暗算日本記録保持者
<0507> 暗算日本記録保持者

//<0508> 通り魔
<0508> 通り魔

//<0509> 記憶ナシ男
<0509> 記憶ナシ男

//<0510> 音速
<0510> 音速

//<0511> 無限
<0511> 無限

//<0512> エロ侍
<0512> エロ侍

//<0513> エロエロ団ナンバー１
<0513> エロエロ団ナンバー１

//<0514> ただのエロ少年
<0514> ただのエロ少年

//<0515> ユリブサイク
<0515> ユリブサイク

//<0516> ドピュッシー
<0516> ドピュッシー

//<0517> アメリカンエロドッグ
<0517> アメリカンエロドッグ

//<0518> ゼウス
<0518> ゼウス

//<0519> 日向markⅡ
<0519> 日向markⅡ

//<0520> 糞虫
<0520> 糞虫

//<0521> 量産型日向
<0521> 量産型日向

//<0522> ？？
<0522> ？？

//<0523> 「口を開け、日向ぁ！　水だぁ！」
<0523> 「口を開け、日向ぁ！　水だぁ！」

//<0524> nothing
<0524> nothing

//<0525> nothing
