// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> nothing
<0073> アメリカンエロドッグ

//<0074> ゼウス
<0074> ゼウス

//<0075> 日向markⅡ
<0075> 日向markⅡ

//<0076> 糞虫
<0076> 糞虫

//<0077> 量産型日向
<0077> 量産型日向

//<0078> ？？
<0078> ？？

//<0079> 「え？　俺の事知ってるの？」
<0079> 「え？　俺の事知ってるの？」

//<0080> nothing
<0080> nothing

//<0081> nothing
<0081> nothing

//<0082> nothing
<0082> nothing

//<0083> nothing
<0083> nothing

//<0084> nothing
<0084> nothing

//<0085> 女生徒
<0085> 女生徒
{2cc4} 33 // 0085

//<0086> 「はい。野田先輩が『奴は災厄をもたらすから注意しろー』とかなんとか言ってました」
<0086> 「はい。野田先輩が『奴は災厄をもたらすから注意しろー』とかなんとか言ってました」

//<0087> nothing
<0087> nothing

//<0088> nothing
<0088> nothing

//<0089> nothing
<0089> nothing

//<0090> nothing
<0090> nothing

//<0091> nothing
<0091> nothing

//<0092> nothing
<0092> nothing

//<0093> nothing
<0093> nothing

//<0094> nothing
<0094> nothing

//<0095> nothing
<0095> nothing

//<0096> nothing
<0096> nothing

//<0097> あの野郎か…。
<0097> あの野郎か…。

//<0098> 音無
<0098> 音無

//<0099> クソ坊主
<0099> クソ坊主

//<0100> 代理人
<0100> 代理人

//<0101> 微妙すぎるイケメン
<0101> 微妙すぎるイケメン

//<0102> ロリコン
<0102> ロリコン

//<0103> メガネ仲間
<0103> メガネ仲間

//<0104> 暗算日本記録保持者
<0104> 暗算日本記録保持者

//<0105> 通り魔
<0105> 通り魔

//<0106> 記憶ナシ男
<0106> 記憶ナシ男

//<0107> 音速
<0107> 音速

//<0108> 無限
<0108> 無限

//<0109> エロ侍
<0109> エロ侍

//<0110> エロエロ団ナンバー１
<0110> エロエロ団ナンバー１

//<0111> ただのエロ少年
<0111> ただのエロ少年

//<0112> ユリブサイク
<0112> ユリブサイク

//<0113> ドピュッシー
<0113> ドピュッシー

//<0114> アメリカンエロドッグ
<0114> アメリカンエロドッグ

//<0115> ゼウス
<0115> ゼウス

//<0116> 日向markⅡ
<0116> 日向markⅡ

//<0117> 糞虫
<0117> 糞虫

//<0118> 量産型日向
<0118> 量産型日向

//<0119> ？？
<0119> ？？

//<0120> 「でもこれ、体育館占拠って大丈夫なのか？」
<0120> 「でもこれ、体育館占拠って大丈夫なのか？」

//<0121> nothing
<0121> nothing

//<0122> nothing
<0122> nothing

//<0123> nothing
<0123> nothing

//<0124> nothing
<0124> nothing

//<0125> nothing
<0125> nothing

//<0126> 掲示板に貼られているフライヤーを見ながら訊く。
<0126> 掲示板に貼られているフライヤーを見ながら訊く。

//<0127> nothing
<0127> nothing

//<0128> nothing
<0128> nothing

//<0129> nothing
<0129> nothing

//<0130> nothing
<0130> nothing

//<0131> nothing
<0131> nothing

//<0132> 女生徒
<0132> 女生徒

//<0133> 「そりゃヤバいですよ。前代未聞ですよ。しかもゲリラライブじゃなく告知ライブですしね」
<0133> 「そりゃヤバいですよ。前代未聞ですよ。しかもゲリラライブじゃなく告知ライブですしね」

//<0134> nothing
<0134> nothing

//<0135> nothing
<0135> nothing

//<0136> nothing
<0136> nothing

//<0137> nothing
<0137> nothing

//<0138> nothing
<0138> nothing

//<0139> 女生徒
<0139> 女生徒

//<0140> 「先生達もほおっておかないし、どんな邪魔が入るかわからないですよ」
<0140> 「先生達もほおっておかないし、どんな邪魔が入るかわからないですよ」

//<0141> nothing
<0141> nothing

//<0142> nothing
<0142> nothing

//<0143> nothing
<0143> nothing

//<0144> nothing
<0144> nothing

//<0145> nothing
<0145> nothing

//<0146> 女生徒
<0146> 女生徒

//<0147> 「でも、今回の作戦は、そうしてでも人を集める必要があると聞きました」
<0147> 「でも、今回の作戦は、そうしてでも人を集める必要があると聞きました」

//<0148> nothing
<0148> nothing

//<0149> nothing
<0149> nothing

//<0150> nothing
<0150> nothing

//<0151> nothing
<0151> nothing

//<0152> nothing
<0152> nothing

//<0153> 差し出されたフライヤーを受け取る。
<0153> 差し出されたフライヤーを受け取る。

//<0154> nothing
<0154> nothing

//<0155> nothing
<0155> nothing

//<0156> nothing
<0156> nothing

//<0157> nothing
<0157> nothing

//<0158> nothing
<0158> nothing

//<0159> nothing
<0159> nothing

//<0160> Girls Dead Monster
<0160> Girls Dead Monster

//<0161> …略してガルデモか…。
<0161> …略してガルデモか…。

//<0162> nothing
<0162> nothing

//<0163> 
<0163> 

//<0164> 
<0164> 

//<0165> nothing
<0165> nothing

//<0166> 音無
<0166> 音無

//<0167> クソ坊主
<0167> クソ坊主

//<0168> 代理人
<0168> 代理人

//<0169> 微妙すぎるイケメン
<0169> 微妙すぎるイケメン

//<0170> ロリコン
<0170> ロリコン

//<0171> メガネ仲間
<0171> メガネ仲間

//<0172> 暗算日本記録保持者
<0172> 暗算日本記録保持者

//<0173> 通り魔
<0173> 通り魔

//<0174> 記憶ナシ男
<0174> 記憶ナシ男

//<0175> 音速
<0175> 音速

//<0176> 無限
<0176> 無限

//<0177> エロ侍
<0177> エロ侍

//<0178> エロエロ団ナンバー１
<0178> エロエロ団ナンバー１

//<0179> ただのエロ少年
<0179> ただのエロ少年

//<0180> ユリブサイク
<0180> ユリブサイク

//<0181> ドピュッシー
<0181> ドピュッシー

//<0182> アメリカンエロドッグ
<0182> アメリカンエロドッグ

//<0183> ゼウス
<0183> ゼウス

//<0184> 日向markⅡ
<0184> 日向markⅡ

//<0185> 糞虫
<0185> 糞虫

//<0186> 量産型日向
<0186> 量産型日向

//<0187> ？？
<0187> ？？

//<0188> 「ところで、えーっと…俺は音無、お前は？」
<0188> 「ところで、えーっと…俺は音無、お前は？」

//<0189> nothing
<0189> nothing

//<0190> nothing
<0190> nothing

//<0191> nothing
<0191> nothing

//<0192> nothing
<0192> nothing

//<0193> nothing
<0193> nothing

//<0194> ユイ
<0194> ユイ

//<0195> 「ユイです。まだ陽動班の下っ端ですが…」
<0195> 「ユイです。まだ陽動班の下っ端ですが…」

//<0196> nothing
<0196> nothing

//<0197> nothing
<0197> nothing

//<0198> nothing
<0198> nothing

//<0199> nothing
<0199> nothing

//<0200> nothing
<0200> nothing

//<0201> ユイ
<0201> ユイ

//<0202> 「あ、でもそれでも満足です！　だってガルデモのお手伝いですよ！」
<0202> 「あ、でもそれでも満足です！　だってガルデモのお手伝いですよ！」

//<0203> nothing
<0203> nothing

//<0204> nothing
<0204> nothing

//<0205> nothing
<0205> nothing

//<0206> nothing
<0206> nothing

//<0207> nothing
<0207> nothing

//<0208> ユイ
<0208> ユイ

//<0209> 「女子だけであの演奏力！　そしてなんと言っても、ボーカル＆ギターの岩沢さんの存在感！」
<0209> 「女子だけであの演奏力！　そしてなんと言っても、ボーカル＆ギターの岩沢さんの存在感！」

//<0210> nothing
<0210> nothing

//<0211> nothing
<0211> nothing

//<0212> nothing
<0212> nothing

//<0213> nothing
<0213> nothing

//<0214> nothing
<0214> nothing

//<0215> ユイ
<0215> ユイ

//<0216> 「作詞作曲までひとりでしちゃうんです！　あたしのお気に入りは
<0216> 「作詞作曲までひとりでしちゃうんです！　あたしのお気に入りは

//<0217> Crow Song
<0217> Crow Song

//<0218> ！！　サビの転調の思い切りが良くていいんですよ！」
<0218> ！！　サビの転調の思い切りが良くていいんですよ！」

//<0219> nothing
<0219> nothing

//<0220> nothing
<0220> nothing

//<0221> nothing
<0221> nothing

//<0222> nothing
<0222> nothing

//<0223> nothing
<0223> nothing

//<0224> ユイ
<0224> ユイ

//<0225> 「歌詞もですね、まさに岩沢さんのことを…」
<0225> 「歌詞もですね、まさに岩沢さんのことを…」

//<0226> まだ聞かされるのか、俺…？
<0226> まだ聞かされるのか、俺…？

//<0227> 黙って聞いておく
<0227> 黙って聞いておく

//<0228> 立ち去る
<0228> 立ち去る

//<0229> selbtn : 
<0229> selbtn : 

//<0230> nothing
<0230> nothing

//<0231> nothing
<0231> nothing

//<0232> nothing
<0232> nothing

//<0233> nothing
<0233> nothing

//<0234> nothing
<0234> nothing

//<0235> ユイ
<0235> ユイ

//<0236> 「そしてあと、最高に盛り上がるのが
<0236> 「そしてあと、最高に盛り上がるのが

//<0237> Alchemy
<0237> Alchemy

//<0238> ー！」
<0238> ー！」

//<0239> nothing
<0239> nothing

//<0240> nothing
<0240> nothing

//<0241> nothing
<0241> nothing

//<0242> nothing
<0242> nothing

//<0243> nothing
<0243> nothing

//<0244> ユイ
<0244> ユイ

//<0245> 「
<0245> 「

//<0246> Alchemy
<0246> Alchemy

//<0247> は、リードギターのひさ子さんの殺伐としたリフで始まるキラーチューン！」
<0247> は、リードギターのひさ子さんの殺伐としたリフで始まるキラーチューン！」

//<0248> nothing
<0248> nothing

//<0249> nothing
<0249> nothing

//<0250> nothing
<0250> nothing

//<0251> nothing
<0251> nothing

//<0252> nothing
<0252> nothing

//<0253> ユイ
<0253> ユイ

//<0254> 「もう殺伐とするわ、興奮するわで、もうどうしたらいいかよくわからないですよ！」
<0254> 「もう殺伐とするわ、興奮するわで、もうどうしたらいいかよくわからないですよ！」

//<0255> nothing
<0255> nothing

//<0256> nothing
<0256> nothing

//<0257> nothing
<0257> nothing

//<0258> nothing
<0258> nothing

//<0259> nothing
<0259> nothing

//<0260> ユイ
<0260> ユイ

//<0261> 「ベースの関根さんのコードを無視したアドリブも挑戦的で、ハラハラドキドキします！」
<0261> 「ベースの関根さんのコードを無視したアドリブも挑戦的で、ハラハラドキドキします！」

//<0262> nothing
<0262> nothing

//<0263> nothing
<0263> nothing

//<0264> nothing
<0264> nothing

//<0265> nothing
<0265> nothing

//<0266> nothing
<0266> nothing

//<0267> ユイ
<0267> ユイ

//<0268> 「そこに普段は小動物のように内気で可愛らしいドラムの入江さんの、性格が豹変したかのように、派手に打つドラムが加わり、ボルテージマックス！！」
<0268> 「そこに普段は小動物のように内気で可愛らしいドラムの入江さんの、性格が豹変したかのように、派手に打つドラムが加わり、ボルテージマックス！！」

//<0269> nothing
<0269> nothing

//<0270> nothing
<0270> nothing

//<0271> nothing
<0271> nothing

//<0272> nothing
<0272> nothing

//<0273> nothing
<0273> nothing

//<0274> ユイ
<0274> ユイ

//<0275> 「それにそれに…！」
<0275> 「それにそれに…！」

//<0276> これは終わりそうにないな。
<0276> これは終わりそうにないな。

//<0277> nothing
<0277> nothing

//<0278> nothing
<0278> nothing

//<0279> nothing
<0279> nothing

//<0280> nothing
<0280> nothing

//<0281> nothing
<0281> nothing

//<0282> nothing
<0282> nothing

//<0283> 音無
<0283> 音無

//<0284> クソ坊主
<0284> クソ坊主

//<0285> 代理人
<0285> 代理人

//<0286> 微妙すぎるイケメン
<0286> 微妙すぎるイケメン

//<0287> ロリコン
<0287> ロリコン

//<0288> メガネ仲間
<0288> メガネ仲間

//<0289> 暗算日本記録保持者
<0289> 暗算日本記録保持者

//<0290> 通り魔
<0290> 通り魔

//<0291> 記憶ナシ男
<0291> 記憶ナシ男

//<0292> 音速
<0292> 音速

//<0293> 無限
<0293> 無限

//<0294> エロ侍
<0294> エロ侍

//<0295> エロエロ団ナンバー１
<0295> エロエロ団ナンバー１

//<0296> ただのエロ少年
<0296> ただのエロ少年

//<0297> ユリブサイク
<0297> ユリブサイク

//<0298> ドピュッシー
<0298> ドピュッシー

//<0299> アメリカンエロドッグ
<0299> アメリカンエロドッグ

//<0300> ゼウス
<0300> ゼウス

//<0301> 日向markⅡ
<0301> 日向markⅡ

//<0302> 糞虫
<0302> 糞虫

//<0303> 量産型日向
<0303> 量産型日向

//<0304> ？？
<0304> ？？

//<0305> 「邪魔したな、頑張れよ」
<0305> 「邪魔したな、頑張れよ」

//<0306> 俺はその場を立ち去る。
<0306> 俺はその場を立ち去る。

//<0307> nothing
<0307> nothing

//<0308> nothing
<0308> nothing

//<0309> nothing
<0309> nothing

//<0310> nothing
<0310> nothing

//<0311> nothing
<0311> nothing

//<0312> が、腕にしがみついてきた。
<0312> が、腕にしがみついてきた。

//<0313> nothing
<0313> nothing

//<0314> nothing
<0314> nothing

//<0315> nothing
<0315> nothing

//<0316> nothing
<0316> nothing

//<0317> nothing
<0317> nothing

//<0318> ユイ
<0318> ユイ

//<0319> 「て、まだ終わってません！　ガルデモはこの世界で唯一無二のー」
<0319> 「て、まだ終わってません！　ガルデモはこの世界で唯一無二のー」

//<0320> 音無
<0320> 音無

//<0321> クソ坊主
<0321> クソ坊主

//<0322> 代理人
<0322> 代理人

//<0323> 微妙すぎるイケメン
<0323> 微妙すぎるイケメン

//<0324> ロリコン
<0324> ロリコン

//<0325> メガネ仲間
<0325> メガネ仲間

//<0326> 暗算日本記録保持者
<0326> 暗算日本記録保持者

//<0327> 通り魔
<0327> 通り魔

//<0328> 記憶ナシ男
<0328> 記憶ナシ男

//<0329> 音速
<0329> 音速

//<0330> 無限
<0330> 無限

//<0331> エロ侍
<0331> エロ侍

//<0332> エロエロ団ナンバー１
<0332> エロエロ団ナンバー１

//<0333> ただのエロ少年
<0333> ただのエロ少年

//<0334> ユリブサイク
<0334> ユリブサイク

//<0335> ドピュッシー
<0335> ドピュッシー

//<0336> アメリカンエロドッグ
<0336> アメリカンエロドッグ

//<0337> ゼウス
<0337> ゼウス

//<0338> 日向markⅡ
<0338> 日向markⅡ

//<0339> 糞虫
<0339> 糞虫

//<0340> 量産型日向
<0340> 量産型日向

//<0341> ？？
<0341> ？？

//<0342> 「こんなところで油売ってる暇あるんなら、その大好きなガルデモの為にシャキシャキ働けよ！」
<0342> 「こんなところで油売ってる暇あるんなら、その大好きなガルデモの為にシャキシャキ働けよ！」

//<0343> nothing
<0343> nothing

//<0344> nothing
<0344> nothing

//<0345> nothing
<0345> nothing

//<0346> nothing
<0346> nothing

//<0347> nothing
<0347> nothing

//<0348> ユイ
<0348> ユイ

//<0349> 「あっ！　そうでした！　まだまだ貼らないといけなかったです」
<0349> 「あっ！　そうでした！　まだまだ貼らないといけなかったです」

//<0350> 音無
<0350> 音無

//<0351> クソ坊主
<0351> クソ坊主

//<0352> 代理人
<0352> 代理人

//<0353> 微妙すぎるイケメン
<0353> 微妙すぎるイケメン

//<0354> ロリコン
<0354> ロリコン

//<0355> メガネ仲間
<0355> メガネ仲間

//<0356> 暗算日本記録保持者
<0356> 暗算日本記録保持者

//<0357> 通り魔
<0357> 通り魔

//<0358> 記憶ナシ男
<0358> 記憶ナシ男

//<0359> 音速
<0359> 音速

//<0360> 無限
<0360> 無限

//<0361> エロ侍
<0361> エロ侍

//<0362> エロエロ団ナンバー１
<0362> エロエロ団ナンバー１

//<0363> ただのエロ少年
<0363> ただのエロ少年

//<0364> ユリブサイク
<0364> ユリブサイク

//<0365> ドピュッシー
<0365> ドピュッシー

//<0366> アメリカンエロドッグ
<0366> アメリカンエロドッグ

//<0367> ゼウス
<0367> ゼウス

//<0368> 日向markⅡ
<0368> 日向markⅡ

//<0369> 糞虫
<0369> 糞虫

//<0370> 量産型日向
<0370> 量産型日向

//<0371> ？？
<0371> ？？

//<0372> 「どのくらい残ってるんだ？」
<0372> 「どのくらい残ってるんだ？」

//<0373> nothing
<0373> nothing

//<0374> nothing
<0374> nothing

//<0375> nothing
<0375> nothing

//<0376> nothing
<0376> nothing

//<0377> nothing
<0377> nothing

//<0378> ユイ
<0378> ユイ

//<0379> 「Ｂ棟が半分くらいとＡ棟が丸々ですね」
<0379> 「Ｂ棟が半分くらいとＡ棟が丸々ですね」

//<0380> 音無
<0380> 音無

//<0381> クソ坊主
<0381> クソ坊主

//<0382> 代理人
<0382> 代理人

//<0383> 微妙すぎるイケメン
<0383> 微妙すぎるイケメン

//<0384> ロリコン
<0384> ロリコン

//<0385> メガネ仲間
<0385> メガネ仲間

//<0386> 暗算日本記録保持者
<0386> 暗算日本記録保持者

//<0387> 通り魔
<0387> 通り魔

//<0388> 記憶ナシ男
<0388> 記憶ナシ男

//<0389> 音速
<0389> 音速

//<0390> 無限
<0390> 無限

//<0391> エロ侍
<0391> エロ侍

//<0392> エロエロ団ナンバー１
<0392> エロエロ団ナンバー１

//<0393> ただのエロ少年
<0393> ただのエロ少年

//<0394> ユリブサイク
<0394> ユリブサイク

//<0395> ドピュッシー
<0395> ドピュッシー

//<0396> アメリカンエロドッグ
<0396> アメリカンエロドッグ

//<0397> ゼウス
<0397> ゼウス

//<0398> 日向markⅡ
<0398> 日向markⅡ

//<0399> 糞虫
<0399> 糞虫

//<0400> 量産型日向
<0400> 量産型日向

//<0401> ？？
<0401> ？？

//<0402> 「全然終わってなかったんだな」
<0402> 「全然終わってなかったんだな」

//<0403> 手伝う
<0403> 手伝う

//<0404> 手伝わない
<0404> 手伝わない

//<0405> selbtn : 
<0405> selbtn : 

//<0406> 音無
<0406> 音無

//<0407> クソ坊主
<0407> クソ坊主

//<0408> 代理人
<0408> 代理人

//<0409> 微妙すぎるイケメン
<0409> 微妙すぎるイケメン

//<0410> ロリコン
<0410> ロリコン

//<0411> メガネ仲間
<0411> メガネ仲間

//<0412> 暗算日本記録保持者
<0412> 暗算日本記録保持者

//<0413> 通り魔
<0413> 通り魔

//<0414> 記憶ナシ男
<0414> 記憶ナシ男

//<0415> 音速
<0415> 音速

//<0416> 無限
<0416> 無限

//<0417> エロ侍
<0417> エロ侍

//<0418> エロエロ団ナンバー１
<0418> エロエロ団ナンバー１

//<0419> ただのエロ少年
<0419> ただのエロ少年

//<0420> ユリブサイク
<0420> ユリブサイク

//<0421> ドピュッシー
<0421> ドピュッシー

//<0422> アメリカンエロドッグ
<0422> アメリカンエロドッグ

//<0423> ゼウス
<0423> ゼウス

//<0424> 日向markⅡ
<0424> 日向markⅡ

//<0425> 糞虫
<0425> 糞虫

//<0426> 量産型日向
<0426> 量産型日向

//<0427> ？？
<0427> ？？

//<0428> 「フライヤー、半分もらおうか？」
<0428> 「フライヤー、半分もらおうか？」

//<0429> nothing
<0429> nothing

//<0430> nothing
<0430> nothing

//<0431> nothing
<0431> nothing

//<0432> nothing
<0432> nothing

//<0433> nothing
<0433> nothing

//<0434> ユイ
<0434> ユイ

//<0435> 「ダメですよ！　貼る分がなくなっちゃうじゃないですか！」
<0435> 「ダメですよ！　貼る分がなくなっちゃうじゃないですか！」

//<0436> nothing
<0436> nothing

//<0437> nothing
<0437> nothing

//<0438> nothing
<0438> nothing

//<0439> nothing
<0439> nothing

//<0440> nothing
<0440> nothing

//<0441> ユイ
<0441> ユイ

//<0442> 「ただでさえこのフライヤーを剥がして持って帰っちゃう生徒がいるんですから！」
<0442> 「ただでさえこのフライヤーを剥がして持って帰っちゃう生徒がいるんですから！」

//<0443> 音無
<0443> 音無

//<0444> クソ坊主
<0444> クソ坊主

//<0445> 代理人
<0445> 代理人

//<0446> 微妙すぎるイケメン
<0446> 微妙すぎるイケメン

//<0447> ロリコン
<0447> ロリコン

//<0448> メガネ仲間
<0448> メガネ仲間

//<0449> 暗算日本記録保持者
<0449> 暗算日本記録保持者

//<0450> 通り魔
<0450> 通り魔

//<0451> 記憶ナシ男
<0451> 記憶ナシ男

//<0452> 音速
<0452> 音速

//<0453> 無限
<0453> 無限

//<0454> エロ侍
<0454> エロ侍

//<0455> エロエロ団ナンバー１
<0455> エロエロ団ナンバー１

//<0456> ただのエロ少年
<0456> ただのエロ少年

//<0457> ユリブサイク
<0457> ユリブサイク

//<0458> ドピュッシー
<0458> ドピュッシー

//<0459> アメリカンエロドッグ
<0459> アメリカンエロドッグ

//<0460> ゼウス
<0460> ゼウス

//<0461> 日向markⅡ
<0461> 日向markⅡ

//<0462> 糞虫
<0462> 糞虫

//<0463> 量産型日向
<0463> 量産型日向

//<0464> ？？
<0464> ？？

//<0465> 「そうじゃなくって、手伝うって意味」
<0465> 「そうじゃなくって、手伝うって意味」

//<0466> 音無
<0466> 音無

//<0467> クソ坊主
<0467> クソ坊主

//<0468> 代理人
<0468> 代理人

//<0469> 微妙すぎるイケメン
<0469> 微妙すぎるイケメン

//<0470> ロリコン
<0470> ロリコン

//<0471> メガネ仲間
<0471> メガネ仲間

//<0472> 暗算日本記録保持者
<0472> 暗算日本記録保持者

//<0473> 通り魔
<0473> 通り魔

//<0474> 記憶ナシ男
<0474> 記憶ナシ男

//<0475> 音速
<0475> 音速

//<0476> 無限
<0476> 無限

//<0477> エロ侍
<0477> エロ侍

//<0478> エロエロ団ナンバー１
<0478> エロエロ団ナンバー１

//<0479> ただのエロ少年
<0479> ただのエロ少年

//<0480> ユリブサイク
<0480> ユリブサイク

//<0481> ドピュッシー
<0481> ドピュッシー

//<0482> アメリカンエロドッグ
<0482> アメリカンエロドッグ

//<0483> ゼウス
<0483> ゼウス

//<0484> 日向markⅡ
<0484> 日向markⅡ

//<0485> 糞虫
<0485> 糞虫

//<0486> 量産型日向
<0486> 量産型日向

//<0487> ？？
<0487> ？？

//<0488> 「まだこっちにきて間もないから、学校見学がてら貼っていくけど？」
<0488> 「まだこっちにきて間もないから、学校見学がてら貼っていくけど？」

//<0489> nothing
<0489> nothing

//<0490> nothing
<0490> nothing

//<0491> nothing
<0491> nothing

//<0492> nothing
<0492> nothing

//<0493> nothing
<0493> nothing

//<0494> ユイ
<0494> ユイ

//<0495> 「いえ、それでもやっぱりダメです」
<0495> 「いえ、それでもやっぱりダメです」

//<0496> nothing
<0496> nothing

//<0497> nothing
<0497> nothing

//<0498> nothing
<0498> nothing

//<0499> nothing
<0499> nothing

//<0500> nothing
<0500> nothing

//<0501> ユイ
<0501> ユイ

//<0502> 「これは陽動班としてのあたしの仕事ですから。そしてあたしのガルデモへの愛の深さです！」
<0502> 「これは陽動班としてのあたしの仕事ですから。そしてあたしのガルデモへの愛の深さです！」

//<0503> 音無
<0503> 音無

//<0504> クソ坊主
<0504> クソ坊主

//<0505> 代理人
<0505> 代理人

//<0506> 微妙すぎるイケメン
<0506> 微妙すぎるイケメン

//<0507> ロリコン
<0507> ロリコン

//<0508> メガネ仲間
<0508> メガネ仲間

//<0509> 暗算日本記録保持者
<0509> 暗算日本記録保持者

//<0510> 通り魔
<0510> 通り魔

//<0511> 記憶ナシ男
<0511> 記憶ナシ男

//<0512> 音速
<0512> 音速

//<0513> 無限
<0513> 無限

//<0514> エロ侍
<0514> エロ侍

//<0515> エロエロ団ナンバー１
<0515> エロエロ団ナンバー１

//<0516> ただのエロ少年
<0516> ただのエロ少年

//<0517> ユリブサイク
<0517> ユリブサイク

//<0518> ドピュッシー
<0518> ドピュッシー

//<0519> アメリカンエロドッグ
<0519> アメリカンエロドッグ

//<0520> ゼウス
<0520> ゼウス

//<0521> 日向markⅡ
<0521> 日向markⅡ

//<0522> 糞虫
<0522> 糞虫

//<0523> 量産型日向
<0523> 量産型日向

//<0524> ？？
<0524> ？？

//<0525> 「そっか、そう言うなら手は出さない。俺は応援だけしとくよ」
<0525> 「そっか、そう言うなら手は出さない。俺は応援だけしとくよ」

//<0526> 音無
<0526> 音無

//<0527> クソ坊主
<0527> クソ坊主

//<0528> 代理人
<0528> 代理人

//<0529> 微妙すぎるイケメン
<0529> 微妙すぎるイケメン

//<0530> ロリコン
