// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> nothing
<0077> nothing

//<0078> nothing
<0078> nothing

//<0079> 音無
<0079> 音無

//<0080> クソ坊主
<0080> クソ坊主

//<0081> 代理人
<0081> 代理人

//<0082> 微妙すぎるイケメン
<0082> 微妙すぎるイケメン

//<0083> ロリコン
<0083> ロリコン

//<0084> メガネ仲間
<0084> メガネ仲間

//<0085> 暗算日本記録保持者
<0085> 暗算日本記録保持者

//<0086> 通り魔
<0086> 通り魔

//<0087> 記憶ナシ男
<0087> 記憶ナシ男

//<0088> 音速
<0088> 音速

//<0089> 無限
<0089> 無限

//<0090> エロ侍
<0090> エロ侍

//<0091> エロエロ団ナンバー１
<0091> エロエロ団ナンバー１

//<0092> ただのエロ少年
<0092> ただのエロ少年

//<0093> ユリブサイク
<0093> ユリブサイク

//<0094> ドピュッシー
<0094> ドピュッシー

//<0095> アメリカンエロドッグ
<0095> アメリカンエロドッグ

//<0096> ゼウス
<0096> ゼウス

//<0097> 日向markⅡ
<0097> 日向markⅡ

//<0098> 糞虫
<0098> 糞虫

//<0099> 量産型日向
<0099> 量産型日向

//<0100> ？？
<0100> ？？

//<0101> 「ああ。そもそも記憶があったのかすら不安になってきた」
<0101> 「ああ。そもそも記憶があったのかすら不安になってきた」

//<0102> 音無
<0102> 音無

//<0103> クソ坊主
<0103> クソ坊主

//<0104> 代理人
<0104> 代理人

//<0105> 微妙すぎるイケメン
<0105> 微妙すぎるイケメン

//<0106> ロリコン
<0106> ロリコン

//<0107> メガネ仲間
<0107> メガネ仲間

//<0108> 暗算日本記録保持者
<0108> 暗算日本記録保持者

//<0109> 通り魔
<0109> 通り魔

//<0110> 記憶ナシ男
<0110> 記憶ナシ男

//<0111> 音速
<0111> 音速

//<0112> 無限
<0112> 無限

//<0113> エロ侍
<0113> エロ侍

//<0114> エロエロ団ナンバー１
<0114> エロエロ団ナンバー１

//<0115> ただのエロ少年
<0115> ただのエロ少年

//<0116> ユリブサイク
<0116> ユリブサイク

//<0117> ドピュッシー
<0117> ドピュッシー

//<0118> アメリカンエロドッグ
<0118> アメリカンエロドッグ

//<0119> ゼウス
<0119> ゼウス

//<0120> 日向markⅡ
<0120> 日向markⅡ

//<0121> 糞虫
<0121> 糞虫

//<0122> 量産型日向
<0122> 量産型日向

//<0123> ？？
<0123> ？？

//<0124> 「あの夢も、単なる妄想みたいなものかもしれない」
<0124> 「あの夢も、単なる妄想みたいなものかもしれない」

//<0125> 音無
<0125> 音無

//<0126> クソ坊主
<0126> クソ坊主

//<0127> 代理人
<0127> 代理人

//<0128> 微妙すぎるイケメン
<0128> 微妙すぎるイケメン

//<0129> ロリコン
<0129> ロリコン

//<0130> メガネ仲間
<0130> メガネ仲間

//<0131> 暗算日本記録保持者
<0131> 暗算日本記録保持者

//<0132> 通り魔
<0132> 通り魔

//<0133> 記憶ナシ男
<0133> 記憶ナシ男

//<0134> 音速
<0134> 音速

//<0135> 無限
<0135> 無限

//<0136> エロ侍
<0136> エロ侍

//<0137> エロエロ団ナンバー１
<0137> エロエロ団ナンバー１

//<0138> ただのエロ少年
<0138> ただのエロ少年

//<0139> ユリブサイク
<0139> ユリブサイク

//<0140> ドピュッシー
<0140> ドピュッシー

//<0141> アメリカンエロドッグ
<0141> アメリカンエロドッグ

//<0142> ゼウス
<0142> ゼウス

//<0143> 日向markⅡ
<0143> 日向markⅡ

//<0144> 糞虫
<0144> 糞虫

//<0145> 量産型日向
<0145> 量産型日向

//<0146> ？？
<0146> ？？

//<0147> 「俺は、いきなりこの世界に現れた新生児なのかもしれないな…」
<0147> 「俺は、いきなりこの世界に現れた新生児なのかもしれないな…」

//<0148> nothing
<0148> nothing

//<0149> nothing
<0149> nothing

//<0150> nothing
<0150> nothing

//<0151> nothing
<0151> nothing

//<0152> nothing
<0152> nothing

//<0153> 岩沢
<0153> 岩沢

//<0154> 「赤子には見えないぜ？」
<0154> 「赤子には見えないぜ？」

//<0155> 音無
<0155> 音無

//<0156> クソ坊主
<0156> クソ坊主

//<0157> 代理人
<0157> 代理人

//<0158> 微妙すぎるイケメン
<0158> 微妙すぎるイケメン

//<0159> ロリコン
<0159> ロリコン

//<0160> メガネ仲間
<0160> メガネ仲間

//<0161> 暗算日本記録保持者
<0161> 暗算日本記録保持者

//<0162> 通り魔
<0162> 通り魔

//<0163> 記憶ナシ男
<0163> 記憶ナシ男

//<0164> 音速
<0164> 音速

//<0165> 無限
<0165> 無限

//<0166> エロ侍
<0166> エロ侍

//<0167> エロエロ団ナンバー１
<0167> エロエロ団ナンバー１

//<0168> ただのエロ少年
<0168> ただのエロ少年

//<0169> ユリブサイク
<0169> ユリブサイク

//<0170> ドピュッシー
<0170> ドピュッシー

//<0171> アメリカンエロドッグ
<0171> アメリカンエロドッグ

//<0172> ゼウス
<0172> ゼウス

//<0173> 日向markⅡ
<0173> 日向markⅡ

//<0174> 糞虫
<0174> 糞虫

//<0175> 量産型日向
<0175> 量産型日向

//<0176> ？？
<0176> ？？

//<0177> 「赤子で死んだのかもしれない」
<0177> 「赤子で死んだのかもしれない」

//<0178> nothing
<0178> nothing

//<0179> nothing
<0179> nothing

//<0180> nothing
<0180> nothing

//<0181> nothing
<0181> nothing

//<0182> nothing
<0182> nothing

//<0183> 岩沢
<0183> 岩沢

//<0184> 「どういうことだ？」
<0184> 「どういうことだ？」

//<0185> 音無
<0185> 音無

//<0186> クソ坊主
<0186> クソ坊主

//<0187> 代理人
<0187> 代理人

//<0188> 微妙すぎるイケメン
<0188> 微妙すぎるイケメン

//<0189> ロリコン
<0189> ロリコン

//<0190> メガネ仲間
<0190> メガネ仲間

//<0191> 暗算日本記録保持者
<0191> 暗算日本記録保持者

//<0192> 通り魔
<0192> 通り魔

//<0193> 記憶ナシ男
<0193> 記憶ナシ男

//<0194> 音速
<0194> 音速

//<0195> 無限
<0195> 無限

//<0196> エロ侍
<0196> エロ侍

//<0197> エロエロ団ナンバー１
<0197> エロエロ団ナンバー１

//<0198> ただのエロ少年
<0198> ただのエロ少年

//<0199> ユリブサイク
<0199> ユリブサイク

//<0200> ドピュッシー
<0200> ドピュッシー

//<0201> アメリカンエロドッグ
<0201> アメリカンエロドッグ

//<0202> ゼウス
<0202> ゼウス

//<0203> 日向markⅡ
<0203> 日向markⅡ

//<0204> 糞虫
<0204> 糞虫

//<0205> 量産型日向
<0205> 量産型日向

//<0206> ？？
<0206> ？？

//<0207> 「赤子で死んで、この世界で今、生前送れなかった青春を謳歌している、とかさ」
<0207> 「赤子で死んで、この世界で今、生前送れなかった青春を謳歌している、とかさ」

//<0208> nothing
<0208> nothing

//<0209> nothing
<0209> nothing

//<0210> nothing
<0210> nothing

//<0211> nothing
<0211> nothing

//<0212> nothing
<0212> nothing

//<0213> 岩沢
<0213> 岩沢

//<0214> 「だったら大任だな」
<0214> 「だったら大任だな」

//<0215> 音無
<0215> 音無

//<0216> クソ坊主
<0216> クソ坊主

//<0217> 代理人
<0217> 代理人

//<0218> 微妙すぎるイケメン
<0218> 微妙すぎるイケメン

//<0219> ロリコン
<0219> ロリコン

//<0220> メガネ仲間
<0220> メガネ仲間

//<0221> 暗算日本記録保持者
<0221> 暗算日本記録保持者

//<0222> 通り魔
<0222> 通り魔

//<0223> 記憶ナシ男
<0223> 記憶ナシ男

//<0224> 音速
<0224> 音速

//<0225> 無限
<0225> 無限

//<0226> エロ侍
<0226> エロ侍

//<0227> エロエロ団ナンバー１
<0227> エロエロ団ナンバー１

//<0228> ただのエロ少年
<0228> ただのエロ少年

//<0229> ユリブサイク
<0229> ユリブサイク

//<0230> ドピュッシー
<0230> ドピュッシー

//<0231> アメリカンエロドッグ
<0231> アメリカンエロドッグ

//<0232> ゼウス
<0232> ゼウス

//<0233> 日向markⅡ
<0233> 日向markⅡ

//<0234> 糞虫
<0234> 糞虫

//<0235> 量産型日向
<0235> 量産型日向

//<0236> ？？
<0236> ？？

//<0237> 「岩沢が？」
<0237> 「岩沢が？」

//<0238> nothing
<0238> nothing

//<0239> nothing
<0239> nothing

//<0240> nothing
<0240> nothing

//<0241> nothing
<0241> nothing

//<0242> nothing
<0242> nothing

//<0243> 岩沢
<0243> 岩沢

//<0244> 「そ。いろんなこと教えてやらなくちゃならない」
<0244> 「そ。いろんなこと教えてやらなくちゃならない」

//<0245> nothing
<0245> nothing

//<0246> nothing
<0246> nothing

//<0247> nothing
<0247> nothing

//<0248> nothing
<0248> nothing

//<0249> nothing
<0249> nothing

//<0250> 岩沢
<0250> 岩沢

//<0251> 「でも、それは違うな。あんたは博識だし、あたしとこうして対等に話してるじゃないか」
<0251> 「でも、それは違うな。あんたは博識だし、あたしとこうして対等に話してるじゃないか」

//<0252> nothing
<0252> nothing

//<0253> nothing
<0253> nothing

//<0254> nothing
<0254> nothing

//<0255> nothing
<0255> nothing

//<0256> nothing
<0256> nothing

//<0257> 岩沢
<0257> 岩沢

//<0258> 「だから、あんたが死んだのは青春時代だったと思うぜ？」
<0258> 「だから、あんたが死んだのは青春時代だったと思うぜ？」

//<0259> nothing
<0259> nothing

//<0260> nothing
<0260> nothing

//<0261> nothing
<0261> nothing

//<0262> nothing
<0262> nothing

//<0263> nothing
<0263> nothing

//<0264> そこまで考えが及ぶとは。ただの音楽キチなんかじゃない。
<0264> そこまで考えが及ぶとは。ただの音楽キチなんかじゃない。

//<0265> 音無
<0265> 音無

//<0266> クソ坊主
<0266> クソ坊主

//<0267> 代理人
<0267> 代理人

//<0268> 微妙すぎるイケメン
<0268> 微妙すぎるイケメン

//<0269> ロリコン
<0269> ロリコン

//<0270> メガネ仲間
<0270> メガネ仲間

//<0271> 暗算日本記録保持者
<0271> 暗算日本記録保持者

//<0272> 通り魔
<0272> 通り魔

//<0273> 記憶ナシ男
<0273> 記憶ナシ男

//<0274> 音速
<0274> 音速

//<0275> 無限
<0275> 無限

//<0276> エロ侍
<0276> エロ侍

//<0277> エロエロ団ナンバー１
<0277> エロエロ団ナンバー１

//<0278> ただのエロ少年
<0278> ただのエロ少年

//<0279> ユリブサイク
<0279> ユリブサイク

//<0280> ドピュッシー
<0280> ドピュッシー

//<0281> アメリカンエロドッグ
<0281> アメリカンエロドッグ

//<0282> ゼウス
<0282> ゼウス

//<0283> 日向markⅡ
<0283> 日向markⅡ

//<0284> 糞虫
<0284> 糞虫

//<0285> 量産型日向
<0285> 量産型日向

//<0286> ？？
<0286> ？？

//<0287> 「でも記憶喪失なのには変わりない。岩沢みたいに自分の人生も語ることができない」
<0287> 「でも記憶喪失なのには変わりない。岩沢みたいに自分の人生も語ることができない」

//<0288> 音無
<0288> 音無

//<0289> クソ坊主
<0289> クソ坊主

//<0290> 代理人
<0290> 代理人

//<0291> 微妙すぎるイケメン
<0291> 微妙すぎるイケメン

//<0292> ロリコン
<0292> ロリコン

//<0293> メガネ仲間
<0293> メガネ仲間

//<0294> 暗算日本記録保持者
<0294> 暗算日本記録保持者

//<0295> 通り魔
<0295> 通り魔

//<0296> 記憶ナシ男
<0296> 記憶ナシ男

//<0297> 音速
<0297> 音速

//<0298> 無限
<0298> 無限

//<0299> エロ侍
<0299> エロ侍

//<0300> エロエロ団ナンバー１
<0300> エロエロ団ナンバー１

//<0301> ただのエロ少年
<0301> ただのエロ少年

//<0302> ユリブサイク
<0302> ユリブサイク

//<0303> ドピュッシー
<0303> ドピュッシー

//<0304> アメリカンエロドッグ
<0304> アメリカンエロドッグ

//<0305> ゼウス
<0305> ゼウス

//<0306> 日向markⅡ
<0306> 日向markⅡ

//<0307> 糞虫
<0307> 糞虫

//<0308> 量産型日向
<0308> 量産型日向

//<0309> ？？
<0309> ？？

//<0310> 「でも記憶喪失なのには変わりない…」
<0310> 「でも記憶喪失なのには変わりない…」

//<0311> nothing
<0311> nothing

//<0312> nothing
<0312> nothing

//<0313> nothing
<0313> nothing

//<0314> nothing
<0314> nothing

//<0315> nothing
<0315> nothing

//<0316> 岩沢
<0316> 岩沢

//<0317> 「結局この世界では幸せなのかな」
<0317> 「結局この世界では幸せなのかな」

//<0318> nothing
<0318> nothing

//<0319> nothing
<0319> nothing

//<0320> nothing
<0320> nothing

//<0321> nothing
<0321> nothing

//<0322> nothing
<0322> nothing

//<0323> 岩沢
<0323> 岩沢

//<0324> 「自分で言っておいて、よくわからない…」
<0324> 「自分で言っておいて、よくわからない…」

//<0325> まあ、新米の俺より思うことがたくさんあるのだろう。
<0325> まあ、新米の俺より思うことがたくさんあるのだろう。

//<0326> nothing
<0326> nothing

//<0327> nothing
<0327> nothing

//<0328> nothing
<0328> nothing

//<0329> nothing
<0329> nothing

//<0330> nothing
<0330> nothing

//<0331> 岩沢
<0331> 岩沢

//<0332> 「じゃ、またあたしが話すか」
<0332> 「じゃ、またあたしが話すか」

//<0333> nothing
<0333> nothing

//<0334> nothing
<0334> nothing

//<0335> nothing
<0335> nothing

//<0336> nothing
<0336> nothing

//<0337> nothing
<0337> nothing

//<0338> 岩沢
<0338> 岩沢

//<0339> 「何か聞きたい話、あるかい？」
<0339> 「何か聞きたい話、あるかい？」

//<0340> この世界にやってきた時のこと
<0340> この世界にやってきた時のこと

//<0341> これから先のこと
<0341> これから先のこと

//<0342> selbtn : 
<0342> selbtn : 

//<0343> 音無
<0343> 音無

//<0344> クソ坊主
<0344> クソ坊主

//<0345> 代理人
<0345> 代理人

//<0346> 微妙すぎるイケメン
<0346> 微妙すぎるイケメン

//<0347> ロリコン
<0347> ロリコン

//<0348> メガネ仲間
<0348> メガネ仲間

//<0349> 暗算日本記録保持者
<0349> 暗算日本記録保持者

//<0350> 通り魔
<0350> 通り魔

//<0351> 記憶ナシ男
<0351> 記憶ナシ男

//<0352> 音速
<0352> 音速

//<0353> 無限
<0353> 無限

//<0354> エロ侍
<0354> エロ侍

//<0355> エロエロ団ナンバー１
<0355> エロエロ団ナンバー１

//<0356> ただのエロ少年
<0356> ただのエロ少年

//<0357> ユリブサイク
<0357> ユリブサイク

//<0358> ドピュッシー
<0358> ドピュッシー

//<0359> アメリカンエロドッグ
<0359> アメリカンエロドッグ

//<0360> ゼウス
<0360> ゼウス

//<0361> 日向markⅡ
<0361> 日向markⅡ

//<0362> 糞虫
<0362> 糞虫

//<0363> 量産型日向
<0363> 量産型日向

//<0364> ？？
<0364> ？？

//<0365> 「岩沢は、この世界でこれから先、どこに向かおうとしてるんだ？」
<0365> 「岩沢は、この世界でこれから先、どこに向かおうとしてるんだ？」

//<0366> nothing
<0366> nothing

//<0367> nothing
<0367> nothing

//<0368> nothing
<0368> nothing

//<0369> nothing
<0369> nothing

//<0370> nothing
<0370> nothing

//<0371> 岩沢
<0371> 岩沢

//<0372> 「ひさ子が隣に居て、歌い続けられれば、ずーっと今のままでいいよ」
<0372> 「ひさ子が隣に居て、歌い続けられれば、ずーっと今のままでいいよ」

//<0373> 音無
<0373> 音無

//<0374> クソ坊主
<0374> クソ坊主

//<0375> 代理人
<0375> 代理人

//<0376> 微妙すぎるイケメン
<0376> 微妙すぎるイケメン

//<0377> ロリコン
<0377> ロリコン

//<0378> メガネ仲間
<0378> メガネ仲間

//<0379> 暗算日本記録保持者
<0379> 暗算日本記録保持者

//<0380> 通り魔
<0380> 通り魔

//<0381> 記憶ナシ男
<0381> 記憶ナシ男

//<0382> 音速
<0382> 音速

//<0383> 無限
<0383> 無限

//<0384> エロ侍
<0384> エロ侍

//<0385> エロエロ団ナンバー１
<0385> エロエロ団ナンバー１

//<0386> ただのエロ少年
<0386> ただのエロ少年

//<0387> ユリブサイク
<0387> ユリブサイク

//<0388> ドピュッシー
<0388> ドピュッシー

//<0389> アメリカンエロドッグ
<0389> アメリカンエロドッグ

//<0390> ゼウス
<0390> ゼウス

//<0391> 日向markⅡ
<0391> 日向markⅡ

//<0392> 糞虫
<0392> 糞虫

//<0393> 量産型日向
<0393> 量産型日向

//<0394> ？？
<0394> ？？

//<0395> 「ひさ子にはそこまで、信頼を寄せてるんだな」
<0395> 「ひさ子にはそこまで、信頼を寄せてるんだな」

//<0396> nothing
<0396> nothing

//<0397> nothing
<0397> nothing

//<0398> nothing
<0398> nothing

//<0399> nothing
<0399> nothing

//<0400> nothing
<0400> nothing

//<0401> 岩沢
<0401> 岩沢

//<0402> 「ああ。あいつが居てくれたから、ここまで来れたんだ」
<0402> 「ああ。あいつが居てくれたから、ここまで来れたんだ」

//<0403> ちなみに関根は？
<0403> ちなみに関根は？

//<0404> ちなみに入江は？
<0404> ちなみに入江は？

//<0405> selbtn : 
<0405> selbtn : 

//<0406> 音無
<0406> 音無

//<0407> クソ坊主
<0407> クソ坊主

//<0408> 代理人
<0408> 代理人

//<0409> 微妙すぎるイケメン
<0409> 微妙すぎるイケメン

//<0410> ロリコン
<0410> ロリコン

//<0411> メガネ仲間
<0411> メガネ仲間

//<0412> 暗算日本記録保持者
<0412> 暗算日本記録保持者

//<0413> 通り魔
<0413> 通り魔

//<0414> 記憶ナシ男
<0414> 記憶ナシ男

//<0415> 音速
<0415> 音速

//<0416> 無限
<0416> 無限

//<0417> エロ侍
<0417> エロ侍

//<0418> エロエロ団ナンバー１
<0418> エロエロ団ナンバー１

//<0419> ただのエロ少年
<0419> ただのエロ少年

//<0420> ユリブサイク
<0420> ユリブサイク

//<0421> ドピュッシー
<0421> ドピュッシー

//<0422> アメリカンエロドッグ
<0422> アメリカンエロドッグ

//<0423> ゼウス
<0423> ゼウス

//<0424> 日向markⅡ
<0424> 日向markⅡ

//<0425> 糞虫
<0425> 糞虫

//<0426> 量産型日向
<0426> 量産型日向

//<0427> ？？
<0427> ？？

//<0428> 「ちなみに関根は？」
<0428> 「ちなみに関根は？」

//<0429> nothing
<0429> nothing

//<0430> nothing
<0430> nothing

//<0431> nothing
<0431> nothing

//<0432> nothing
<0432> nothing

//<0433> nothing
<0433> nothing

//<0434> 岩沢
<0434> 岩沢

//<0435> 「関根かー。最後に加入したのが、あいつだからなー」
<0435> 「関根かー。最後に加入したのが、あいつだからなー」

//<0436> nothing
<0436> nothing

//<0437> nothing
<0437> nothing

//<0438> nothing
<0438> nothing

//<0439> nothing
<0439> nothing

//<0440> nothing
<0440> nothing

//<0441> 岩沢
<0441> 岩沢

//<0442> 「当時で言えば、ぶっちゃけ下手くそだったよ」
<0442> 「当時で言えば、ぶっちゃけ下手くそだったよ」

//<0443> nothing
<0443> nothing

//<0444> nothing
<0444> nothing

//<0445> nothing
<0445> nothing

//<0446> nothing
<0446> nothing

//<0447> nothing
<0447> nothing

//<0448> 岩沢
<0448> 岩沢

//<0449> 「よく、ここまで来たもんだって感心するぐらいだ」
<0449> 「よく、ここまで来たもんだって感心するぐらいだ」

//<0450> 音無
<0450> 音無

//<0451> クソ坊主
<0451> クソ坊主

//<0452> 代理人
<0452> 代理人

//<0453> 微妙すぎるイケメン
<0453> 微妙すぎるイケメン

//<0454> ロリコン
<0454> ロリコン

//<0455> メガネ仲間
<0455> メガネ仲間

//<0456> 暗算日本記録保持者
<0456> 暗算日本記録保持者

//<0457> 通り魔
<0457> 通り魔

//<0458> 記憶ナシ男
<0458> 記憶ナシ男

//<0459> 音速
<0459> 音速

//<0460> 無限
<0460> 無限

//<0461> エロ侍
<0461> エロ侍

//<0462> エロエロ団ナンバー１
<0462> エロエロ団ナンバー１

//<0463> ただのエロ少年
<0463> ただのエロ少年

//<0464> ユリブサイク
<0464> ユリブサイク

//<0465> ドピュッシー
<0465> ドピュッシー

//<0466> アメリカンエロドッグ
<0466> アメリカンエロドッグ

//<0467> ゼウス
<0467> ゼウス

//<0468> 日向markⅡ
<0468> 日向markⅡ

//<0469> 糞虫
<0469> 糞虫

//<0470> 量産型日向
<0470> 量産型日向

//<0471> ？？
<0471> ？？

//<0472> 「それは是非、本人に伝えてあげたいな」
<0472> 「それは是非、本人に伝えてあげたいな」

//<0473> nothing
<0473> nothing

//<0474> nothing
<0474> nothing

//<0475> nothing
<0475> nothing

//<0476> nothing
<0476> nothing

//<0477> nothing
<0477> nothing

//<0478> 岩沢
<0478> 岩沢

//<0479> 「駄目だ。それを言うと、あいつは調子に乗ってスタンドプレーに入って、しっちゃかめっちゃかになる」
<0479> 「駄目だ。それを言うと、あいつは調子に乗ってスタンドプレーに入って、しっちゃかめっちゃかになる」

//<0480> 音無
<0480> 音無

//<0481> クソ坊主
<0481> クソ坊主

//<0482> 代理人
<0482> 代理人

//<0483> 微妙すぎるイケメン
<0483> 微妙すぎるイケメン

//<0484> ロリコン
<0484> ロリコン

//<0485> メガネ仲間
<0485> メガネ仲間

//<0486> 暗算日本記録保持者
<0486> 暗算日本記録保持者

//<0487> 通り魔
<0487> 通り魔

//<0488> 記憶ナシ男
<0488> 記憶ナシ男

//<0489> 音速
<0489> 音速

//<0490> 無限
<0490> 無限

//<0491> エロ侍
<0491> エロ侍

//<0492> エロエロ団ナンバー１
<0492> エロエロ団ナンバー１

//<0493> ただのエロ少年
<0493> ただのエロ少年

//<0494> ユリブサイク
<0494> ユリブサイク

//<0495> ドピュッシー
<0495> ドピュッシー

//<0496> アメリカンエロドッグ
<0496> アメリカンエロドッグ

//<0497> ゼウス
<0497> ゼウス

//<0498> 日向markⅡ
<0498> 日向markⅡ

//<0499> 糞虫
<0499> 糞虫

//<0500> 量産型日向
<0500> 量産型日向

//<0501> ？？
<0501> ？？

//<0502> 「なるほど…あいつの性格ならそうかもしれないな…」
<0502> 「なるほど…あいつの性格ならそうかもしれないな…」

//<0503> 音無
<0503> 音無

//<0504> クソ坊主
<0504> クソ坊主

//<0505> 代理人
<0505> 代理人

//<0506> 微妙すぎるイケメン
<0506> 微妙すぎるイケメン

//<0507> ロリコン
<0507> ロリコン

//<0508> メガネ仲間
<0508> メガネ仲間

//<0509> 暗算日本記録保持者
<0509> 暗算日本記録保持者

//<0510> 通り魔
<0510> 通り魔

//<0511> 記憶ナシ男
<0511> 記憶ナシ男

//<0512> 音速
<0512> 音速

//<0513> 無限
<0513> 無限

//<0514> エロ侍
<0514> エロ侍

//<0515> エロエロ団ナンバー１
<0515> エロエロ団ナンバー１

//<0516> ただのエロ少年
<0516> ただのエロ少年

//<0517> ユリブサイク
<0517> ユリブサイク

//<0518> ドピュッシー
<0518> ドピュッシー

//<0519> アメリカンエロドッグ
<0519> アメリカンエロドッグ

//<0520> ゼウス
<0520> ゼウス

//<0521> 日向markⅡ
<0521> 日向markⅡ

//<0522> 糞虫
<0522> 糞虫

//<0523> 量産型日向
<0523> 量産型日向

//<0524> ？？
<0524> ？？

//<0525> 「ちなみに入江は？」
<0525> 「ちなみに入江は？」

//<0526> nothing
<0526> nothing

//<0527> nothing
<0527> nothing

//<0528> nothing
<0528> nothing

//<0529> nothing
<0529> nothing

//<0530> nothing
<0530> nothing

//<0531> 岩沢
<0531> 岩沢

//<0532> 「入江かー。あいつは努力家としか言いようがないな」
<0532> 「入江かー。あいつは努力家としか言いようがないな」

//<0533> 音無
<0533> 音無

//<0534> クソ坊主
<0534> クソ坊主

//<0535> 代理人
<0535> 代理人

