// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> nothing
//<0073> 音無
<0073> 音無

//<0074> クソ坊主
<0074> クソ坊主

//<0075> 代理人
<0075> 代理人

//<0076> 微妙すぎるイケメン
<0076> 微妙すぎるイケメン

//<0077> ロリコン
<0077> ロリコン

//<0078> メガネ仲間
<0078> メガネ仲間

//<0079> 暗算日本記録保持者
<0079> 暗算日本記録保持者

//<0080> 通り魔
<0080> 通り魔

//<0081> 記憶ナシ男
<0081> 記憶ナシ男

//<0082> 音速
<0082> 音速

//<0083> 無限
<0083> 無限

//<0084> エロ侍
<0084> エロ侍

//<0085> エロエロ団ナンバー１
<0085> エロエロ団ナンバー１

//<0086> ただのエロ少年
<0086> ただのエロ少年

//<0087> ユリブサイク
<0087> ユリブサイク

//<0088> ドピュッシー
<0088> ドピュッシー

//<0089> アメリカンエロドッグ
<0089> アメリカンエロドッグ

//<0090> ゼウス
<0090> ゼウス

//<0091> 日向markⅡ
<0091> 日向markⅡ

//<0092> 糞虫
<0092> 糞虫

//<0093> 量産型日向
<0093> 量産型日向

//<0094> ？？
<0094> ？？

//<0095> 「珍しいな。なんだ？」
<0095> 「珍しいな。なんだ？」

//<0096> nothing
<0096> nothing

//<0097> nothing
<0097> nothing

//<0098> nothing
<0098> nothing

//<0099> nothing
<0099> nothing

//<0100> nothing
<0100> nothing

//<0101> 岩沢
<0101> 岩沢

//<0102> 「なあ、音無。人はどうして死ぬんだい？」
<0102> 「なあ、音無。人はどうして死ぬんだい？」

//<0103> 音無
<0103> 音無

//<0104> クソ坊主
<0104> クソ坊主

//<0105> 代理人
<0105> 代理人

//<0106> 微妙すぎるイケメン
<0106> 微妙すぎるイケメン

//<0107> ロリコン
<0107> ロリコン

//<0108> メガネ仲間
<0108> メガネ仲間

//<0109> 暗算日本記録保持者
<0109> 暗算日本記録保持者

//<0110> 通り魔
<0110> 通り魔

//<0111> 記憶ナシ男
<0111> 記憶ナシ男

//<0112> 音速
<0112> 音速

//<0113> 無限
<0113> 無限

//<0114> エロ侍
<0114> エロ侍

//<0115> エロエロ団ナンバー１
<0115> エロエロ団ナンバー１

//<0116> ただのエロ少年
<0116> ただのエロ少年

//<0117> ユリブサイク
<0117> ユリブサイク

//<0118> ドピュッシー
<0118> ドピュッシー

//<0119> アメリカンエロドッグ
<0119> アメリカンエロドッグ

//<0120> ゼウス
<0120> ゼウス

//<0121> 日向markⅡ
<0121> 日向markⅡ

//<0122> 糞虫
<0122> 糞虫

//<0123> 量産型日向
<0123> 量産型日向

//<0124> ？？
<0124> ？？

//<0125> 「え…」
<0125> 「え…」

//<0126> 虚を突かれて、言葉に詰まる。
<0126> 虚を突かれて、言葉に詰まる。

//<0127> nothing
<0127> nothing

//<0128> nothing
<0128> nothing

//<0129> nothing
<0129> nothing

//<0130> nothing
<0130> nothing

//<0131> nothing
<0131> nothing

//<0132> 岩沢
<0132> 岩沢

//<0133> 「お前、物知りだからさ。訊いてみたくて仕方がなかったんだ」
<0133> 「お前、物知りだからさ。訊いてみたくて仕方がなかったんだ」

//<0134> それは医学的に、という意味なのだろうか。
<0134> それは医学的に、という意味なのだろうか。

//<0135> まさか、えせ哲学のような俺の説法なんて聞きたくないだろうし、そうなのだろう。
<0135> まさか、えせ哲学のような俺の説法なんて聞きたくないだろうし、そうなのだろう。

//<0136> nothing
<0136> nothing

//<0137> nothing
<0137> nothing

//<0138> nothing
<0138> nothing

//<0139> nothing
<0139> nothing

//<0140> nothing
<0140> nothing

//<0141> 音無
<0141> 音無

//<0142> クソ坊主
<0142> クソ坊主

//<0143> 代理人
<0143> 代理人

//<0144> 微妙すぎるイケメン
<0144> 微妙すぎるイケメン

//<0145> ロリコン
<0145> ロリコン

//<0146> メガネ仲間
<0146> メガネ仲間

//<0147> 暗算日本記録保持者
<0147> 暗算日本記録保持者

//<0148> 通り魔
<0148> 通り魔

//<0149> 記憶ナシ男
<0149> 記憶ナシ男

//<0150> 音速
<0150> 音速

//<0151> 無限
<0151> 無限

//<0152> エロ侍
<0152> エロ侍

//<0153> エロエロ団ナンバー１
<0153> エロエロ団ナンバー１

//<0154> ただのエロ少年
<0154> ただのエロ少年

//<0155> ユリブサイク
<0155> ユリブサイク

//<0156> ドピュッシー
<0156> ドピュッシー

//<0157> アメリカンエロドッグ
<0157> アメリカンエロドッグ

//<0158> ゼウス
<0158> ゼウス

//<0159> 日向markⅡ
<0159> 日向markⅡ

//<0160> 糞虫
<0160> 糞虫

//<0161> 量産型日向
<0161> 量産型日向

//<0162> ？？
<0162> ？？

//<0163> 「細胞分裂の回数には限界があることがわかってる」
<0163> 「細胞分裂の回数には限界があることがわかってる」

//<0164> 音無
<0164> 音無

//<0165> クソ坊主
<0165> クソ坊主

//<0166> 代理人
<0166> 代理人

//<0167> 微妙すぎるイケメン
<0167> 微妙すぎるイケメン

//<0168> ロリコン
<0168> ロリコン

//<0169> メガネ仲間
<0169> メガネ仲間

//<0170> 暗算日本記録保持者
<0170> 暗算日本記録保持者

//<0171> 通り魔
<0171> 通り魔

//<0172> 記憶ナシ男
<0172> 記憶ナシ男

//<0173> 音速
<0173> 音速

//<0174> 無限
<0174> 無限

//<0175> エロ侍
<0175> エロ侍

//<0176> エロエロ団ナンバー１
<0176> エロエロ団ナンバー１

//<0177> ただのエロ少年
<0177> ただのエロ少年

//<0178> ユリブサイク
<0178> ユリブサイク

//<0179> ドピュッシー
<0179> ドピュッシー

//<0180> アメリカンエロドッグ
<0180> アメリカンエロドッグ

//<0181> ゼウス
<0181> ゼウス

//<0182> 日向markⅡ
<0182> 日向markⅡ

//<0183> 糞虫
<0183> 糞虫

//<0184> 量産型日向
<0184> 量産型日向

//<0185> ？？
<0185> ？？

//<0186> 「人間だと５０回ぐらいと言われてる。それを終えたら、死ぬ」
<0186> 「人間だと５０回ぐらいと言われてる。それを終えたら、死ぬ」

//<0187> nothing
<0187> nothing

//<0188> nothing
<0188> nothing

//<0189> nothing
<0189> nothing

//<0190> nothing
<0190> nothing

//<0191> nothing
<0191> nothing

//<0192> 岩沢
<0192> 岩沢

//<0193> 「じゃあ、人はなんのために生きていくんだい？」
<0193> 「じゃあ、人はなんのために生きていくんだい？」

//<0194> 細胞分裂の話をしたなら、こう答えるしかない。
<0194> 細胞分裂の話をしたなら、こう答えるしかない。

//<0195> 音無
<0195> 音無

//<0196> クソ坊主
<0196> クソ坊主

//<0197> 代理人
<0197> 代理人

//<0198> 微妙すぎるイケメン
<0198> 微妙すぎるイケメン

//<0199> ロリコン
<0199> ロリコン

//<0200> メガネ仲間
<0200> メガネ仲間

//<0201> 暗算日本記録保持者
<0201> 暗算日本記録保持者

//<0202> 通り魔
<0202> 通り魔

//<0203> 記憶ナシ男
<0203> 記憶ナシ男

//<0204> 音速
<0204> 音速

//<0205> 無限
<0205> 無限

//<0206> エロ侍
<0206> エロ侍

//<0207> エロエロ団ナンバー１
<0207> エロエロ団ナンバー１

//<0208> ただのエロ少年
<0208> ただのエロ少年

//<0209> ユリブサイク
<0209> ユリブサイク

//<0210> ドピュッシー
<0210> ドピュッシー

//<0211> アメリカンエロドッグ
<0211> アメリカンエロドッグ

//<0212> ゼウス
<0212> ゼウス

//<0213> 日向markⅡ
<0213> 日向markⅡ

//<0214> 糞虫
<0214> 糞虫

//<0215> 量産型日向
<0215> 量産型日向

//<0216> ？？
<0216> ？？

//<0217> 「子孫を残すためだ」
<0217> 「子孫を残すためだ」

//<0218> nothing
<0218> nothing

//<0219> nothing
<0219> nothing

//<0220> nothing
<0220> nothing

//<0221> nothing
<0221> nothing

//<0222> nothing
<0222> nothing

//<0223> 岩沢
<0223> 岩沢

//<0224> 「なるほど」
<0224> 「なるほど」

//<0225> nothing
<0225> nothing

//<0226> nothing
<0226> nothing

//<0227> nothing
<0227> nothing

//<0228> nothing
<0228> nothing

//<0229> nothing
<0229> nothing

//<0230> 岩沢
<0230> 岩沢

//<0231> 「なら、この世界でも、子孫を残すことは可能かもしれない、ってことか」
<0231> 「なら、この世界でも、子孫を残すことは可能かもしれない、ってことか」

//<0232> そうか…。気づかなかった…。
<0232> そうか…。気づかなかった…。

//<0233> 音無
<0233> 音無

//<0234> クソ坊主
<0234> クソ坊主

//<0235> 代理人
<0235> 代理人

//<0236> 微妙すぎるイケメン
<0236> 微妙すぎるイケメン

//<0237> ロリコン
<0237> ロリコン

//<0238> メガネ仲間
<0238> メガネ仲間

//<0239> 暗算日本記録保持者
<0239> 暗算日本記録保持者

//<0240> 通り魔
<0240> 通り魔

//<0241> 記憶ナシ男
<0241> 記憶ナシ男

//<0242> 音速
<0242> 音速

//<0243> 無限
<0243> 無限

//<0244> エロ侍
<0244> エロ侍

//<0245> エロエロ団ナンバー１
<0245> エロエロ団ナンバー１

//<0246> ただのエロ少年
<0246> ただのエロ少年

//<0247> ユリブサイク
<0247> ユリブサイク

//<0248> ドピュッシー
<0248> ドピュッシー

//<0249> アメリカンエロドッグ
<0249> アメリカンエロドッグ

//<0250> ゼウス
<0250> ゼウス

//<0251> 日向markⅡ
<0251> 日向markⅡ

//<0252> 糞虫
<0252> 糞虫

//<0253> 量産型日向
<0253> 量産型日向

//<0254> ？？
<0254> ？？

//<0255> 「それを試した奴は…居ないのか？」
<0255> 「それを試した奴は…居ないのか？」

//<0256> nothing
<0256> nothing

//<0257> nothing
<0257> nothing

//<0258> nothing
<0258> nothing

//<0259> nothing
<0259> nothing

//<0260> nothing
<0260> nothing

//<0261> 岩沢
<0261> 岩沢

//<0262> 「あたしの知る限りじゃ居ないな」
<0262> 「あたしの知る限りじゃ居ないな」

//<0263> bs3_
<0263> bs3_

//<0264> nothing
<0264> nothing

//<0265> nothing
<0265> nothing

//<0266> nothing
<0266> nothing

//<0267> nothing
<0267> nothing

//<0268> nothing
<0268> nothing

//<0269> 岩沢
<0269> 岩沢

//<0270> 「確かめてみるか？」
<0270> 「確かめてみるか？」

//<0271> 音無
<0271> 音無

//<0272> クソ坊主
<0272> クソ坊主

//<0273> 代理人
<0273> 代理人

//<0274> 微妙すぎるイケメン
<0274> 微妙すぎるイケメン

//<0275> ロリコン
<0275> ロリコン

//<0276> メガネ仲間
<0276> メガネ仲間

//<0277> 暗算日本記録保持者
<0277> 暗算日本記録保持者

//<0278> 通り魔
<0278> 通り魔

//<0279> 記憶ナシ男
<0279> 記憶ナシ男

//<0280> 音速
<0280> 音速

//<0281> 無限
<0281> 無限

//<0282> エロ侍
<0282> エロ侍

//<0283> エロエロ団ナンバー１
<0283> エロエロ団ナンバー１

//<0284> ただのエロ少年
<0284> ただのエロ少年

//<0285> ユリブサイク
<0285> ユリブサイク

//<0286> ドピュッシー
<0286> ドピュッシー

//<0287> アメリカンエロドッグ
<0287> アメリカンエロドッグ

//<0288> ゼウス
<0288> ゼウス

//<0289> 日向markⅡ
<0289> 日向markⅡ

//<0290> 糞虫
<0290> 糞虫

//<0291> 量産型日向
<0291> 量産型日向

//<0292> ？？
<0292> ？？

//<0293> 「えっ」
<0293> 「えっ」

//<0294> none
<0294> none

//<0295> nothing
<0295> nothing

//<0296> 
<0296> 

//<0297> 
<0297> 

//<0298> nothing
<0298> nothing

//<0299> bs
<0299> bs

//<0300> _
<0300> _

//<0301> nothing
<0301> nothing

//<0302> nothing
<0302> nothing

//<0303> nothing
<0303> nothing

//<0304> nothing
<0304> nothing

//<0305> nothing
<0305> nothing

//<0306> 岩沢
<0306> 岩沢

//<0307> 「ばぁか、冗談だよ。何動揺してんだよ」
<0307> 「ばぁか、冗談だよ。何動揺してんだよ」

//<0308> 音無
<0308> 音無

//<0309> クソ坊主
<0309> クソ坊主

//<0310> 代理人
<0310> 代理人

//<0311> 微妙すぎるイケメン
<0311> 微妙すぎるイケメン

//<0312> ロリコン
<0312> ロリコン

//<0313> メガネ仲間
<0313> メガネ仲間

//<0314> 暗算日本記録保持者
<0314> 暗算日本記録保持者

//<0315> 通り魔
<0315> 通り魔

//<0316> 記憶ナシ男
<0316> 記憶ナシ男

//<0317> 音速
<0317> 音速

//<0318> 無限
<0318> 無限

//<0319> エロ侍
<0319> エロ侍

//<0320> エロエロ団ナンバー１
<0320> エロエロ団ナンバー１

//<0321> ただのエロ少年
<0321> ただのエロ少年

//<0322> ユリブサイク
<0322> ユリブサイク

//<0323> ドピュッシー
<0323> ドピュッシー

//<0324> アメリカンエロドッグ
<0324> アメリカンエロドッグ

//<0325> ゼウス
<0325> ゼウス

//<0326> 日向markⅡ
<0326> 日向markⅡ

//<0327> 糞虫
<0327> 糞虫

//<0328> 量産型日向
<0328> 量産型日向

//<0329> ？？
<0329> ？？

//<0330> 「い、いや、何も動揺なんてしてないぜ？」
<0330> 「い、いや、何も動揺なんてしてないぜ？」

//<0331> nothing
<0331> nothing

//<0332> nothing
<0332> nothing

//<0333> nothing
<0333> nothing

//<0334> nothing
<0334> nothing

//<0335> nothing
<0335> nothing

//<0336> まずい…完全に動揺している…。
<0336> まずい…完全に動揺している…。

//<0337> 顔は赤くなってないか…？
<0337> 顔は赤くなってないか…？

//<0338> nothing
<0338> nothing

//<0339> nothing
<0339> nothing

//<0340> nothing
<0340> nothing

//<0341> nothing
<0341> nothing

//<0342> nothing
<0342> nothing

//<0343> nothing
<0343> nothing

//<0344> これ以上作曲の邪魔はしたくないという理由で、お暇することにした。
<0344> これ以上作曲の邪魔はしたくないという理由で、お暇することにした。

//<0345> se_wooddoor_close
<0345> se_wooddoor_close

//<0346> ドアを閉めると、腕を引っ張られ、そのままずりずりと階段まで連れてこられる。
<0346> ドアを閉めると、腕を引っ張られ、そのままずりずりと階段まで連れてこられる。

//<0347> nothing
<0347> nothing

//<0348> nothing
<0348> nothing

//<0349> nothing
<0349> nothing

//<0350> nothing
<0350> nothing

//<0351> 関根だった。後ろには入江も居る。
<0351> 関根だった。後ろには入江も居る。

//<0352> nothing
<0352> nothing

//<0353> nothing
<0353> nothing

//<0354> nothing
<0354> nothing

//<0355> nothing
<0355> nothing

//<0356> nothing
<0356> nothing

//<0357> 関根
<0357> 関根

//<0358> 「音無さん、あんた、ぱねぇす！」
<0358> 「音無さん、あんた、ぱねぇす！」

//<0359> 音無
<0359> 音無

//<0360> クソ坊主
<0360> クソ坊主

//<0361> 代理人
<0361> 代理人

//<0362> 微妙すぎるイケメン
<0362> 微妙すぎるイケメン

//<0363> ロリコン
<0363> ロリコン

//<0364> メガネ仲間
<0364> メガネ仲間

//<0365> 暗算日本記録保持者
<0365> 暗算日本記録保持者

//<0366> 通り魔
<0366> 通り魔

//<0367> 記憶ナシ男
<0367> 記憶ナシ男

//<0368> 音速
<0368> 音速

//<0369> 無限
<0369> 無限

//<0370> エロ侍
<0370> エロ侍

//<0371> エロエロ団ナンバー１
<0371> エロエロ団ナンバー１

//<0372> ただのエロ少年
<0372> ただのエロ少年

//<0373> ユリブサイク
<0373> ユリブサイク

//<0374> ドピュッシー
<0374> ドピュッシー

//<0375> アメリカンエロドッグ
<0375> アメリカンエロドッグ

//<0376> ゼウス
<0376> ゼウス

//<0377> 日向markⅡ
<0377> 日向markⅡ

//<0378> 糞虫
<0378> 糞虫

//<0379> 量産型日向
<0379> 量産型日向

//<0380> ？？
<0380> ？？

//<0381> 「いきなりなんだよ…」
<0381> 「いきなりなんだよ…」

//<0382> nothing
<0382> nothing

//<0383> nothing
<0383> nothing

//<0384> nothing
<0384> nothing

//<0385> nothing
<0385> nothing

//<0386> nothing
<0386> nothing

//<0387> 関根
<0387> 関根
{95e5} 33 // 0387

//<0388> 「あの岩沢先輩に、アレを『確かめてみるか？』と言わせたんですからああぁぁぁーーー！！」
<0388> 「あの岩沢先輩に、アレを『確かめてみるか？』と言わせたんですからああぁぁぁーーー！！」

//<0389> nothing
<0389> nothing

//<0390> nothing
<0390> nothing

//<0391> nothing
<0391> nothing

//<0392> nothing
<0392> nothing

//<0393> nothing
<0393> nothing

//<0394> nothing
<0394> nothing

//<0395> nothing
<0395> nothing

//<0396> nothing
<0396> nothing

//<0397> nothing
<0397> nothing

//<0398> nothing
<0398> nothing

//<0399> nothing
<0399> nothing

//<0400> nothing
<0400> nothing

//<0401> nothing
<0401> nothing

//<0402> nothing
<0402> nothing

//<0403> nothing
<0403> nothing

//<0404> 関根
<0404> 関根
{9fdd} 33 // 0404

//<0405> 「これはガルデモのムック本的なものが発売されたら必ず明記されることでありましょう。唯一岩沢先輩に性的な誘いを受けた男がいた…その名は音無！！」
<0405> 「これはガルデモのムック本的なものが発売されたら必ず明記されることでありましょう。唯一岩沢先輩に性的な誘いを受けた男がいた…その名は音無！！」

//<0406> nothing
<0406> nothing

//<0407> nothing
<0407> nothing

//<0408> nothing
<0408> nothing

//<0409> nothing
<0409> nothing

//<0410> nothing
<0410> nothing

//<0411> nothing
<0411> nothing

//<0412> nothing
<0412> nothing

//<0413> nothing
<0413> nothing

//<0414> nothing
<0414> nothing

//<0415> nothing
<0415> nothing

//<0416> nothing
<0416> nothing

//<0417> nothing
<0417> nothing

//<0418> nothing
<0418> nothing

//<0419> nothing
<0419> nothing

//<0420> nothing
<0420> nothing

//<0421> 関根
<0421> 関根

//<0422> 「下はなんていうんですか？」
<0422> 「下はなんていうんですか？」

//<0423> 音無
<0423> 音無

//<0424> クソ坊主
<0424> クソ坊主

//<0425> 代理人
<0425> 代理人

//<0426> 微妙すぎるイケメン
<0426> 微妙すぎるイケメン

//<0427> ロリコン
<0427> ロリコン

//<0428> メガネ仲間
<0428> メガネ仲間

//<0429> 暗算日本記録保持者
<0429> 暗算日本記録保持者

//<0430> 通り魔
<0430> 通り魔

//<0431> 記憶ナシ男
<0431> 記憶ナシ男

//<0432> 音速
<0432> 音速

//<0433> 無限
<0433> 無限

//<0434> エロ侍
<0434> エロ侍

//<0435> エロエロ団ナンバー１
<0435> エロエロ団ナンバー１

//<0436> ただのエロ少年
<0436> ただのエロ少年

//<0437> ユリブサイク
<0437> ユリブサイク

//<0438> ドピュッシー
<0438> ドピュッシー

//<0439> アメリカンエロドッグ
<0439> アメリカンエロドッグ

//<0440> ゼウス
<0440> ゼウス

//<0441> 日向markⅡ
<0441> 日向markⅡ

//<0442> 糞虫
<0442> 糞虫

//<0443> 量産型日向
<0443> 量産型日向

//<0444> ？？
<0444> ？？

//<0445> 「下は記憶喪失でまだ思い出してないが、お前ら聞いてたのかよっ」
<0445> 「下は記憶喪失でまだ思い出してないが、お前ら聞いてたのかよっ」

//<0446> nothing
<0446> nothing

//<0447> nothing
<0447> nothing

//<0448> nothing
<0448> nothing

//<0449> nothing
<0449> nothing

//<0450> nothing
<0450> nothing

//<0451> 関根
<0451> 関根
{b2fc} 33 // 0451

//<0452> 「新曲のアレンジが固まってきて、そろそろ岩沢先輩に聴いてもらおうと空き教室を訪れたら、そこには子作りの話にまで発展しているふたりの姿が…」
<0452> 「新曲のアレンジが固まってきて、そろそろ岩沢先輩に聴いてもらおうと空き教室を訪れたら、そこには子作りの話にまで発展しているふたりの姿が…」

//<0453> nothing
<0453> nothing

//<0454> nothing
<0454> nothing

//<0455> nothing
<0455> nothing

//<0456> nothing
<0456> nothing

//<0457> nothing
<0457> nothing

//<0458> してない
<0458> してない

//<0459> した
<0459> した

//<0460> selbtn : 
<0460> selbtn : 

//<0461> 音無
<0461> 音無

//<0462> クソ坊主
<0462> クソ坊主

//<0463> 代理人
<0463> 代理人

//<0464> 微妙すぎるイケメン
<0464> 微妙すぎるイケメン

//<0465> ロリコン
<0465> ロリコン

//<0466> メガネ仲間
<0466> メガネ仲間

//<0467> 暗算日本記録保持者
<0467> 暗算日本記録保持者

//<0468> 通り魔
<0468> 通り魔

//<0469> 記憶ナシ男
<0469> 記憶ナシ男

//<0470> 音速
<0470> 音速

//<0471> 無限
<0471> 無限

//<0472> エロ侍
<0472> エロ侍

//<0473> エロエロ団ナンバー１
<0473> エロエロ団ナンバー１

//<0474> ただのエロ少年
<0474> ただのエロ少年

//<0475> ユリブサイク
<0475> ユリブサイク

//<0476> ドピュッシー
<0476> ドピュッシー

//<0477> アメリカンエロドッグ
<0477> アメリカンエロドッグ

//<0478> ゼウス
<0478> ゼウス

//<0479> 日向markⅡ
<0479> 日向markⅡ

//<0480> 糞虫
<0480> 糞虫

//<0481> 量産型日向
<0481> 量産型日向

//<0482> ？？
<0482> ？？

//<0483> 「俺はしてない！」
<0483> 「俺はしてない！」

//<0484> nothing
<0484> nothing

//<0485> nothing
<0485> nothing

//<0486> nothing
<0486> nothing

//<0487> nothing
<0487> nothing

//<0488> nothing
<0488> nothing

//<0489> 関根
<0489> 関根

//<0490> 「でも、岩沢先輩に言わせたじゃないですか」
<0490> 「でも、岩沢先輩に言わせたじゃないですか」

//<0491> 音無
<0491> 音無

//<0492> クソ坊主
<0492> クソ坊主

//<0493> 代理人
<0493> 代理人

//<0494> 微妙すぎるイケメン
<0494> 微妙すぎるイケメン

//<0495> ロリコン
<0495> ロリコン

//<0496> メガネ仲間
<0496> メガネ仲間

//<0497> 暗算日本記録保持者
<0497> 暗算日本記録保持者

//<0498> 通り魔
<0498> 通り魔

//<0499> 記憶ナシ男
<0499> 記憶ナシ男

//<0500> 音速
<0500> 音速

//<0501> 無限
<0501> 無限

//<0502> エロ侍
<0502> エロ侍

//<0503> エロエロ団ナンバー１
<0503> エロエロ団ナンバー１

//<0504> ただのエロ少年
<0504> ただのエロ少年

//<0505> ユリブサイク
<0505> ユリブサイク

//<0506> ドピュッシー
<0506> ドピュッシー

//<0507> アメリカンエロドッグ
<0507> アメリカンエロドッグ

//<0508> ゼウス
<0508> ゼウス

//<0509> 日向markⅡ
<0509> 日向markⅡ

//<0510> 糞虫
<0510> 糞虫

//<0511> 量産型日向
<0511> 量産型日向

//<0512> ？？
<0512> ？？

//<0513> 「まあ…結果的にはそうなのかな…」
<0513> 「まあ…結果的にはそうなのかな…」

//<0514> 音無
<0514> 音無

//<0515> クソ坊主
<0515> クソ坊主

//<0516> 代理人
<0516> 代理人

//<0517> 微妙すぎるイケメン
<0517> 微妙すぎるイケメン

//<0518> ロリコン
<0518> ロリコン

//<0519> メガネ仲間
<0519> メガネ仲間

//<0520> 暗算日本記録保持者
<0520> 暗算日本記録保持者

//<0521> 通り魔
<0521> 通り魔

//<0522> 記憶ナシ男
<0522> 記憶ナシ男

//<0523> 音速
<0523> 音速

//<0524> 無限
<0524> 無限

//<0525> エロ侍
<0525> エロ侍

//<0526> エロエロ団ナンバー１
<0526> エロエロ団ナンバー１

//<0527> ただのエロ少年
<0527> ただのエロ少年

//<0528> ユリブサイク
<0528> ユリブサイク

//<0529> ドピュッシー
<0529> ドピュッシー

//<0530> アメリカンエロドッグ
<0530> アメリカンエロドッグ

//<0531> ゼウス
<0531> ゼウス

//<0532> 日向markⅡ
<0532> 日向markⅡ

//<0533> 糞虫
<0533> 糞虫

//<0534> 量産型日向
<0534> 量産型日向

//<0535> ？？
<0535> ？？

//<0536> 「したけど、それはあいつの口からだぜ？」
<0536> 「したけど、それはあいつの口からだぜ？」

