// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> _sys_macro_day
<0000> _sys_macro_day
//<0124> メガネ仲間
<0124> メガネ仲間

//<0125> 暗算日本記録保持者
<0125> 暗算日本記録保持者

//<0126> 通り魔
<0126> 通り魔

//<0127> 記憶ナシ男
<0127> 記憶ナシ男

//<0128> 音速
<0128> 音速

//<0129> 無限
<0129> 無限

//<0130> エロ侍
<0130> エロ侍

//<0131> エロエロ団ナンバー１
<0131> エロエロ団ナンバー１

//<0132> ただのエロ少年
<0132> ただのエロ少年

//<0133> ユリブサイク
<0133> ユリブサイク

//<0134> ドピュッシー
<0134> ドピュッシー

//<0135> アメリカンエロドッグ
<0135> アメリカンエロドッグ

//<0136> ゼウス
<0136> ゼウス

//<0137> 日向markⅡ
<0137> 日向markⅡ

//<0138> 糞虫
<0138> 糞虫

//<0139> 量産型日向
<0139> 量産型日向

//<0140> ？？
<0140> ？？

//<0141> 「ああ…」
<0141> 「ああ…」

//<0142> nothing
<0142> nothing

//<0143> nothing
<0143> nothing

//<0144> nothing
<0144> nothing

//<0145> nothing
<0145> nothing

//<0146> nothing
<0146> nothing

//<0147> 日向
<0147> 日向

//<0148> 男Ｂ
<0148> 男Ｂ

//<0149> エロエロ団総帥
<0149> エロエロ団総帥

//<0150> イケチン
<0150> イケチン

//<0151> ホモ太
<0151> ホモ太

//<0152> ひなチン
<0152> ひなチン

//<0153> 秀樹
<0153> 秀樹

//<0154> 男子生徒
<0154> 男子生徒

//<0155> ？？
<0155> ？？

//<0156> 「お前はっと…ほら、オムレツセットの食券だ」
<0156> 「お前はっと…ほら、オムレツセットの食券だ」

//<0157> 音無
<0157> 音無

//<0158> クソ坊主
<0158> クソ坊主

//<0159> 代理人
<0159> 代理人

//<0160> 微妙すぎるイケメン
<0160> 微妙すぎるイケメン

//<0161> ロリコン
<0161> ロリコン

//<0162> メガネ仲間
<0162> メガネ仲間

//<0163> 暗算日本記録保持者
<0163> 暗算日本記録保持者

//<0164> 通り魔
<0164> 通り魔

//<0165> 記憶ナシ男
<0165> 記憶ナシ男

//<0166> 音速
<0166> 音速

//<0167> 無限
<0167> 無限

//<0168> エロ侍
<0168> エロ侍

//<0169> エロエロ団ナンバー１
<0169> エロエロ団ナンバー１

//<0170> ただのエロ少年
<0170> ただのエロ少年

//<0171> ユリブサイク
<0171> ユリブサイク

//<0172> ドピュッシー
<0172> ドピュッシー

//<0173> アメリカンエロドッグ
<0173> アメリカンエロドッグ

//<0174> ゼウス
<0174> ゼウス

//<0175> 日向markⅡ
<0175> 日向markⅡ

//<0176> 糞虫
<0176> 糞虫

//<0177> 量産型日向
<0177> 量産型日向

//<0178> ？？
<0178> ？？

//<0179> 「おお、朝食っぽい…」
<0179> 「おお、朝食っぽい…」

//<0180> nothing
<0180> nothing

//<0181> nothing
<0181> nothing

//<0182> nothing
<0182> nothing

//<0183> nothing
<0183> nothing

//<0184> nothing
<0184> nothing

//<0185> 日向
<0185> 日向

//<0186> 男Ｂ
<0186> 男Ｂ

//<0187> エロエロ団総帥
<0187> エロエロ団総帥

//<0188> イケチン
<0188> イケチン

//<0189> ホモ太
<0189> ホモ太

//<0190> ひなチン
<0190> ひなチン

//<0191> 秀樹
<0191> 秀樹

//<0192> 男子生徒
<0192> 男子生徒

//<0193> ？？
<0193> ？？
{5073} 33 // 0193

//<0194> 「俺はっと…オムライスセットかよっ！　チキンライスが中に入ってるかどーかで大きくちげーよっ！」
<0194> 「俺はっと…オムライスセットかよっ！　チキンライスが中に入ってるかどーかで大きくちげーよっ！」

//<0195> nothing
<0195> nothing

//<0196> nothing
<0196> nothing

//<0197> nothing
<0197> nothing

//<0198> nothing
<0198> nothing

//<0199> nothing
<0199> nothing

//<0200> nothing
<0200> nothing

//<0201> nothing
<0201> nothing

//<0202> nothing
<0202> nothing

//<0203> nothing
<0203> nothing

//<0204> nothing
<0204> nothing

//<0205> nothing
<0205> nothing

//<0206> 何だろう、平等になった途端に日向のメニューは重いものばかりな気がする。
<0206> 何だろう、平等になった途端に日向のメニューは重いものばかりな気がする。

//<0207> 日向って実は運の悪いヤツなんだろうか？
<0207> 日向って実は運の悪いヤツなんだろうか？

//<0208> 音無
<0208> 音無

//<0209> クソ坊主
<0209> クソ坊主

//<0210> 代理人
<0210> 代理人

//<0211> 微妙すぎるイケメン
<0211> 微妙すぎるイケメン

//<0212> ロリコン
<0212> ロリコン

//<0213> メガネ仲間
<0213> メガネ仲間

//<0214> 暗算日本記録保持者
<0214> 暗算日本記録保持者

//<0215> 通り魔
<0215> 通り魔

//<0216> 記憶ナシ男
<0216> 記憶ナシ男

//<0217> 音速
<0217> 音速

//<0218> 無限
<0218> 無限

//<0219> エロ侍
<0219> エロ侍

//<0220> エロエロ団ナンバー１
<0220> エロエロ団ナンバー１

//<0221> ただのエロ少年
<0221> ただのエロ少年

//<0222> ユリブサイク
<0222> ユリブサイク

//<0223> ドピュッシー
<0223> ドピュッシー

//<0224> アメリカンエロドッグ
<0224> アメリカンエロドッグ

//<0225> ゼウス
<0225> ゼウス

//<0226> 日向markⅡ
<0226> 日向markⅡ

//<0227> 糞虫
<0227> 糞虫

//<0228> 量産型日向
<0228> 量産型日向

//<0229> ？？
<0229> ？？

//<0230> 「とにかく、早いとこ食っちまおうぜ。腹減ったよ」
<0230> 「とにかく、早いとこ食っちまおうぜ。腹減ったよ」

//<0231> nothing
<0231> nothing

//<0232> nothing
<0232> nothing

//<0233> nothing
<0233> nothing

//<0234> nothing
<0234> nothing

//<0235> nothing
<0235> nothing

//<0236> 日向
<0236> 日向

//<0237> 男Ｂ
<0237> 男Ｂ

//<0238> エロエロ団総帥
<0238> エロエロ団総帥

//<0239> イケチン
<0239> イケチン

//<0240> ホモ太
<0240> ホモ太

//<0241> ひなチン
<0241> ひなチン

//<0242> 秀樹
<0242> 秀樹

//<0243> 男子生徒
<0243> 男子生徒

//<0244> ？？
<0244> ？？

//<0245> 「あー、そうだな。そうすっか」
<0245> 「あー、そうだな。そうすっか」

//<0246> nothing
<0246> nothing

//<0247> nothing
<0247> nothing

//<0248> nothing
<0248> nothing

//<0249> nothing
<0249> nothing

//<0250> nothing
<0250> nothing

//<0251> nothing
<0251> nothing

//<0252> オムレツは卵のとろけ具合が絶妙だった。
<0252> オムレツは卵のとろけ具合が絶妙だった。

//<0253> 胃に優しい、朝食として相応しいメニュー。
<0253> 胃に優しい、朝食として相応しいメニュー。

//<0254> nothing
<0254> nothing

//<0255> nothing
<0255> nothing

//<0256> nothing
<0256> nothing

//<0257> nothing
<0257> nothing

//<0258> nothing
<0258> nothing

//<0259> 日向
<0259> 日向

//<0260> 男Ｂ
<0260> 男Ｂ

//<0261> エロエロ団総帥
<0261> エロエロ団総帥

//<0262> イケチン
<0262> イケチン

//<0263> ホモ太
<0263> ホモ太

//<0264> ひなチン
<0264> ひなチン

//<0265> 秀樹
<0265> 秀樹

//<0266> 男子生徒
<0266> 男子生徒

//<0267> ？？
<0267> ？？

//<0268> 「重い…」
<0268> 「重い…」

//<0269> nothing
<0269> nothing

//<0270> nothing
<0270> nothing

//<0271> nothing
<0271> nothing

//<0272> nothing
<0272> nothing

//<0273> nothing
<0273> nothing

//<0274> nothing
<0274> nothing

//<0275> 日向は必死にオムライスと格闘中。
<0275> 日向は必死にオムライスと格闘中。

//<0276> そんな姿を俺は食後のお茶と共に優雅な気分で眺めた。
<0276> そんな姿を俺は食後のお茶と共に優雅な気分で眺めた。

//<0277> 俺の朝食はチーズインハンバーグ定食。
<0277> 俺の朝食はチーズインハンバーグ定食。

//<0278> ジューシーな肉汁滴るまたも朝食には向かない一品を、必死に胃の中へと押し込んでいく。
<0278> ジューシーな肉汁滴るまたも朝食には向かない一品を、必死に胃の中へと押し込んでいく。

//<0279> nothing
<0279> nothing

//<0280> nothing
<0280> nothing

//<0281> nothing
<0281> nothing

//<0282> nothing
<0282> nothing

//<0283> nothing
<0283> nothing

//<0284> 一方、日向の朝食は鮭の切り身と卵焼きの和風定食。
<0284> 一方、日向の朝食は鮭の切り身と卵焼きの和風定食。

//<0285> 胃に優しい、いかにも朝食というメニューだった。
<0285> 胃に優しい、いかにも朝食というメニューだった。

//<0286> nothing
<0286> nothing

//<0287> nothing
<0287> nothing

//<0288> nothing
<0288> nothing

//<0289> nothing
<0289> nothing

//<0290> nothing
<0290> nothing

//<0291> 日向
<0291> 日向

//<0292> 男Ｂ
<0292> 男Ｂ

//<0293> エロエロ団総帥
<0293> エロエロ団総帥

//<0294> イケチン
<0294> イケチン

//<0295> ホモ太
<0295> ホモ太

//<0296> ひなチン
<0296> ひなチン

//<0297> 秀樹
<0297> 秀樹

//<0298> 男子生徒
<0298> 男子生徒

//<0299> ？？
<0299> ？？

//<0300> 「ん？　どうした？」
<0300> 「ん？　どうした？」

//<0301> 音無
<0301> 音無

//<0302> クソ坊主
<0302> クソ坊主

//<0303> 代理人
<0303> 代理人

//<0304> 微妙すぎるイケメン
<0304> 微妙すぎるイケメン

//<0305> ロリコン
<0305> ロリコン

//<0306> メガネ仲間
<0306> メガネ仲間

//<0307> 暗算日本記録保持者
<0307> 暗算日本記録保持者

//<0308> 通り魔
<0308> 通り魔

//<0309> 記憶ナシ男
<0309> 記憶ナシ男

//<0310> 音速
<0310> 音速

//<0311> 無限
<0311> 無限

//<0312> エロ侍
<0312> エロ侍

//<0313> エロエロ団ナンバー１
<0313> エロエロ団ナンバー１

//<0314> ただのエロ少年
<0314> ただのエロ少年

//<0315> ユリブサイク
<0315> ユリブサイク

//<0316> ドピュッシー
<0316> ドピュッシー

//<0317> アメリカンエロドッグ
<0317> アメリカンエロドッグ

//<0318> ゼウス
<0318> ゼウス

//<0319> 日向markⅡ
<0319> 日向markⅡ

//<0320> 糞虫
<0320> 糞虫

//<0321> 量産型日向
<0321> 量産型日向

//<0322> ？？
<0322> ？？

//<0323> 「…何でもない」
<0323> 「…何でもない」

//<0324> nothing
<0324> nothing

//<0325> nothing
<0325> nothing

//<0326> nothing
<0326> nothing

//<0327> nothing
<0327> nothing

//<0328> nothing
<0328> nothing

//<0329> nothing
<0329> nothing

//<0330> くそ、どうしてこう不公平なんだ…！
<0330> くそ、どうしてこう不公平なんだ…！

//<0331> 昼や夜ならこれくらい喜んで食べるってのに…！
<0331> 昼や夜ならこれくらい喜んで食べるってのに…！

//<0332> 99_場所選択マップ
<0332> 99_場所選択マップ

//<0333> 99_場所選択マップ
<0333> 99_場所選択マップ

//<0334> 定例会議のために、みんなが本部に集まっていた。
<0334> 定例会議のために、みんなが本部に集まっていた。

//<0335> でも、ゆりだけがまだ居なかった。
<0335> でも、ゆりだけがまだ居なかった。

//<0336> nothing
<0336> nothing

//<0337> nothing
<0337> nothing

//<0338> ＴＫ、松下五段、藤巻、大山がカード麻雀をしている。
<0338> ＴＫ、松下五段、藤巻、大山がカード麻雀をしている。

//<0339> nothing
<0339> nothing

//<0340> nothing
<0340> nothing

//<0341> nothing
<0341> nothing

//<0342> nothing
<0342> nothing

//<0343> nothing
<0343> nothing

//<0344> 高松はいくつもあるメガネを愛でるように、布で磨いている。
<0344> 高松はいくつもあるメガネを愛でるように、布で磨いている。

//<0345> nothing
<0345> nothing

//<0346> nothing
<0346> nothing

//<0347> nothing
<0347> nothing

//<0348> nothing
<0348> nothing

//<0349> nothing
<0349> nothing

//<0350> 野田はハルバートをひたすら振るっている。
<0350> 野田はハルバートをひたすら振るっている。

//<0351> 竹山はノートＰＣをいじっている。
<0351> 竹山はノートＰＣをいじっている。

//<0352> nothing
<0352> nothing

//<0353> nothing
<0353> nothing

//<0354> nothing
<0354> nothing

//<0355> nothing
<0355> nothing

//<0356> nothing
<0356> nothing

//<0357> ユイは床にあぐらをかき、ギターを弾きながらハミングを歌っている。作曲をしているようだ。
<0357> ユイは床にあぐらをかき、ギターを弾きながらハミングを歌っている。作曲をしているようだ。

//<0358> nothing
<0358> nothing

//<0359> nothing
<0359> nothing

//<0360> nothing
<0360> nothing

//<0361> nothing
<0361> nothing

//<0362> nothing
<0362> nothing

//<0363> 岩沢は壁にもたれて、目を閉じている。立ったまま寝ているのだろうか？
<0363> 岩沢は壁にもたれて、目を閉じている。立ったまま寝ているのだろうか？

//<0364> nothing
<0364> nothing

//<0365> nothing
<0365> nothing

//<0366> nothing
<0366> nothing

//<0367> nothing
<0367> nothing

//<0368> nothing
<0368> nothing

//<0369> その様子を見て、日向がため息をつきながらソファに座る。
<0369> その様子を見て、日向がため息をつきながらソファに座る。

//<0370> nothing
<0370> nothing

//<0371> nothing
<0371> nothing

//<0372> nothing
<0372> nothing

//<0373> nothing
<0373> nothing

//<0374> nothing
<0374> nothing

//<0375> 日向
<0375> 日向

//<0376> 男Ｂ
<0376> 男Ｂ

//<0377> エロエロ団総帥
<0377> エロエロ団総帥

//<0378> イケチン
<0378> イケチン

//<0379> ホモ太
<0379> ホモ太

//<0380> ひなチン
<0380> ひなチン

//<0381> 秀樹
<0381> 秀樹

//<0382> 男子生徒
<0382> 男子生徒

//<0383> ？？
<0383> ？？

//<0384> 「ここは小学校かよ…ガキばっか増えてくな…」
<0384> 「ここは小学校かよ…ガキばっか増えてくな…」

//<0385> nothing
<0385> nothing

//<0386> nothing
<0386> nothing

//<0387> nothing
<0387> nothing

//<0388> nothing
<0388> nothing

//<0389> nothing
<0389> nothing

//<0390> 日向
<0390> 日向

//<0391> 男Ｂ
<0391> 男Ｂ

//<0392> エロエロ団総帥
<0392> エロエロ団総帥

//<0393> イケチン
<0393> イケチン

//<0394> ホモ太
<0394> ホモ太

//<0395> ひなチン
<0395> ひなチン

//<0396> 秀樹
<0396> 秀樹

//<0397> 男子生徒
<0397> 男子生徒

//<0398> ？？
<0398> ？？

//<0399> 「ゆりが居ないと、自由気まま、まるで託児所だな」
<0399> 「ゆりが居ないと、自由気まま、まるで託児所だな」

//<0400> それまで大人しく座っていた直井が立ち上がり、日向を威圧的に見下ろす。
<0400> それまで大人しく座っていた直井が立ち上がり、日向を威圧的に見下ろす。

//<0401> nothing
<0401> nothing

//<0402> nothing
<0402> nothing

//<0403> nothing
<0403> nothing

//<0404> nothing
<0404> nothing

//<0405> nothing
<0405> nothing

//<0406> 直井
<0406> 直井

//<0407> 「音無さん、僕はあなたと一緒に居続けたい！！　だから、あなたたちのチームに入れてください！！」
<0407> 「音無さん、僕はあなたと一緒に居続けたい！！　だから、あなたたちのチームに入れてください！！」

//<0408> 音無
<0408> 音無

//<0409> クソ坊主
<0409> クソ坊主

//<0410> 代理人
<0410> 代理人

//<0411> 微妙すぎるイケメン
<0411> 微妙すぎるイケメン

//<0412> ロリコン
<0412> ロリコン

//<0413> メガネ仲間
<0413> メガネ仲間

//<0414> 暗算日本記録保持者
<0414> 暗算日本記録保持者

//<0415> 通り魔
<0415> 通り魔

//<0416> 記憶ナシ男
<0416> 記憶ナシ男

//<0417> 音速
<0417> 音速

//<0418> 無限
<0418> 無限

//<0419> エロ侍
<0419> エロ侍

//<0420> エロエロ団ナンバー１
<0420> エロエロ団ナンバー１

//<0421> ただのエロ少年
<0421> ただのエロ少年

//<0422> ユリブサイク
<0422> ユリブサイク

//<0423> ドピュッシー
<0423> ドピュッシー

//<0424> アメリカンエロドッグ
<0424> アメリカンエロドッグ

//<0425> ゼウス
<0425> ゼウス

//<0426> 日向markⅡ
<0426> 日向markⅡ

//<0427> 糞虫
<0427> 糞虫

//<0428> 量産型日向
<0428> 量産型日向

//<0429> ？？
<0429> ？？

//<0430> 「俺、リーダーじゃねぇから、ゆりに訊いてくれ」
<0430> 「俺、リーダーじゃねぇから、ゆりに訊いてくれ」

//<0431> nothing
<0431> nothing

//<0432> nothing
<0432> nothing

//<0433> nothing
<0433> nothing

//<0434> nothing
<0434> nothing

//<0435> nothing
<0435> nothing

//<0436> 直井
<0436> 直井

//<0437> 「どこに居るんですか、その人は！？」
<0437> 「どこに居るんですか、その人は！？」

//<0438> ゆり
<0438> ゆり

//<0439> 女生徒
<0439> 女生徒

//<0440> ？？
<0440> ？？

//<0441> 「くっ…ここに居るわよ…」
<0441> 「くっ…ここに居るわよ…」

//<0442> nothing
<0442> nothing

//<0443> nothing
<0443> nothing

//<0444> nothing
<0444> nothing

//<0445> nothing
<0445> nothing

//<0446> 直井
<0446> 直井

//<0447> 「はっ、やはり貴様だったのか」
<0447> 「はっ、やはり貴様だったのか」

//<0448> 音無
<0448> 音無

//<0449> クソ坊主
<0449> クソ坊主

//<0450> 代理人
<0450> 代理人

//<0451> 微妙すぎるイケメン
<0451> 微妙すぎるイケメン

//<0452> ロリコン
<0452> ロリコン

//<0453> メガネ仲間
<0453> メガネ仲間

//<0454> 暗算日本記録保持者
<0454> 暗算日本記録保持者

//<0455> 通り魔
<0455> 通り魔

//<0456> 記憶ナシ男
<0456> 記憶ナシ男

//<0457> 音速
<0457> 音速

//<0458> 無限
<0458> 無限

//<0459> エロ侍
<0459> エロ侍

//<0460> エロエロ団ナンバー１
<0460> エロエロ団ナンバー１

//<0461> ただのエロ少年
<0461> ただのエロ少年

//<0462> ユリブサイク
<0462> ユリブサイク

//<0463> ドピュッシー
<0463> ドピュッシー

//<0464> アメリカンエロドッグ
<0464> アメリカンエロドッグ

//<0465> ゼウス
<0465> ゼウス

//<0466> 日向markⅡ
<0466> 日向markⅡ

//<0467> 糞虫
<0467> 糞虫

//<0468> 量産型日向
<0468> 量産型日向

//<0469> ？？
<0469> ？？

//<0470> 「お前、それがこれからチームに加わりたいと思うリーダーに対する言葉か？」
<0470> 「お前、それがこれからチームに加わりたいと思うリーダーに対する言葉か？」

//<0471> nothing
<0471> nothing

//<0472> nothing
<0472> nothing

//<0473> nothing
<0473> nothing

//<0474> nothing
<0474> nothing

//<0475> nothing
<0475> nothing

//<0476> 直井
<0476> 直井

//<0477> 「いやいや、誤解ですからっ！　この直井、リーダー様にはちゃんとリスペクトの念を抱いております！」
<0477> 「いやいや、誤解ですからっ！　この直井、リーダー様にはちゃんとリスペクトの念を抱いております！」

//<0478> nothing
<0478> nothing

//<0479> nothing
<0479> nothing

//<0480> nothing
<0480> nothing

//<0481> nothing
<0481> nothing

//<0482> ゆり
<0482> ゆり

//<0483> 女生徒
<0483> 女生徒

//<0484> ？？
<0484> ？？

//<0485> 「まったくその言葉が入ってこないわ…これだけのことをしておいて…」
<0485> 「まったくその言葉が入ってこないわ…これだけのことをしておいて…」

//<0486> nothing
<0486> nothing

//<0487> nothing
<0487> nothing

//<0488> nothing
<0488> nothing

//<0489> nothing
<0489> nothing

//<0490> nothing
<0490> nothing

//<0491> 直井
<0491> 直井

//<0492> 「改心しました！　なので何卒、よろしくお願いします！」
<0492> 「改心しました！　なので何卒、よろしくお願いします！」

//<0493> nothing
<0493> nothing

//<0494> nothing
<0494> nothing

//<0495> nothing
<0495> nothing

//<0496> nothing
<0496> nothing

//<0497> nothing
<0497> nothing

//<0498> ゆり
<0498> ゆり

//<0499> 女生徒
<0499> 女生徒

//<0500> ？？
<0500> ？？

//<0501> 「そんな一瞬に手のひらを返されても…」
<0501> 「そんな一瞬に手のひらを返されても…」

//<0502> nothing
<0502> nothing

//<0503> nothing
<0503> nothing

//<0504> nothing
<0504> nothing

//<0505> nothing
<0505> nothing

//<0506> nothing
<0506> nothing

//<0507> 直井
<0507> 直井

//<0508> 「お願いします！」
<0508> 「お願いします！」

//<0509> se_kneeldown_water
<0509> se_kneeldown_water

//<0510> 濡れた地面にびしゃりと両手をつき、土下座をする。
<0510> 濡れた地面にびしゃりと両手をつき、土下座をする。

//<0511> まさか、こいつがそこまでプライドを捨てるとは…。
<0511> まさか、こいつがそこまでプライドを捨てるとは…。

//<0512> nothing
<0512> nothing

//<0513> nothing
<0513> nothing

//<0514> nothing
<0514> nothing

//<0515> nothing
<0515> nothing

//<0516> nothing
<0516> nothing

//<0517> ゆり
<0517> ゆり

//<0518> 女生徒
<0518> 女生徒

//<0519> ？？
<0519> ？？

//<0520> 「………」
<0520> 「………」

//<0521> ゆりは、しばらく悩んだ後。
<0521> ゆりは、しばらく悩んだ後。

//<0522> nothing
<0522> nothing

//<0523> nothing
<0523> nothing

//<0524> nothing
<0524> nothing

//<0525> nothing
<0525> nothing

//<0526> nothing
<0526> nothing

//<0527> ゆり
<0527> ゆり

//<0528> 女生徒
<0528> 女生徒

//<0529> ？？
<0529> ？？

//<0530> 「わかったわ。あなたの催眠術は本物。それを戦線のために役立ててもらいましょ」
<0530> 「わかったわ。あなたの催眠術は本物。それを戦線のために役立ててもらいましょ」

//<0531> nothing
<0531> nothing

//<0532> nothing
<0532> nothing

//<0533> nothing
<0533> nothing

//<0534> nothing
<0534> nothing

//<0535> 直井
<0535> 直井

//<0536> 「ありがとうございます！！」
