// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> nothing
<0082> 微妙すぎるイケメン

//<0083> ロリコン
<0083> ロリコン

//<0084> メガネ仲間
<0084> メガネ仲間

//<0085> 暗算日本記録保持者
<0085> 暗算日本記録保持者

//<0086> 通り魔
<0086> 通り魔

//<0087> 記憶ナシ男
<0087> 記憶ナシ男

//<0088> 音速
<0088> 音速

//<0089> 無限
<0089> 無限

//<0090> エロ侍
<0090> エロ侍

//<0091> エロエロ団ナンバー１
<0091> エロエロ団ナンバー１

//<0092> ただのエロ少年
<0092> ただのエロ少年

//<0093> ユリブサイク
<0093> ユリブサイク

//<0094> ドピュッシー
<0094> ドピュッシー

//<0095> アメリカンエロドッグ
<0095> アメリカンエロドッグ

//<0096> ゼウス
<0096> ゼウス

//<0097> 日向markⅡ
<0097> 日向markⅡ

//<0098> 糞虫
<0098> 糞虫

//<0099> 量産型日向
<0099> 量産型日向

//<0100> ？？
<0100> ？？

//<0101> 「え？　ああ」
<0101> 「え？　ああ」

//<0102> nothing
<0102> nothing

//<0103> nothing
<0103> nothing

//<0104> nothing
<0104> nothing

//<0105> nothing
<0105> nothing

//<0106> nothing
<0106> nothing

//<0107> 野田
<0107> 野田

//<0108> 男Ｆ
<0108> 男Ｆ

//<0109> イケパイ
<0109> イケパイ

//<0110> 男
<0110> 男

//<0111> ？？
<0111> ？？

//<0112> 「ふぅ…ならよかった」
<0112> 「ふぅ…ならよかった」

//<0113> 音無
<0113> 音無

//<0114> クソ坊主
<0114> クソ坊主

//<0115> 代理人
<0115> 代理人

//<0116> 微妙すぎるイケメン
<0116> 微妙すぎるイケメン

//<0117> ロリコン
<0117> ロリコン

//<0118> メガネ仲間
<0118> メガネ仲間

//<0119> 暗算日本記録保持者
<0119> 暗算日本記録保持者

//<0120> 通り魔
<0120> 通り魔

//<0121> 記憶ナシ男
<0121> 記憶ナシ男

//<0122> 音速
<0122> 音速

//<0123> 無限
<0123> 無限

//<0124> エロ侍
<0124> エロ侍

//<0125> エロエロ団ナンバー１
<0125> エロエロ団ナンバー１

//<0126> ただのエロ少年
<0126> ただのエロ少年

//<0127> ユリブサイク
<0127> ユリブサイク

//<0128> ドピュッシー
<0128> ドピュッシー

//<0129> アメリカンエロドッグ
<0129> アメリカンエロドッグ

//<0130> ゼウス
<0130> ゼウス

//<0131> 日向markⅡ
<0131> 日向markⅡ

//<0132> 糞虫
<0132> 糞虫

//<0133> 量産型日向
<0133> 量産型日向

//<0134> ？？
<0134> ？？

//<0135> 「今日は何を乗せる？」
<0135> 「今日は何を乗せる？」

//<0136> nothing
<0136> nothing

//<0137> nothing
<0137> nothing

//<0138> nothing
<0138> nothing

//<0139> nothing
<0139> nothing

//<0140> nothing
<0140> nothing

//<0141> 前回で、ほぼ全部乗せと言ってもいいほどの負荷をかけた。
<0141> 前回で、ほぼ全部乗せと言ってもいいほどの負荷をかけた。

//<0142> これ以上何かしようとすれば、野田以外のメンバーの力を借りる必要があるが…。
<0142> これ以上何かしようとすれば、野田以外のメンバーの力を借りる必要があるが…。

//<0143> nothing
<0143> nothing

//<0144> nothing
<0144> nothing

//<0145> nothing
<0145> nothing

//<0146> nothing
<0146> nothing

//<0147> nothing
<0147> nothing

//<0148> 野田
<0148> 野田

//<0149> 男Ｆ
<0149> 男Ｆ

//<0150> イケパイ
<0150> イケパイ

//<0151> 男
<0151> 男

//<0152> ？？
<0152> ？？

//<0153> 「いや、今日は何もなしだ」
<0153> 「いや、今日は何もなしだ」

//<0154> nothing
<0154> nothing

//<0155> nothing
<0155> nothing

//<0156> nothing
<0156> nothing

//<0157> nothing
<0157> nothing

//<0158> nothing
<0158> nothing

//<0159> 野田
<0159> 野田

//<0160> 男Ｆ
<0160> 男Ｆ

//<0161> イケパイ
<0161> イケパイ

//<0162> 男
<0162> 男

//<0163> ？？
<0163> ？？

//<0164> 「そのまま、やってみろ」
<0164> 「そのまま、やってみろ」

//<0165> 音無
<0165> 音無

//<0166> クソ坊主
<0166> クソ坊主

//<0167> 代理人
<0167> 代理人

//<0168> 微妙すぎるイケメン
<0168> 微妙すぎるイケメン

//<0169> ロリコン
<0169> ロリコン

//<0170> メガネ仲間
<0170> メガネ仲間

//<0171> 暗算日本記録保持者
<0171> 暗算日本記録保持者

//<0172> 通り魔
<0172> 通り魔

//<0173> 記憶ナシ男
<0173> 記憶ナシ男

//<0174> 音速
<0174> 音速

//<0175> 無限
<0175> 無限

//<0176> エロ侍
<0176> エロ侍

//<0177> エロエロ団ナンバー１
<0177> エロエロ団ナンバー１

//<0178> ただのエロ少年
<0178> ただのエロ少年

//<0179> ユリブサイク
<0179> ユリブサイク

//<0180> ドピュッシー
<0180> ドピュッシー

//<0181> アメリカンエロドッグ
<0181> アメリカンエロドッグ

//<0182> ゼウス
<0182> ゼウス

//<0183> 日向markⅡ
<0183> 日向markⅡ

//<0184> 糞虫
<0184> 糞虫

//<0185> 量産型日向
<0185> 量産型日向

//<0186> ？？
<0186> ？？

//<0187> 「お、おう」
<0187> 「お、おう」

//<0188> 軽い。軽すぎる。
<0188> 軽い。軽すぎる。

//<0189> 今までのトレーニングに比べると、子供の遊びだ。
<0189> 今までのトレーニングに比べると、子供の遊びだ。

//<0190> nothing
<0190> nothing

//<0191> nothing
<0191> nothing

//<0192> nothing
<0192> nothing

//<0193> nothing
<0193> nothing

//<0194> nothing
<0194> nothing

//<0195> 音無
<0195> 音無

//<0196> クソ坊主
<0196> クソ坊主

//<0197> 代理人
<0197> 代理人

//<0198> 微妙すぎるイケメン
<0198> 微妙すぎるイケメン

//<0199> ロリコン
<0199> ロリコン

//<0200> メガネ仲間
<0200> メガネ仲間

//<0201> 暗算日本記録保持者
<0201> 暗算日本記録保持者

//<0202> 通り魔
<0202> 通り魔

//<0203> 記憶ナシ男
<0203> 記憶ナシ男

//<0204> 音速
<0204> 音速

//<0205> 無限
<0205> 無限

//<0206> エロ侍
<0206> エロ侍

//<0207> エロエロ団ナンバー１
<0207> エロエロ団ナンバー１

//<0208> ただのエロ少年
<0208> ただのエロ少年

//<0209> ユリブサイク
<0209> ユリブサイク

//<0210> ドピュッシー
<0210> ドピュッシー

//<0211> アメリカンエロドッグ
<0211> アメリカンエロドッグ

//<0212> ゼウス
<0212> ゼウス

//<0213> 日向markⅡ
<0213> 日向markⅡ

//<0214> 糞虫
<0214> 糞虫

//<0215> 量産型日向
<0215> 量産型日向

//<0216> ？？
<0216> ？？

//<0217> 「本当に何も背負わなくていいのか？」
<0217> 「本当に何も背負わなくていいのか？」

//<0218> 物足りなさを覚えてしまう。
<0218> 物足りなさを覚えてしまう。

//<0219> nothing
<0219> nothing

//<0220> nothing
<0220> nothing

//<0221> nothing
<0221> nothing

//<0222> nothing
<0222> nothing

//<0223> nothing
<0223> nothing

//<0224> 野田
<0224> 野田

//<0225> 男Ｆ
<0225> 男Ｆ

//<0226> イケパイ
<0226> イケパイ

//<0227> 男
<0227> 男

//<0228> ？？
<0228> ？？

//<0229> 「お前はこれまで以上に重いものを背負っているはずだ」
<0229> 「お前はこれまで以上に重いものを背負っているはずだ」

//<0230> 音無
<0230> 音無

//<0231> クソ坊主
<0231> クソ坊主

//<0232> 代理人
<0232> 代理人

//<0233> 微妙すぎるイケメン
<0233> 微妙すぎるイケメン

//<0234> ロリコン
<0234> ロリコン

//<0235> メガネ仲間
<0235> メガネ仲間

//<0236> 暗算日本記録保持者
<0236> 暗算日本記録保持者

//<0237> 通り魔
<0237> 通り魔

//<0238> 記憶ナシ男
<0238> 記憶ナシ男

//<0239> 音速
<0239> 音速

//<0240> 無限
<0240> 無限

//<0241> エロ侍
<0241> エロ侍

//<0242> エロエロ団ナンバー１
<0242> エロエロ団ナンバー１

//<0243> ただのエロ少年
<0243> ただのエロ少年

//<0244> ユリブサイク
<0244> ユリブサイク

//<0245> ドピュッシー
<0245> ドピュッシー

//<0246> アメリカンエロドッグ
<0246> アメリカンエロドッグ

//<0247> ゼウス
<0247> ゼウス

//<0248> 日向markⅡ
<0248> 日向markⅡ

//<0249> 糞虫
<0249> 糞虫

//<0250> 量産型日向
<0250> 量産型日向

//<0251> ？？
<0251> ？？

//<0252> 「なに？」
<0252> 「なに？」

//<0253> nothing
<0253> nothing

//<0254> nothing
<0254> nothing

//<0255> nothing
<0255> nothing

//<0256> nothing
<0256> nothing

//<0257> nothing
<0257> nothing

//<0258> 野田
<0258> 野田

//<0259> 男Ｆ
<0259> 男Ｆ

//<0260> イケパイ
<0260> イケパイ

//<0261> 男
<0261> 男

//<0262> ？？
<0262> ？？

//<0263> 「俺やゆりっぺの期待という、とてつもなく重たいものをな」
<0263> 「俺やゆりっぺの期待という、とてつもなく重たいものをな」

//<0264> ………。
<0264> ………。

//<0265> 
<0265> 

//<0266> 音無
<0266> 音無

//<0267> クソ坊主
<0267> クソ坊主

//<0268> 代理人
<0268> 代理人

//<0269> 微妙すぎるイケメン
<0269> 微妙すぎるイケメン

//<0270> ロリコン
<0270> ロリコン

//<0271> メガネ仲間
<0271> メガネ仲間

//<0272> 暗算日本記録保持者
<0272> 暗算日本記録保持者

//<0273> 通り魔
<0273> 通り魔

//<0274> 記憶ナシ男
<0274> 記憶ナシ男

//<0275> 音速
<0275> 音速

//<0276> 無限
<0276> 無限

//<0277> エロ侍
<0277> エロ侍

//<0278> エロエロ団ナンバー１
<0278> エロエロ団ナンバー１

//<0279> ただのエロ少年
<0279> ただのエロ少年

//<0280> ユリブサイク
<0280> ユリブサイク

//<0281> ドピュッシー
<0281> ドピュッシー

//<0282> アメリカンエロドッグ
<0282> アメリカンエロドッグ

//<0283> ゼウス
<0283> ゼウス

//<0284> 日向markⅡ
<0284> 日向markⅡ

//<0285> 糞虫
<0285> 糞虫

//<0286> 量産型日向
<0286> 量産型日向

//<0287> ？？
<0287> ？？

//<0288> 「それ、なんか上手いこと言ったつもりか？」
<0288> 「それ、なんか上手いこと言ったつもりか？」

//<0289> nothing
<0289> nothing

//<0290> nothing
<0290> nothing

//<0291> nothing
<0291> nothing

//<0292> nothing
<0292> nothing

//<0293> nothing
<0293> nothing

//<0294> 野田
<0294> 野田

//<0295> 男Ｆ
<0295> 男Ｆ

//<0296> イケパイ
<0296> イケパイ

//<0297> 男
<0297> 男

//<0298> ？？
<0298> ？？

//<0299> 「ちっがーーーーーーうっ！　俺は純粋にそう思ったことを言っただけだ！」
<0299> 「ちっがーーーーーーうっ！　俺は純粋にそう思ったことを言っただけだ！」

//<0300> 音無
<0300> 音無

//<0301> クソ坊主
<0301> クソ坊主

//<0302> 代理人
<0302> 代理人

//<0303> 微妙すぎるイケメン
<0303> 微妙すぎるイケメン

//<0304> ロリコン
<0304> ロリコン

//<0305> メガネ仲間
<0305> メガネ仲間

//<0306> 暗算日本記録保持者
<0306> 暗算日本記録保持者

//<0307> 通り魔
<0307> 通り魔

//<0308> 記憶ナシ男
<0308> 記憶ナシ男

//<0309> 音速
<0309> 音速

//<0310> 無限
<0310> 無限

//<0311> エロ侍
<0311> エロ侍

//<0312> エロエロ団ナンバー１
<0312> エロエロ団ナンバー１

//<0313> ただのエロ少年
<0313> ただのエロ少年

//<0314> ユリブサイク
<0314> ユリブサイク

//<0315> ドピュッシー
<0315> ドピュッシー

//<0316> アメリカンエロドッグ
<0316> アメリカンエロドッグ

//<0317> ゼウス
<0317> ゼウス

//<0318> 日向markⅡ
<0318> 日向markⅡ

//<0319> 糞虫
<0319> 糞虫

//<0320> 量産型日向
<0320> 量産型日向

//<0321> ？？
<0321> ？？

//<0322> 「まあ、そうだろうな」
<0322> 「まあ、そうだろうな」

//<0323> そんなに器用な奴ではない。
<0323> そんなに器用な奴ではない。

//<0324> nothing
<0324> nothing

//<0325> nothing
<0325> nothing

//<0326> nothing
<0326> nothing

//<0327> nothing
<0327> nothing

//<0328> nothing
<0328> nothing

//<0329> 野田
<0329> 野田

//<0330> 男Ｆ
<0330> 男Ｆ

//<0331> イケパイ
<0331> イケパイ

//<0332> 男
<0332> 男

//<0333> ？？
<0333> ？？

//<0334> 「筋トレには休息も必要だ。また次からは思いっきりやるからな」
<0334> 「筋トレには休息も必要だ。また次からは思いっきりやるからな」

//<0335> nothing
<0335> nothing

//<0336> nothing
<0336> nothing

//<0337> nothing
<0337> nothing

//<0338> nothing
<0338> nothing

//<0339> nothing
<0339> nothing

//<0340> 野田
<0340> 野田

//<0341> 男Ｆ
<0341> 男Ｆ

//<0342> イケパイ
<0342> イケパイ

//<0343> 男
<0343> 男

//<0344> ？？
<0344> ？？

//<0345> 「さあ、実戦形式の訓練だ」
<0345> 「さあ、実戦形式の訓練だ」

//<0346> se_kazekiri3
<0346> se_kazekiri3

//<0347> se_kengeki_3
<0347> se_kengeki_3

//<0348> 今日も、何度も野田に立ち向かう。
<0348> 今日も、何度も野田に立ち向かう。

//<0349> だが、その度に弾かれ、その場に倒れる。
<0349> だが、その度に弾かれ、その場に倒れる。

//<0350> nothing
<0350> nothing

//<0351> nothing
<0351> nothing

//<0352> nothing
<0352> nothing

//<0353> nothing
<0353> nothing

//<0354> nothing
<0354> nothing

//<0355> 野田
<0355> 野田

//<0356> 男Ｆ
<0356> 男Ｆ

//<0357> イケパイ
<0357> イケパイ

//<0358> 男
<0358> 男

//<0359> ？？
<0359> ？？

//<0360> 「しかし、根性だけはすごいな」
<0360> 「しかし、根性だけはすごいな」

//<0361> nothing
<0361> nothing

//<0362> nothing
<0362> nothing

//<0363> nothing
<0363> nothing

//<0364> nothing
<0364> nothing

//<0365> nothing
<0365> nothing

//<0366> 呆れたような、感心したような声を上げる。
<0366> 呆れたような、感心したような声を上げる。

//<0367> 音無
<0367> 音無

//<0368> クソ坊主
<0368> クソ坊主

//<0369> 代理人
<0369> 代理人

//<0370> 微妙すぎるイケメン
<0370> 微妙すぎるイケメン

//<0371> ロリコン
<0371> ロリコン

//<0372> メガネ仲間
<0372> メガネ仲間

//<0373> 暗算日本記録保持者
<0373> 暗算日本記録保持者

//<0374> 通り魔
<0374> 通り魔

//<0375> 記憶ナシ男
<0375> 記憶ナシ男

//<0376> 音速
<0376> 音速

//<0377> 無限
<0377> 無限

//<0378> エロ侍
<0378> エロ侍

//<0379> エロエロ団ナンバー１
<0379> エロエロ団ナンバー１

//<0380> ただのエロ少年
<0380> ただのエロ少年

//<0381> ユリブサイク
<0381> ユリブサイク

//<0382> ドピュッシー
<0382> ドピュッシー

//<0383> アメリカンエロドッグ
<0383> アメリカンエロドッグ

//<0384> ゼウス
<0384> ゼウス

//<0385> 日向markⅡ
<0385> 日向markⅡ

//<0386> 糞虫
<0386> 糞虫

//<0387> 量産型日向
<0387> 量産型日向

//<0388> ？？
<0388> ？？

//<0389> 「それしか、やりようがないからな」
<0389> 「それしか、やりようがないからな」

//<0390> nothing
<0390> nothing

//<0391> nothing
<0391> nothing

//<0392> nothing
<0392> nothing

//<0393> nothing
<0393> nothing

//<0394> nothing
<0394> nothing

//<0395> 野田
<0395> 野田

//<0396> 男Ｆ
<0396> 男Ｆ

//<0397> イケパイ
<0397> イケパイ

//<0398> 男
<0398> 男

//<0399> ？？
<0399> ？？

//<0400> 「…だったら」
<0400> 「…だったら」

//<0401> nothing
<0401> nothing

//<0402> nothing
<0402> nothing

//<0403> nothing
<0403> nothing

//<0404> nothing
<0404> nothing

//<0405> nothing
<0405> nothing

//<0406> 呟いて、野田が構える。
<0406> 呟いて、野田が構える。

//<0407> se_kazekiri4
<0407> se_kazekiri4
{bb11} 0a // 0407

//<0408> bs3_
<0408> bs3_

//<0409> nothing
<0409> nothing

//<0410> nothing
<0410> nothing

//<0411> nothing
<0411> nothing

//<0412> nothing
<0412> nothing

//<0413> nothing
<0413> nothing

//<0414> そこに、俺はふたたび向かっていく。
<0414> そこに、俺はふたたび向かっていく。

//<0415> se_kazekiri5
<0415> se_kazekiri5

//<0416> nothing
<0416> nothing

//<0417> nothing
<0417> nothing

//<0418> nothing
<0418> nothing

//<0419> nothing
<0419> nothing

//<0420> nothing
<0420> nothing

//<0421> se_kengeki
<0421> se_kengeki

//<0422> 俺の日本刀と野田のハルバートがぶつかる。
<0422> 俺の日本刀と野田のハルバートがぶつかる。

//<0423> se_kengeki2
<0423> se_kengeki2

//<0424> nothing
<0424> nothing

//<0425> nothing
<0425> nothing

//<0426> nothing
<0426> nothing

//<0427> nothing
<0427> nothing

//<0428> nothing
<0428> nothing

//<0429> 斧についた刃が、俺の刀を跳ね上げる。
<0429> 斧についた刃が、俺の刀を跳ね上げる。

//<0430> 音無
<0430> 音無

//<0431> クソ坊主
<0431> クソ坊主

//<0432> 代理人
<0432> 代理人

//<0433> 微妙すぎるイケメン
<0433> 微妙すぎるイケメン

//<0434> ロリコン
<0434> ロリコン

//<0435> メガネ仲間
<0435> メガネ仲間

//<0436> 暗算日本記録保持者
<0436> 暗算日本記録保持者

//<0437> 通り魔
<0437> 通り魔

//<0438> 記憶ナシ男
<0438> 記憶ナシ男

//<0439> 音速
<0439> 音速

//<0440> 無限
<0440> 無限

//<0441> エロ侍
<0441> エロ侍

//<0442> エロエロ団ナンバー１
<0442> エロエロ団ナンバー１

//<0443> ただのエロ少年
<0443> ただのエロ少年

//<0444> ユリブサイク
<0444> ユリブサイク

//<0445> ドピュッシー
<0445> ドピュッシー

//<0446> アメリカンエロドッグ
<0446> アメリカンエロドッグ

//<0447> ゼウス
<0447> ゼウス

//<0448> 日向markⅡ
<0448> 日向markⅡ

//<0449> 糞虫
<0449> 糞虫

//<0450> 量産型日向
<0450> 量産型日向

//<0451> ？？
<0451> ？？

//<0452> 「くっ」
<0452> 「くっ」

//<0453> se_kazekiri4
<0453> se_kazekiri4

//<0454> その体勢のまま、斜め上から刀を振り下ろす。
<0454> その体勢のまま、斜め上から刀を振り下ろす。

//<0455> se_kazekiri5
<0455> se_kazekiri5

//<0456> nothing
<0456> nothing

//<0457> nothing
<0457> nothing

//<0458> nothing
<0458> nothing

//<0459> nothing
<0459> nothing

//<0460> nothing
<0460> nothing

//<0461> 野田
<0461> 野田

//<0462> 男Ｆ
<0462> 男Ｆ

//<0463> イケパイ
<0463> イケパイ

//<0464> 男
<0464> 男

//<0465> ？？
<0465> ？？

//<0466> 「ふんっ」
<0466> 「ふんっ」

//<0467> se_kengeki
<0467> se_kengeki
{d2b0} 0a // 0467

//<0468> none
<0468> none

//<0469> nothing
<0469> nothing

//<0470> 
<0470> 

//<0471> 
<0471> 

//<0472> nothing
<0472> nothing

//<0473> bs
<0473> bs

//<0474> _
<0474> _

//<0475> nothing
<0475> nothing

//<0476> nothing
<0476> nothing

//<0477> nothing
<0477> nothing

//<0478> nothing
<0478> nothing

//<0479> nothing
<0479> nothing

//<0480> 今度は、柄の部分で小さく弾く。
<0480> 今度は、柄の部分で小さく弾く。

//<0481> 持っていた刀の切っ先が震え、手まで伝わる。
<0481> 持っていた刀の切っ先が震え、手まで伝わる。

//<0482> 危うく、取り落としそうになるのを耐える。
<0482> 危うく、取り落としそうになるのを耐える。

//<0483> nothing
<0483> nothing

//<0484> nothing
<0484> nothing

//<0485> nothing
<0485> nothing

//<0486> nothing
<0486> nothing

//<0487> nothing
<0487> nothing

//<0488> 野田
<0488> 野田

//<0489> 男Ｆ
<0489> 男Ｆ

//<0490> イケパイ
<0490> イケパイ

//<0491> 男
<0491> 男

//<0492> ？？
<0492> ？？

//<0493> 「そのまま、来い」
<0493> 「そのまま、来い」

//<0494> 音無
<0494> 音無

//<0495> クソ坊主
<0495> クソ坊主

//<0496> 代理人
<0496> 代理人

//<0497> 微妙すぎるイケメン
<0497> 微妙すぎるイケメン

//<0498> ロリコン
<0498> ロリコン

//<0499> メガネ仲間
<0499> メガネ仲間

//<0500> 暗算日本記録保持者
<0500> 暗算日本記録保持者

//<0501> 通り魔
<0501> 通り魔

//<0502> 記憶ナシ男
<0502> 記憶ナシ男

//<0503> 音速
<0503> 音速

//<0504> 無限
<0504> 無限

//<0505> エロ侍
<0505> エロ侍

//<0506> エロエロ団ナンバー１
<0506> エロエロ団ナンバー１

//<0507> ただのエロ少年
<0507> ただのエロ少年

//<0508> ユリブサイク
<0508> ユリブサイク

//<0509> ドピュッシー
<0509> ドピュッシー

//<0510> アメリカンエロドッグ
<0510> アメリカンエロドッグ

//<0511> ゼウス
<0511> ゼウス

//<0512> 日向markⅡ
<0512> 日向markⅡ

//<0513> 糞虫
<0513> 糞虫

//<0514> 量産型日向
<0514> 量産型日向

//<0515> ？？
<0515> ？？

//<0516> 「なに？」
<0516> 「なに？」

//<0517> nothing
<0517> nothing

//<0518> nothing
<0518> nothing

//<0519> nothing
<0519> nothing

//<0520> nothing
<0520> nothing

//<0521> nothing
<0521> nothing

//<0522> なかば握ったような、握っていないような中途半端な姿勢だ。
<0522> なかば握ったような、握っていないような中途半端な姿勢だ。

//<0523> だが、野田の言うままに切り込む。
<0523> だが、野田の言うままに切り込む。

//<0524> se_kazekiri
<0524> se_kazekiri
{ee79} 0a // 0524

//<0525> bs3_
<0525> bs3_

//<0526> nothing
<0526> nothing

//<0527> nothing
<0527> nothing

//<0528> nothing
<0528> nothing

//<0529> nothing
<0529> nothing

//<0530> nothing
<0530> nothing

//<0531> 音無
<0531> 音無

//<0532> クソ坊主
<0532> クソ坊主

//<0533> 代理人
<0533> 代理人

//<0534> 微妙すぎるイケメン
<0534> 微妙すぎるイケメン

//<0535> ロリコン
<0535> ロリコン

//<0536> メガネ仲間
<0536> メガネ仲間

//<0537> 暗算日本記録保持者
<0537> 暗算日本記録保持者

//<0538> 通り魔
<0538> 通り魔

//<0539> 記憶ナシ男
<0539> 記憶ナシ男

//<0540> 音速
<0540> 音速

//<0541> 無限
<0541> 無限

//<0542> エロ侍
<0542> エロ侍

//<0543> エロエロ団ナンバー１
<0543> エロエロ団ナンバー１

//<0544> ただのエロ少年
<0544> ただのエロ少年

//<0545> ユリブサイク
<0545> ユリブサイク

//<0546> ドピュッシー
<0546> ドピュッシー

//<0547> アメリカンエロドッグ
<0547> アメリカンエロドッグ

//<0548> ゼウス
<0548> ゼウス

//<0549> 日向markⅡ
<0549> 日向markⅡ

//<0550> 糞虫
<0550> 糞虫

//<0551> 量産型日向
<0551> 量産型日向

//<0552> ？？
<0552> ？？

//<0553> 「えっ？」
<0553> 「えっ？」

//<0554> やけに、体が軽い。
<0554> やけに、体が軽い。

//<0555> これまでにはないようなスピードが出た。
<0555> これまでにはないようなスピードが出た。

//<0556> nothing
<0556> nothing

//<0557> nothing
<0557> nothing

//<0558> nothing
<0558> nothing

//<0559> nothing
<0559> nothing

//<0560> nothing
<0560> nothing

//<0561> se_kengeki
<0561> se_kengeki

//<0562> 野田
<0562> 野田

//<0563> 男Ｆ
<0563> 男Ｆ

//<0564> イケパイ
<0564> イケパイ

//<0565> 男
<0565> 男

//<0566> ？？
<0566> ？？

//<0567> 「おおっ」
<0567> 「おおっ」

//<0568> 野田の顔が、驚きに満ちる。
