// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> nothing
<0075> 代理人

//<0076> 微妙すぎるイケメン
<0076> 微妙すぎるイケメン

//<0077> ロリコン
<0077> ロリコン

//<0078> メガネ仲間
<0078> メガネ仲間

//<0079> 暗算日本記録保持者
<0079> 暗算日本記録保持者

//<0080> 通り魔
<0080> 通り魔

//<0081> 記憶ナシ男
<0081> 記憶ナシ男

//<0082> 音速
<0082> 音速

//<0083> 無限
<0083> 無限

//<0084> エロ侍
<0084> エロ侍

//<0085> エロエロ団ナンバー１
<0085> エロエロ団ナンバー１

//<0086> ただのエロ少年
<0086> ただのエロ少年

//<0087> ユリブサイク
<0087> ユリブサイク

//<0088> ドピュッシー
<0088> ドピュッシー

//<0089> アメリカンエロドッグ
<0089> アメリカンエロドッグ

//<0090> ゼウス
<0090> ゼウス

//<0091> 日向markⅡ
<0091> 日向markⅡ

//<0092> 糞虫
<0092> 糞虫

//<0093> 量産型日向
<0093> 量産型日向

//<0094> ？？
<0094> ？？

//<0095> 「どうしてそこまで必死にトレーニングを続けてるんだ？」
<0095> 「どうしてそこまで必死にトレーニングを続けてるんだ？」

//<0096> nothing
<0096> nothing

//<0097> nothing
<0097> nothing

//<0098> nothing
<0098> nothing

//<0099> nothing
<0099> nothing

//<0100> nothing
<0100> nothing

//<0101> 野田
<0101> 野田

//<0102> 男Ｆ
<0102> 男Ｆ

//<0103> イケパイ
<0103> イケパイ

//<0104> 男
<0104> 男

//<0105> ？？
<0105> ？？

//<0106> 「この世界は永遠に続く。鍛錬を続ければ、これぐらいなんてことはない」
<0106> 「この世界は永遠に続く。鍛錬を続ければ、これぐらいなんてことはない」

//<0107> 音無
<0107> 音無

//<0108> クソ坊主
<0108> クソ坊主

//<0109> 代理人
<0109> 代理人

//<0110> 微妙すぎるイケメン
<0110> 微妙すぎるイケメン

//<0111> ロリコン
<0111> ロリコン

//<0112> メガネ仲間
<0112> メガネ仲間

//<0113> 暗算日本記録保持者
<0113> 暗算日本記録保持者

//<0114> 通り魔
<0114> 通り魔

//<0115> 記憶ナシ男
<0115> 記憶ナシ男

//<0116> 音速
<0116> 音速

//<0117> 無限
<0117> 無限

//<0118> エロ侍
<0118> エロ侍

//<0119> エロエロ団ナンバー１
<0119> エロエロ団ナンバー１

//<0120> ただのエロ少年
<0120> ただのエロ少年

//<0121> ユリブサイク
<0121> ユリブサイク

//<0122> ドピュッシー
<0122> ドピュッシー

//<0123> アメリカンエロドッグ
<0123> アメリカンエロドッグ

//<0124> ゼウス
<0124> ゼウス

//<0125> 日向markⅡ
<0125> 日向markⅡ

//<0126> 糞虫
<0126> 糞虫

//<0127> 量産型日向
<0127> 量産型日向

//<0128> ？？
<0128> ？？

//<0129> 「でも、天使相手に、近接戦闘なんか必要ないよな？」
<0129> 「でも、天使相手に、近接戦闘なんか必要ないよな？」

//<0130> nothing
<0130> nothing

//<0131> nothing
<0131> nothing

//<0132> nothing
<0132> nothing

//<0133> nothing
<0133> nothing

//<0134> nothing
<0134> nothing

//<0135> 野田
<0135> 野田

//<0136> 男Ｆ
<0136> 男Ｆ

//<0137> イケパイ
<0137> イケパイ

//<0138> 男
<0138> 男

//<0139> ？？
<0139> ？？

//<0140> 「結成当時は、ディストーションがなかったから、近接戦闘に持ち込めた」
<0140> 「結成当時は、ディストーションがなかったから、近接戦闘に持ち込めた」

//<0141> nothing
<0141> nothing

//<0142> nothing
<0142> nothing

//<0143> nothing
<0143> nothing

//<0144> nothing
<0144> nothing

//<0145> nothing
<0145> nothing

//<0146> 野田
<0146> 野田

//<0147> 男Ｆ
<0147> 男Ｆ

//<0148> イケパイ
<0148> イケパイ

//<0149> 男
<0149> 男

//<0150> ？？
<0150> ？？

//<0151> 「でも、最近になり、ガードスキル・ディストーションは近接攻撃に対しては無効なことがわかってきた」
<0151> 「でも、最近になり、ガードスキル・ディストーションは近接攻撃に対しては無効なことがわかってきた」

//<0152> nothing
<0152> nothing

//<0153> nothing
<0153> nothing

//<0154> nothing
<0154> nothing

//<0155> nothing
<0155> nothing

//<0156> nothing
<0156> nothing

//<0157> 野田
<0157> 野田

//<0158> 男Ｆ
<0158> 男Ｆ

//<0159> イケパイ
<0159> イケパイ

//<0160> 男
<0160> 男

//<0161> ？？
<0161> ？？

//<0162> 「だから、いつか役立つと信じて、俺は日々精進を続けている！」
<0162> 「だから、いつか役立つと信じて、俺は日々精進を続けている！」

//<0163> それは立派だ
<0163> それは立派だ

//<0164> それは徒労だ
<0164> それは徒労だ

//<0165> selbtn : 
<0165> selbtn : 

//<0166> 音無
<0166> 音無

//<0167> クソ坊主
<0167> クソ坊主

//<0168> 代理人
<0168> 代理人

//<0169> 微妙すぎるイケメン
<0169> 微妙すぎるイケメン

//<0170> ロリコン
<0170> ロリコン

//<0171> メガネ仲間
<0171> メガネ仲間

//<0172> 暗算日本記録保持者
<0172> 暗算日本記録保持者

//<0173> 通り魔
<0173> 通り魔

//<0174> 記憶ナシ男
<0174> 記憶ナシ男

//<0175> 音速
<0175> 音速

//<0176> 無限
<0176> 無限

//<0177> エロ侍
<0177> エロ侍

//<0178> エロエロ団ナンバー１
<0178> エロエロ団ナンバー１

//<0179> ただのエロ少年
<0179> ただのエロ少年

//<0180> ユリブサイク
<0180> ユリブサイク

//<0181> ドピュッシー
<0181> ドピュッシー

//<0182> アメリカンエロドッグ
<0182> アメリカンエロドッグ

//<0183> ゼウス
<0183> ゼウス

//<0184> 日向markⅡ
<0184> 日向markⅡ

//<0185> 糞虫
<0185> 糞虫

//<0186> 量産型日向
<0186> 量産型日向

//<0187> ？？
<0187> ？？

//<0188> 「そりゃ、立派だな。感心するよ」
<0188> 「そりゃ、立派だな。感心するよ」

//<0189> nothing
<0189> nothing

//<0190> nothing
<0190> nothing

//<0191> nothing
<0191> nothing

//<0192> nothing
<0192> nothing

//<0193> nothing
<0193> nothing

//<0194> 野田
<0194> 野田

//<0195> 男Ｆ
<0195> 男Ｆ

//<0196> イケパイ
<0196> イケパイ

//<0197> 男
<0197> 男

//<0198> ？？
<0198> ？？

//<0199> 「…え？」
<0199> 「…え？」

//<0200> 不思議そうな目で見られる。
<0200> 不思議そうな目で見られる。

//<0201> 音無
<0201> 音無

//<0202> クソ坊主
<0202> クソ坊主

//<0203> 代理人
<0203> 代理人

//<0204> 微妙すぎるイケメン
<0204> 微妙すぎるイケメン

//<0205> ロリコン
<0205> ロリコン

//<0206> メガネ仲間
<0206> メガネ仲間

//<0207> 暗算日本記録保持者
<0207> 暗算日本記録保持者

//<0208> 通り魔
<0208> 通り魔

//<0209> 記憶ナシ男
<0209> 記憶ナシ男

//<0210> 音速
<0210> 音速

//<0211> 無限
<0211> 無限

//<0212> エロ侍
<0212> エロ侍

//<0213> エロエロ団ナンバー１
<0213> エロエロ団ナンバー１

//<0214> ただのエロ少年
<0214> ただのエロ少年

//<0215> ユリブサイク
<0215> ユリブサイク

//<0216> ドピュッシー
<0216> ドピュッシー

//<0217> アメリカンエロドッグ
<0217> アメリカンエロドッグ

//<0218> ゼウス
<0218> ゼウス

//<0219> 日向markⅡ
<0219> 日向markⅡ

//<0220> 糞虫
<0220> 糞虫

//<0221> 量産型日向
<0221> 量産型日向

//<0222> ？？
<0222> ？？

//<0223> 「本気で天使に打ち勝ちたい、その気概が伝わってくるよ」
<0223> 「本気で天使に打ち勝ちたい、その気概が伝わってくるよ」

//<0224> nothing
<0224> nothing

//<0225> nothing
<0225> nothing

//<0226> nothing
<0226> nothing

//<0227> nothing
<0227> nothing

//<0228> nothing
<0228> nothing

//<0229> 野田
<0229> 野田

//<0230> 男Ｆ
<0230> 男Ｆ

//<0231> イケパイ
<0231> イケパイ

//<0232> 男
<0232> 男

//<0233> ？？
<0233> ？？

//<0234> 「きがい？」
<0234> 「きがい？」

//<0235> 音無
<0235> 音無

//<0236> クソ坊主
<0236> クソ坊主

//<0237> 代理人
<0237> 代理人

//<0238> 微妙すぎるイケメン
<0238> 微妙すぎるイケメン

//<0239> ロリコン
<0239> ロリコン

//<0240> メガネ仲間
<0240> メガネ仲間

//<0241> 暗算日本記録保持者
<0241> 暗算日本記録保持者

//<0242> 通り魔
<0242> 通り魔

//<0243> 記憶ナシ男
<0243> 記憶ナシ男

//<0244> 音速
<0244> 音速

//<0245> 無限
<0245> 無限

//<0246> エロ侍
<0246> エロ侍

//<0247> エロエロ団ナンバー１
<0247> エロエロ団ナンバー１

//<0248> ただのエロ少年
<0248> ただのエロ少年

//<0249> ユリブサイク
<0249> ユリブサイク

//<0250> ドピュッシー
<0250> ドピュッシー

//<0251> アメリカンエロドッグ
<0251> アメリカンエロドッグ

//<0252> ゼウス
<0252> ゼウス

//<0253> 日向markⅡ
<0253> 日向markⅡ

//<0254> 糞虫
<0254> 糞虫

//<0255> 量産型日向
<0255> 量産型日向

//<0256> ？？
<0256> ？？

//<0257> 「困難にくじけない強い意志のことだよ」
<0257> 「困難にくじけない強い意志のことだよ」

//<0258> nothing
<0258> nothing

//<0259> nothing
<0259> nothing

//<0260> nothing
<0260> nothing

//<0261> nothing
<0261> nothing

//<0262> nothing
<0262> nothing

//<0263> 野田
<0263> 野田

//<0264> 男Ｆ
<0264> 男Ｆ

//<0265> イケパイ
<0265> イケパイ

//<0266> 男
<0266> 男

//<0267> ？？
<0267> ？？
{6f82} 33 // 0267

//<0268> 「お、おお…その通りだともっ！」
<0268> 「お、おお…その通りだともっ！」

//<0269> nothing
<0269> nothing

//<0270> nothing
<0270> nothing

//<0271> nothing
<0271> nothing

//<0272> nothing
<0272> nothing

//<0273> nothing
<0273> nothing

//<0274> nothing
<0274> nothing

//<0275> nothing
<0275> nothing

//<0276> nothing
<0276> nothing

//<0277> nothing
<0277> nothing

//<0278> nothing
<0278> nothing

//<0279> 野田
<0279> 野田

//<0280> 男Ｆ
<0280> 男Ｆ

//<0281> イケパイ
<0281> イケパイ

//<0282> 男
<0282> 男

//<0283> ？？
<0283> ？？

//<0284> 「で、その、今日はどうする…」
<0284> 「で、その、今日はどうする…」

//<0285> いつもの覇気が感じられないのが気になるが…。
<0285> いつもの覇気が感じられないのが気になるが…。

//<0286> 音無
<0286> 音無

//<0287> クソ坊主
<0287> クソ坊主

//<0288> 代理人
<0288> 代理人

//<0289> 微妙すぎるイケメン
<0289> 微妙すぎるイケメン

//<0290> ロリコン
<0290> ロリコン

//<0291> メガネ仲間
<0291> メガネ仲間

//<0292> 暗算日本記録保持者
<0292> 暗算日本記録保持者

//<0293> 通り魔
<0293> 通り魔

//<0294> 記憶ナシ男
<0294> 記憶ナシ男

//<0295> 音速
<0295> 音速

//<0296> 無限
<0296> 無限

//<0297> エロ侍
<0297> エロ侍

//<0298> エロエロ団ナンバー１
<0298> エロエロ団ナンバー１

//<0299> ただのエロ少年
<0299> ただのエロ少年

//<0300> ユリブサイク
<0300> ユリブサイク

//<0301> ドピュッシー
<0301> ドピュッシー

//<0302> アメリカンエロドッグ
<0302> アメリカンエロドッグ

//<0303> ゼウス
<0303> ゼウス

//<0304> 日向markⅡ
<0304> 日向markⅡ

//<0305> 糞虫
<0305> 糞虫

//<0306> 量産型日向
<0306> 量産型日向

//<0307> ？？
<0307> ？？

//<0308> 「そりゃ、徒労だな」
<0308> 「そりゃ、徒労だな」

//<0309> nothing
<0309> nothing

//<0310> nothing
<0310> nothing

//<0311> nothing
<0311> nothing

//<0312> nothing
<0312> nothing

//<0313> nothing
<0313> nothing

//<0314> 野田
<0314> 野田

//<0315> 男Ｆ
<0315> 男Ｆ

//<0316> イケパイ
<0316> イケパイ

//<0317> 男
<0317> 男

//<0318> ？？
<0318> ？？

//<0319> 「とろう？」
<0319> 「とろう？」

//<0320> 音無
<0320> 音無

//<0321> クソ坊主
<0321> クソ坊主

//<0322> 代理人
<0322> 代理人

//<0323> 微妙すぎるイケメン
<0323> 微妙すぎるイケメン

//<0324> ロリコン
<0324> ロリコン

//<0325> メガネ仲間
<0325> メガネ仲間

//<0326> 暗算日本記録保持者
<0326> 暗算日本記録保持者

//<0327> 通り魔
<0327> 通り魔

//<0328> 記憶ナシ男
<0328> 記憶ナシ男

//<0329> 音速
<0329> 音速

//<0330> 無限
<0330> 無限

//<0331> エロ侍
<0331> エロ侍

//<0332> エロエロ団ナンバー１
<0332> エロエロ団ナンバー１

//<0333> ただのエロ少年
<0333> ただのエロ少年

//<0334> ユリブサイク
<0334> ユリブサイク

//<0335> ドピュッシー
<0335> ドピュッシー

//<0336> アメリカンエロドッグ
<0336> アメリカンエロドッグ

//<0337> ゼウス
<0337> ゼウス

//<0338> 日向markⅡ
<0338> 日向markⅡ

//<0339> 糞虫
<0339> 糞虫

//<0340> 量産型日向
<0340> 量産型日向

//<0341> ？？
<0341> ？？

//<0342> 「無駄な苦労ってことだよ。それぐらいあいつは強い」
<0342> 「無駄な苦労ってことだよ。それぐらいあいつは強い」

//<0343> nothing
<0343> nothing

//<0344> nothing
<0344> nothing

//<0345> nothing
<0345> nothing

//<0346> nothing
<0346> nothing

//<0347> nothing
<0347> nothing

//<0348> 野田
<0348> 野田

//<0349> 男Ｆ
<0349> 男Ｆ

//<0350> イケパイ
<0350> イケパイ

//<0351> 男
<0351> 男

//<0352> ？？
<0352> ？？

//<0353> 「貴様は俺を怒らせた…」
<0353> 「貴様は俺を怒らせた…」

//<0354> ハルバートをくるくると振り回した後、俺にその鋒を突きつける。
<0354> ハルバートをくるくると振り回した後、俺にその鋒を突きつける。

//<0355> nothing
<0355> nothing

//<0356> nothing
<0356> nothing

//<0357> nothing
<0357> nothing

//<0358> nothing
<0358> nothing

//<0359> nothing
<0359> nothing

//<0360> 野田
<0360> 野田

//<0361> 男Ｆ
<0361> 男Ｆ

//<0362> イケパイ
<0362> イケパイ

//<0363> 男
<0363> 男

//<0364> ？？
<0364> ？？

//<0365> 「もちろん、今日もやるんだろう！？」
<0365> 「もちろん、今日もやるんだろう！？」

//<0366> 音無
<0366> 音無

//<0367> クソ坊主
<0367> クソ坊主

//<0368> 代理人
<0368> 代理人

//<0369> 微妙すぎるイケメン
<0369> 微妙すぎるイケメン

//<0370> ロリコン
<0370> ロリコン

//<0371> メガネ仲間
<0371> メガネ仲間

//<0372> 暗算日本記録保持者
<0372> 暗算日本記録保持者

//<0373> 通り魔
<0373> 通り魔

//<0374> 記憶ナシ男
<0374> 記憶ナシ男

//<0375> 音速
<0375> 音速

//<0376> 無限
<0376> 無限

//<0377> エロ侍
<0377> エロ侍

//<0378> エロエロ団ナンバー１
<0378> エロエロ団ナンバー１

//<0379> ただのエロ少年
<0379> ただのエロ少年

//<0380> ユリブサイク
<0380> ユリブサイク

//<0381> ドピュッシー
<0381> ドピュッシー

//<0382> アメリカンエロドッグ
<0382> アメリカンエロドッグ

//<0383> ゼウス
<0383> ゼウス

//<0384> 日向markⅡ
<0384> 日向markⅡ

//<0385> 糞虫
<0385> 糞虫

//<0386> 量産型日向
<0386> 量産型日向

//<0387> ？？
<0387> ？？

//<0388> 「そりゃやるさ。それ以外の目的でこんなとこ来ねぇよ」
<0388> 「そりゃやるさ。それ以外の目的でこんなとこ来ねぇよ」

//<0389> nothing
<0389> nothing

//<0390> nothing
<0390> nothing

//<0391> nothing
<0391> nothing

//<0392> nothing
<0392> nothing

//<0393> nothing
<0393> nothing

//<0394> 野田
<0394> 野田

//<0395> 男Ｆ
<0395> 男Ｆ

//<0396> イケパイ
<0396> イケパイ

//<0397> 男
<0397> 男

//<0398> ？？
<0398> ？？

//<0399> 「だろうな。来い」
<0399> 「だろうな。来い」

//<0400> ハルバートをぶんぶんと振るい始めた。
<0400> ハルバートをぶんぶんと振るい始めた。

//<0401> nothing
<0401> nothing

//<0402> nothing
<0402> nothing

//<0403> nothing
<0403> nothing

//<0404> nothing
<0404> nothing

//<0405> nothing
<0405> nothing

//<0406> nothing
<0406> nothing

//<0407> 当たり前のように負ける。いつものように地面に這いつくばることに。
<0407> 当たり前のように負ける。いつものように地面に這いつくばることに。

//<0408> 野田
<0408> 野田

//<0409> 男Ｆ
<0409> 男Ｆ

//<0410> イケパイ
<0410> イケパイ

//<0411> 男
<0411> 男

//<0412> ？？
<0412> ？？

//<0413> 「ふんっ」
<0413> 「ふんっ」

//<0414> nothing
<0414> nothing

//<0415> nothing
<0415> nothing

//<0416> nothing
<0416> nothing

//<0417> nothing
<0417> nothing

//<0418> nothing
<0418> nothing

//<0419> 野田は己のトレーニングに戻る。
<0419> 野田は己のトレーニングに戻る。

//<0420> dummy
<0420> dummy

//<0421> bg_kuro
<0421> bg_kuro

//<0422> ep04_bg022
<0422> ep04_bg022

//<0423> m121
<0423> m121

//<0424> nd0310
<0424> nd0310

//<0425> nd0305
<0425> nd0305

//<0426> nd0210
<0426> nd0210

//<0427> nd0209
<0427> nd0209

//<0428> nd0210
<0428> nd0210

//<0429> nd0305
<0429> nd0305

//<0430> sys_bk_selline00
<0430> sys_bk_selline00

//<0431> nd0301_10
<0431> nd0301_10

//<0432> nd0209
<0432> nd0209

//<0433> nd0106
<0433> nd0106

//<0434> nd0102
<0434> nd0102

//<0435> nd0107
<0435> nd0107

//<0436> nd0310
<0436> nd0310

//<0437> nd0405
<0437> nd0405

//<0438> nd0611
<0438> nd0611

//<0439> nd0505
<0439> nd0505

//<0440> bs3_nd0505_01
<0440> bs3_nd0505_01

//<0441> bs3_nd0403
<0441> bs3_nd0403

//<0442> nd0110
<0442> nd0110

//<0443> nd0505
<0443> nd0505

//<0444> bg_kuro
<0444> bg_kuro

