// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> 音無
//<0118> エロ侍
<0118> エロ侍

//<0119> エロエロ団ナンバー１
<0119> エロエロ団ナンバー１

//<0120> ただのエロ少年
<0120> ただのエロ少年

//<0121> ユリブサイク
<0121> ユリブサイク

//<0122> ドピュッシー
<0122> ドピュッシー

//<0123> アメリカンエロドッグ
<0123> アメリカンエロドッグ

//<0124> ゼウス
<0124> ゼウス

//<0125> 日向markⅡ
<0125> 日向markⅡ

//<0126> 糞虫
<0126> 糞虫

//<0127> 量産型日向
<0127> 量産型日向

//<0128> ？？
<0128> ？？

//<0129> 「ええぇぇーーー！！」
<0129> 「ええぇぇーーー！！」

//<0130> nothing
<0130> nothing

//<0131> nothing
<0131> nothing

//<0132> nothing
<0132> nothing

//<0133> nothing
<0133> nothing

//<0134> nothing
<0134> nothing

//<0135> 松下
<0135> 松下

//<0136> 「ないとマズいのか？」
<0136> 「ないとマズいのか？」

//<0137> 音無
<0137> 音無

//<0138> クソ坊主
<0138> クソ坊主

//<0139> 代理人
<0139> 代理人

//<0140> 微妙すぎるイケメン
<0140> 微妙すぎるイケメン

//<0141> ロリコン
<0141> ロリコン

//<0142> メガネ仲間
<0142> メガネ仲間

//<0143> 暗算日本記録保持者
<0143> 暗算日本記録保持者

//<0144> 通り魔
<0144> 通り魔

//<0145> 記憶ナシ男
<0145> 記憶ナシ男

//<0146> 音速
<0146> 音速

//<0147> 無限
<0147> 無限

//<0148> エロ侍
<0148> エロ侍

//<0149> エロエロ団ナンバー１
<0149> エロエロ団ナンバー１

//<0150> ただのエロ少年
<0150> ただのエロ少年

//<0151> ユリブサイク
<0151> ユリブサイク

//<0152> ドピュッシー
<0152> ドピュッシー

//<0153> アメリカンエロドッグ
<0153> アメリカンエロドッグ

//<0154> ゼウス
<0154> ゼウス

//<0155> 日向markⅡ
<0155> 日向markⅡ

//<0156> 糞虫
<0156> 糞虫

//<0157> 量産型日向
<0157> 量産型日向

//<0158> ？？
<0158> ？？

//<0159> 「あれば、よかったな…と…」
<0159> 「あれば、よかったな…と…」

//<0160> nothing
<0160> nothing

//<0161> nothing
<0161> nothing

//<0162> nothing
<0162> nothing

//<0163> nothing
<0163> nothing

//<0164> nothing
<0164> nothing

//<0165> 松下
<0165> 松下

//<0166> 「ふぅむ…それはもしかして、音無はゆりっぺに好意を寄せている、ということか？」
<0166> 「ふぅむ…それはもしかして、音無はゆりっぺに好意を寄せている、ということか？」

//<0167> 音無
<0167> 音無

//<0168> クソ坊主
<0168> クソ坊主

//<0169> 代理人
<0169> 代理人

//<0170> 微妙すぎるイケメン
<0170> 微妙すぎるイケメン

//<0171> ロリコン
<0171> ロリコン

//<0172> メガネ仲間
<0172> メガネ仲間

//<0173> 暗算日本記録保持者
<0173> 暗算日本記録保持者

//<0174> 通り魔
<0174> 通り魔

//<0175> 記憶ナシ男
<0175> 記憶ナシ男

//<0176> 音速
<0176> 音速

//<0177> 無限
<0177> 無限

//<0178> エロ侍
<0178> エロ侍

//<0179> エロエロ団ナンバー１
<0179> エロエロ団ナンバー１

//<0180> ただのエロ少年
<0180> ただのエロ少年

//<0181> ユリブサイク
<0181> ユリブサイク

//<0182> ドピュッシー
<0182> ドピュッシー

//<0183> アメリカンエロドッグ
<0183> アメリカンエロドッグ

//<0184> ゼウス
<0184> ゼウス

//<0185> 日向markⅡ
<0185> 日向markⅡ

//<0186> 糞虫
<0186> 糞虫

//<0187> 量産型日向
<0187> 量産型日向

//<0188> ？？
<0188> ？？

//<0189> 「ああ…」
<0189> 「ああ…」

//<0190> 音無
<0190> 音無

//<0191> クソ坊主
<0191> クソ坊主

//<0192> 代理人
<0192> 代理人

//<0193> 微妙すぎるイケメン
<0193> 微妙すぎるイケメン

//<0194> ロリコン
<0194> ロリコン

//<0195> メガネ仲間
<0195> メガネ仲間

//<0196> 暗算日本記録保持者
<0196> 暗算日本記録保持者

//<0197> 通り魔
<0197> 通り魔

//<0198> 記憶ナシ男
<0198> 記憶ナシ男

//<0199> 音速
<0199> 音速

//<0200> 無限
<0200> 無限

//<0201> エロ侍
<0201> エロ侍

//<0202> エロエロ団ナンバー１
<0202> エロエロ団ナンバー１

//<0203> ただのエロ少年
<0203> ただのエロ少年

//<0204> ユリブサイク
<0204> ユリブサイク

//<0205> ドピュッシー
<0205> ドピュッシー

//<0206> アメリカンエロドッグ
<0206> アメリカンエロドッグ

//<0207> ゼウス
<0207> ゼウス

//<0208> 日向markⅡ
<0208> 日向markⅡ

//<0209> 糞虫
<0209> 糞虫

//<0210> 量産型日向
<0210> 量産型日向

//<0211> ？？
<0211> ？？

//<0212> 「で、相談させて欲しいんだ。ゆりの好みのタイプとか…知らないか？」
<0212> 「で、相談させて欲しいんだ。ゆりの好みのタイプとか…知らないか？」

//<0213> nothing
<0213> nothing

//<0214> nothing
<0214> nothing

//<0215> nothing
<0215> nothing

//<0216> nothing
<0216> nothing

//<0217> nothing
<0217> nothing

//<0218> 松下
<0218> 松下

//<0219> 「む？　今日は柔道の特訓ではなく、恋の悩みを相談をしに来たのか？」
<0219> 「む？　今日は柔道の特訓ではなく、恋の悩みを相談をしに来たのか？」

//<0220> ああ
<0220> ああ

//<0221> いや
<0221> いや

//<0222> selbtn : 
<0222> selbtn : 

//<0223> 音無
<0223> 音無

//<0224> クソ坊主
<0224> クソ坊主

//<0225> 代理人
<0225> 代理人

//<0226> 微妙すぎるイケメン
<0226> 微妙すぎるイケメン

//<0227> ロリコン
<0227> ロリコン

//<0228> メガネ仲間
<0228> メガネ仲間

//<0229> 暗算日本記録保持者
<0229> 暗算日本記録保持者

//<0230> 通り魔
<0230> 通り魔

//<0231> 記憶ナシ男
<0231> 記憶ナシ男

//<0232> 音速
<0232> 音速

//<0233> 無限
<0233> 無限

//<0234> エロ侍
<0234> エロ侍

//<0235> エロエロ団ナンバー１
<0235> エロエロ団ナンバー１

//<0236> ただのエロ少年
<0236> ただのエロ少年

//<0237> ユリブサイク
<0237> ユリブサイク

//<0238> ドピュッシー
<0238> ドピュッシー

//<0239> アメリカンエロドッグ
<0239> アメリカンエロドッグ

//<0240> ゼウス
<0240> ゼウス

//<0241> 日向markⅡ
<0241> 日向markⅡ

//<0242> 糞虫
<0242> 糞虫

//<0243> 量産型日向
<0243> 量産型日向

//<0244> ？？
<0244> ？？

//<0245> 「ああ」
<0245> 「ああ」

//<0246> nothing
<0246> nothing

//<0247> nothing
<0247> nothing

//<0248> nothing
<0248> nothing

//<0249> nothing
<0249> nothing

//<0250> nothing
<0250> nothing

//<0251> 松下
<0251> 松下

//<0252> 「ふむ…ゆりっぺ相手にか…」
<0252> 「ふむ…ゆりっぺ相手にか…」

//<0253> 音無
<0253> 音無

//<0254> クソ坊主
<0254> クソ坊主

//<0255> 代理人
<0255> 代理人

//<0256> 微妙すぎるイケメン
<0256> 微妙すぎるイケメン

//<0257> ロリコン
<0257> ロリコン

//<0258> メガネ仲間
<0258> メガネ仲間

//<0259> 暗算日本記録保持者
<0259> 暗算日本記録保持者

//<0260> 通り魔
<0260> 通り魔

//<0261> 記憶ナシ男
<0261> 記憶ナシ男

//<0262> 音速
<0262> 音速

//<0263> 無限
<0263> 無限

//<0264> エロ侍
<0264> エロ侍

//<0265> エロエロ団ナンバー１
<0265> エロエロ団ナンバー１

//<0266> ただのエロ少年
<0266> ただのエロ少年

//<0267> ユリブサイク
<0267> ユリブサイク

//<0268> ドピュッシー
<0268> ドピュッシー

//<0269> アメリカンエロドッグ
<0269> アメリカンエロドッグ

//<0270> ゼウス
<0270> ゼウス

//<0271> 日向markⅡ
<0271> 日向markⅡ

//<0272> 糞虫
<0272> 糞虫

//<0273> 量産型日向
<0273> 量産型日向

//<0274> ？？
<0274> ？？

//<0275> 「そうだ」
<0275> 「そうだ」

//<0276> nothing
<0276> nothing

//<0277> nothing
<0277> nothing

//<0278> nothing
<0278> nothing

//<0279> nothing
<0279> nothing

//<0280> nothing
<0280> nothing

//<0281> 松下
<0281> 松下

//<0282> 「まず、無理だろう」
<0282> 「まず、無理だろう」

//<0283> 音無
<0283> 音無

//<0284> クソ坊主
<0284> クソ坊主

//<0285> 代理人
<0285> 代理人

//<0286> 微妙すぎるイケメン
<0286> 微妙すぎるイケメン

//<0287> ロリコン
<0287> ロリコン

//<0288> メガネ仲間
<0288> メガネ仲間

//<0289> 暗算日本記録保持者
<0289> 暗算日本記録保持者

//<0290> 通り魔
<0290> 通り魔

//<0291> 記憶ナシ男
<0291> 記憶ナシ男

//<0292> 音速
<0292> 音速

//<0293> 無限
<0293> 無限

//<0294> エロ侍
<0294> エロ侍

//<0295> エロエロ団ナンバー１
<0295> エロエロ団ナンバー１

//<0296> ただのエロ少年
<0296> ただのエロ少年

//<0297> ユリブサイク
<0297> ユリブサイク

//<0298> ドピュッシー
<0298> ドピュッシー

//<0299> アメリカンエロドッグ
<0299> アメリカンエロドッグ

//<0300> ゼウス
<0300> ゼウス

//<0301> 日向markⅡ
<0301> 日向markⅡ

//<0302> 糞虫
<0302> 糞虫

//<0303> 量産型日向
<0303> 量産型日向

//<0304> ？？
<0304> ？？

//<0305> 「えええぇ！？　えええぇえええぇぇーーー！？」
<0305> 「えええぇ！？　えええぇえええぇぇーーー！？」

//<0306> nothing
<0306> nothing

//<0307> nothing
<0307> nothing

//<0308> nothing
<0308> nothing

//<0309> nothing
<0309> nothing

//<0310> nothing
<0310> nothing

//<0311> 松下
<0311> 松下

//<0312> 「ものすごいショックを受けさせてしまったようだな…」
<0312> 「ものすごいショックを受けさせてしまったようだな…」

//<0313> 音無
<0313> 音無

//<0314> クソ坊主
<0314> クソ坊主

//<0315> 代理人
<0315> 代理人

//<0316> 微妙すぎるイケメン
<0316> 微妙すぎるイケメン

//<0317> ロリコン
<0317> ロリコン

//<0318> メガネ仲間
<0318> メガネ仲間

//<0319> 暗算日本記録保持者
<0319> 暗算日本記録保持者

//<0320> 通り魔
<0320> 通り魔

//<0321> 記憶ナシ男
<0321> 記憶ナシ男

//<0322> 音速
<0322> 音速

//<0323> 無限
<0323> 無限

//<0324> エロ侍
<0324> エロ侍

//<0325> エロエロ団ナンバー１
<0325> エロエロ団ナンバー１

//<0326> ただのエロ少年
<0326> ただのエロ少年

//<0327> ユリブサイク
<0327> ユリブサイク

//<0328> ドピュッシー
<0328> ドピュッシー

//<0329> アメリカンエロドッグ
<0329> アメリカンエロドッグ

//<0330> ゼウス
<0330> ゼウス

//<0331> 日向markⅡ
<0331> 日向markⅡ

//<0332> 糞虫
<0332> 糞虫

//<0333> 量産型日向
<0333> 量産型日向

//<0334> ？？
<0334> ？？

//<0335> 「えええぇぇええええぇぇぇぇえええーーーーーーーー！！」
<0335> 「えええぇぇええええぇぇぇぇえええーーーーーーーー！！」

//<0336> nothing
<0336> nothing

//<0337> nothing
<0337> nothing

//<0338> nothing
<0338> nothing

//<0339> nothing
<0339> nothing

//<0340> nothing
<0340> nothing

//<0341> 松下
<0341> 松下

//<0342> 「とにかく、落ち着け、音無」
<0342> 「とにかく、落ち着け、音無」

//<0343> 音無
<0343> 音無

//<0344> クソ坊主
<0344> クソ坊主

//<0345> 代理人
<0345> 代理人

//<0346> 微妙すぎるイケメン
<0346> 微妙すぎるイケメン

//<0347> ロリコン
<0347> ロリコン

//<0348> メガネ仲間
<0348> メガネ仲間

//<0349> 暗算日本記録保持者
<0349> 暗算日本記録保持者

//<0350> 通り魔
<0350> 通り魔

//<0351> 記憶ナシ男
<0351> 記憶ナシ男

//<0352> 音速
<0352> 音速

//<0353> 無限
<0353> 無限

//<0354> エロ侍
<0354> エロ侍

//<0355> エロエロ団ナンバー１
<0355> エロエロ団ナンバー１

//<0356> ただのエロ少年
<0356> ただのエロ少年

//<0357> ユリブサイク
<0357> ユリブサイク

//<0358> ドピュッシー
<0358> ドピュッシー

//<0359> アメリカンエロドッグ
<0359> アメリカンエロドッグ

//<0360> ゼウス
<0360> ゼウス

//<0361> 日向markⅡ
<0361> 日向markⅡ

//<0362> 糞虫
<0362> 糞虫

//<0363> 量産型日向
<0363> 量産型日向

//<0364> ？？
<0364> ？？

//<0365> 「あ、ああ…」
<0365> 「あ、ああ…」

//<0366> 音無
<0366> 音無

//<0367> クソ坊主
<0367> クソ坊主

//<0368> 代理人
<0368> 代理人

//<0369> 微妙すぎるイケメン
<0369> 微妙すぎるイケメン

//<0370> ロリコン
<0370> ロリコン

//<0371> メガネ仲間
<0371> メガネ仲間

//<0372> 暗算日本記録保持者
<0372> 暗算日本記録保持者

//<0373> 通り魔
<0373> 通り魔

//<0374> 記憶ナシ男
<0374> 記憶ナシ男

//<0375> 音速
<0375> 音速

//<0376> 無限
<0376> 無限

//<0377> エロ侍
<0377> エロ侍

//<0378> エロエロ団ナンバー１
<0378> エロエロ団ナンバー１

//<0379> ただのエロ少年
<0379> ただのエロ少年

//<0380> ユリブサイク
<0380> ユリブサイク

//<0381> ドピュッシー
<0381> ドピュッシー

//<0382> アメリカンエロドッグ
<0382> アメリカンエロドッグ

//<0383> ゼウス
<0383> ゼウス

//<0384> 日向markⅡ
<0384> 日向markⅡ

//<0385> 糞虫
<0385> 糞虫

//<0386> 量産型日向
<0386> 量産型日向

//<0387> ？？
<0387> ？？

//<0388> 「ええぇぇーー！！」
<0388> 「ええぇぇーー！！」

//<0389> nothing
<0389> nothing

//<0390> nothing
<0390> nothing

//<0391> nothing
<0391> nothing

//<0392> nothing
<0392> nothing

//<0393> nothing
<0393> nothing

//<0394> 松下
<0394> 松下

//<0395> 「戦線の幹部、全員に聞いて回っても、同じ回答になる」
<0395> 「戦線の幹部、全員に聞いて回っても、同じ回答になる」

//<0396> nothing
<0396> nothing

//<0397> nothing
<0397> nothing

//<0398> nothing
<0398> nothing

//<0399> nothing
<0399> nothing

//<0400> nothing
<0400> nothing

//<0401> 松下
<0401> 松下

//<0402> 「それぐらい、あいつは神に対する復讐心のみで、この世界に居続け、天使と戦ってきたからな」
<0402> 「それぐらい、あいつは神に対する復讐心のみで、この世界に居続け、天使と戦ってきたからな」

//<0403> nothing
<0403> nothing

//<0404> nothing
<0404> nothing

//<0405> nothing
<0405> nothing

//<0406> nothing
<0406> nothing

//<0407> nothing
<0407> nothing

//<0408> 松下
<0408> 松下

//<0409> 「悪いことは言わない。諦めるべきだ」
<0409> 「悪いことは言わない。諦めるべきだ」

//<0410> 諦める
<0410> 諦める

//<0411> すがりつく
<0411> すがりつく

//<0412> selbtn : 
<0412> selbtn : 

//<0413> 音無
<0413> 音無

//<0414> クソ坊主
<0414> クソ坊主

//<0415> 代理人
<0415> 代理人

//<0416> 微妙すぎるイケメン
<0416> 微妙すぎるイケメン

//<0417> ロリコン
<0417> ロリコン

//<0418> メガネ仲間
<0418> メガネ仲間

//<0419> 暗算日本記録保持者
<0419> 暗算日本記録保持者

//<0420> 通り魔
<0420> 通り魔

//<0421> 記憶ナシ男
<0421> 記憶ナシ男

//<0422> 音速
<0422> 音速

//<0423> 無限
<0423> 無限

//<0424> エロ侍
<0424> エロ侍

//<0425> エロエロ団ナンバー１
<0425> エロエロ団ナンバー１

//<0426> ただのエロ少年
<0426> ただのエロ少年

//<0427> ユリブサイク
<0427> ユリブサイク

//<0428> ドピュッシー
<0428> ドピュッシー

//<0429> アメリカンエロドッグ
<0429> アメリカンエロドッグ

//<0430> ゼウス
<0430> ゼウス

//<0431> 日向markⅡ
<0431> 日向markⅡ

//<0432> 糞虫
<0432> 糞虫

//<0433> 量産型日向
<0433> 量産型日向

//<0434> ？？
<0434> ？？

//<0435> 「いや、何か、ひとつでもいい！　あいつがぐっと来るようなイベントやアイテムを教えてくれっ！！」
<0435> 「いや、何か、ひとつでもいい！　あいつがぐっと来るようなイベントやアイテムを教えてくれっ！！」

//<0436> nothing
<0436> nothing

//<0437> nothing
<0437> nothing

//<0438> nothing
<0438> nothing

//<0439> nothing
<0439> nothing

//<0440> nothing
<0440> nothing

//<0441> 松下
<0441> 松下

//<0442> 「本気で言ってるのか…？」
<0442> 「本気で言ってるのか…？」

//<0443> 音無
<0443> 音無

//<0444> クソ坊主
<0444> クソ坊主

//<0445> 代理人
<0445> 代理人

//<0446> 微妙すぎるイケメン
<0446> 微妙すぎるイケメン

//<0447> ロリコン
<0447> ロリコン

//<0448> メガネ仲間
<0448> メガネ仲間

//<0449> 暗算日本記録保持者
<0449> 暗算日本記録保持者

//<0450> 通り魔
<0450> 通り魔

//<0451> 記憶ナシ男
<0451> 記憶ナシ男

//<0452> 音速
<0452> 音速

//<0453> 無限
<0453> 無限

//<0454> エロ侍
<0454> エロ侍

//<0455> エロエロ団ナンバー１
<0455> エロエロ団ナンバー１

//<0456> ただのエロ少年
<0456> ただのエロ少年

//<0457> ユリブサイク
<0457> ユリブサイク

//<0458> ドピュッシー
<0458> ドピュッシー

//<0459> アメリカンエロドッグ
<0459> アメリカンエロドッグ

//<0460> ゼウス
<0460> ゼウス

//<0461> 日向markⅡ
<0461> 日向markⅡ

//<0462> 糞虫
<0462> 糞虫

//<0463> 量産型日向
<0463> 量産型日向

//<0464> ？？
<0464> ？？

//<0465> 「もちろん本気だっ！！」
<0465> 「もちろん本気だっ！！」

//<0466> nothing
<0466> nothing

//<0467> nothing
<0467> nothing

//<0468> nothing
<0468> nothing

//<0469> nothing
<0469> nothing

//<0470> nothing
<0470> nothing

//<0471> 松下
<0471> 松下

//<0472> 「なら、単純な話だ」
<0472> 「なら、単純な話だ」

//<0473> お、と俺は一瞬期待した。
<0473> お、と俺は一瞬期待した。

//<0474> nothing
<0474> nothing

//<0475> nothing
<0475> nothing

//<0476> nothing
<0476> nothing

//<0477> nothing
<0477> nothing

//<0478> nothing
<0478> nothing

//<0479> 松下
<0479> 松下

//<0480> 「神の首だ」
<0480> 「神の首だ」

//<0481> だが、その答えはあまりに突拍子もなかった。
<0481> だが、その答えはあまりに突拍子もなかった。

//<0482> 音無
<0482> 音無

//<0483> クソ坊主
<0483> クソ坊主

//<0484> 代理人
<0484> 代理人

//<0485> 微妙すぎるイケメン
<0485> 微妙すぎるイケメン

//<0486> ロリコン
<0486> ロリコン

//<0487> メガネ仲間
<0487> メガネ仲間

//<0488> 暗算日本記録保持者
<0488> 暗算日本記録保持者

//<0489> 通り魔
<0489> 通り魔

//<0490> 記憶ナシ男
<0490> 記憶ナシ男

//<0491> 音速
<0491> 音速

//<0492> 無限
<0492> 無限

//<0493> エロ侍
<0493> エロ侍

//<0494> エロエロ団ナンバー１
<0494> エロエロ団ナンバー１

//<0495> ただのエロ少年
<0495> ただのエロ少年

//<0496> ユリブサイク
<0496> ユリブサイク

//<0497> ドピュッシー
<0497> ドピュッシー

//<0498> アメリカンエロドッグ
<0498> アメリカンエロドッグ

//<0499> ゼウス
<0499> ゼウス

//<0500> 日向markⅡ
<0500> 日向markⅡ

//<0501> 糞虫
<0501> 糞虫

//<0502> 量産型日向
<0502> 量産型日向

//<0503> ？？
<0503> ？？

//<0504> 「か
<0504> 「か

//<0505> ・み
<0505> ・み

//<0506> ・の
<0506> ・の

//<0507> ・く
<0507> ・く

//<0508> ・び？」
<0508> ・び？」

//<0509> おもてなしのイントネーションで訊き返す。
<0509> おもてなしのイントネーションで訊き返す。

//<0510> 音無
<0510> 音無

//<0511> クソ坊主
<0511> クソ坊主

//<0512> 代理人
<0512> 代理人

//<0513> 微妙すぎるイケメン
<0513> 微妙すぎるイケメン

//<0514> ロリコン
<0514> ロリコン

//<0515> メガネ仲間
<0515> メガネ仲間

//<0516> 暗算日本記録保持者
<0516> 暗算日本記録保持者

//<0517> 通り魔
<0517> 通り魔

//<0518> 記憶ナシ男
<0518> 記憶ナシ男

//<0519> 音速
<0519> 音速

//<0520> 無限
<0520> 無限

//<0521> エロ侍
<0521> エロ侍

//<0522> エロエロ団ナンバー１
<0522> エロエロ団ナンバー１

//<0523> ただのエロ少年
<0523> ただのエロ少年

//<0524> ユリブサイク
<0524> ユリブサイク

//<0525> ドピュッシー
<0525> ドピュッシー

//<0526> アメリカンエロドッグ
<0526> アメリカンエロドッグ

//<0527> ゼウス
<0527> ゼウス

//<0528> 日向markⅡ
<0528> 日向markⅡ

//<0529> 糞虫
<0529> 糞虫

//<0530> 量産型日向
<0530> 量産型日向

//<0531> ？？
<0531> ？？

//<0532> 「か…み…の…く…び…？」
<0532> 「か…み…の…く…び…？」

//<0533> nothing
<0533> nothing

//<0534> nothing
<0534> nothing

//<0535> nothing
<0535> nothing

//<0536> nothing
<0536> nothing

//<0537> nothing
<0537> nothing

//<0538> 松下
<0538> 松下

//<0539> 「あいつの目的はただひとつ。理不尽な人生を強いた神に仕返しをする。それだけだからな」
<0539> 「あいつの目的はただひとつ。理不尽な人生を強いた神に仕返しをする。それだけだからな」

//<0540> nothing
<0540> nothing

//<0541> nothing
<0541> nothing

//<0542> nothing
<0542> nothing

//<0543> nothing
<0543> nothing

//<0544> nothing
<0544> nothing

//<0545> 松下
