// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> _sys_macro_day
<0000> _sys_macro_day
<0113> nothing

//<0114> nothing
<0114> nothing

//<0115> nothing
<0115> nothing

//<0116> ゆり
<0116> ゆり

//<0117> 女生徒
<0117> 女生徒

//<0118> ？？
<0118> ？？

//<0119> 「理由ならあるわ」
<0119> 「理由ならあるわ」

//<0120> nothing
<0120> nothing

//<0121> nothing
<0121> nothing

//<0122> nothing
<0122> nothing

//<0123> nothing
<0123> nothing

//<0124> nothing
<0124> nothing

//<0125> 日向
<0125> 日向

//<0126> 男Ｂ
<0126> 男Ｂ

//<0127> エロエロ団総帥
<0127> エロエロ団総帥

//<0128> イケチン
<0128> イケチン

//<0129> ホモ太
<0129> ホモ太

//<0130> ひなチン
<0130> ひなチン

//<0131> 秀樹
<0131> 秀樹

//<0132> 男子生徒
<0132> 男子生徒

//<0133> ？？
<0133> ？？

//<0134> 「…なんだ？」
<0134> 「…なんだ？」

//<0135> nothing
<0135> nothing

//<0136> nothing
<0136> nothing

//<0137> nothing
<0137> nothing

//<0138> nothing
<0138> nothing

//<0139> nothing
<0139> nothing

//<0140> 野田
<0140> 野田

//<0141> 男Ｆ
<0141> 男Ｆ

//<0142> イケパイ
<0142> イケパイ

//<0143> 男
<0143> 男

//<0144> ？？
<0144> ？？

//<0145> 「…なんだ？」
<0145> 「…なんだ？」

//<0146> nothing
<0146> nothing

//<0147> nothing
<0147> nothing

//<0148> nothing
<0148> nothing

//<0149> nothing
<0149> nothing

//<0150> nothing
<0150> nothing

//<0151> ゆり
<0151> ゆり

//<0152> 女生徒
<0152> 女生徒

//<0153> ？？
<0153> ？？

//<0154> 「天使エリアへの侵入ミッション、覚えてる？」
<0154> 「天使エリアへの侵入ミッション、覚えてる？」

//<0155> nothing
<0155> nothing

//<0156> nothing
<0156> nothing

//<0157> nothing
<0157> nothing

//<0158> nothing
<0158> nothing

//<0159> nothing
<0159> nothing

//<0160> 日向
<0160> 日向

//<0161> 男Ｂ
<0161> 男Ｂ

//<0162> エロエロ団総帥
<0162> エロエロ団総帥

//<0163> イケチン
<0163> イケチン

//<0164> ホモ太
<0164> ホモ太

//<0165> ひなチン
<0165> ひなチン

//<0166> 秀樹
<0166> 秀樹

//<0167> 男子生徒
<0167> 男子生徒

//<0168> ？？
<0168> ？？

//<0169> 「ああ…？」
<0169> 「ああ…？」

//<0170> nothing
<0170> nothing

//<0171> nothing
<0171> nothing

//<0172> nothing
<0172> nothing

//<0173> nothing
<0173> nothing

//<0174> nothing
<0174> nothing

//<0175> 野田
<0175> 野田

//<0176> 男Ｆ
<0176> 男Ｆ

//<0177> イケパイ
<0177> イケパイ

//<0178> 男
<0178> 男

//<0179> ？？
<0179> ？？

//<0180> 「ああ…」
<0180> 「ああ…」

//<0181> 俺はあの時、作戦に加われなかった。
<0181> 俺はあの時、作戦に加われなかった。

//<0182> nothing
<0182> nothing

//<0183> nothing
<0183> nothing

//<0184> nothing
<0184> nothing

//<0185> nothing
<0185> nothing

//<0186> nothing
<0186> nothing

//<0187> ゆり
<0187> ゆり

//<0188> 女生徒
<0188> 女生徒

//<0189> ？？
<0189> ？？

//<0190> 「彼女のマシンに、スキルを開発するソフトがあったでしょ。その中に見たことのない能力があった」
<0190> 「彼女のマシンに、スキルを開発するソフトがあったでしょ。その中に見たことのない能力があった」

//<0191> nothing
<0191> nothing

//<0192> nothing
<0192> nothing

//<0193> nothing
<0193> nothing

//<0194> nothing
<0194> nothing

//<0195> nothing
<0195> nothing

//<0196> ゆり
<0196> ゆり

//<0197> 女生徒
<0197> 女生徒

//<0198> ？？
<0198> ？？

//<0199> 「そのひとつ、『
<0199> 「そのひとつ、『

//<0200> harmonics
<0200> harmonics

//<0201> 』っていうスキルが、発動していたのよ」
<0201> 』っていうスキルが、発動していたのよ」

//<0202> nothing
<0202> nothing

//<0203> nothing
<0203> nothing

//<0204> nothing
<0204> nothing

//<0205> nothing
<0205> nothing

//<0206> nothing
<0206> nothing

//<0207> 音無
<0207> 音無

//<0208> クソ坊主
<0208> クソ坊主

//<0209> 代理人
<0209> 代理人

//<0210> 微妙すぎるイケメン
<0210> 微妙すぎるイケメン

//<0211> ロリコン
<0211> ロリコン

//<0212> メガネ仲間
<0212> メガネ仲間

//<0213> 暗算日本記録保持者
<0213> 暗算日本記録保持者

//<0214> 通り魔
<0214> 通り魔

//<0215> 記憶ナシ男
<0215> 記憶ナシ男

//<0216> 音速
<0216> 音速

//<0217> 無限
<0217> 無限

//<0218> エロ侍
<0218> エロ侍

//<0219> エロエロ団ナンバー１
<0219> エロエロ団ナンバー１

//<0220> ただのエロ少年
<0220> ただのエロ少年

//<0221> ユリブサイク
<0221> ユリブサイク

//<0222> ドピュッシー
<0222> ドピュッシー

//<0223> アメリカンエロドッグ
<0223> アメリカンエロドッグ

//<0224> ゼウス
<0224> ゼウス

//<0225> 日向markⅡ
<0225> 日向markⅡ

//<0226> 糞虫
<0226> 糞虫

//<0227> 量産型日向
<0227> 量産型日向

//<0228> ？？
<0228> ？？

//<0229> 「ハーモニクス…どんな能力なんだ？」
<0229> 「ハーモニクス…どんな能力なんだ？」

//<0230> nothing
<0230> nothing

//<0231> nothing
<0231> nothing

//<0232> nothing
<0232> nothing

//<0233> nothing
<0233> nothing

//<0234> nothing
<0234> nothing

//<0235> ゆり
<0235> ゆり

//<0236> 女生徒
<0236> 女生徒

//<0237> ？？
<0237> ？？
{64fd} 33 // 0237

//<0238> 「画面見てなかったの？　って、あなた途中から居なくなってたものねぇ」
<0238> 「画面見てなかったの？　って、あなた途中から居なくなってたものねぇ」

//<0239> nothing
<0239> nothing

//<0240> nothing
<0240> nothing

//<0241> nothing
<0241> nothing

//<0242> nothing
<0242> nothing

//<0243> nothing
<0243> nothing

//<0244> 音無
<0244> 音無

//<0245> クソ坊主
<0245> クソ坊主

//<0246> 代理人
<0246> 代理人

//<0247> 微妙すぎるイケメン
<0247> 微妙すぎるイケメン

//<0248> ロリコン
<0248> ロリコン

//<0249> メガネ仲間
<0249> メガネ仲間

//<0250> 暗算日本記録保持者
<0250> 暗算日本記録保持者

//<0251> 通り魔
<0251> 通り魔

//<0252> 記憶ナシ男
<0252> 記憶ナシ男

//<0253> 音速
<0253> 音速

//<0254> 無限
<0254> 無限

//<0255> エロ侍
<0255> エロ侍

//<0256> エロエロ団ナンバー１
<0256> エロエロ団ナンバー１

//<0257> ただのエロ少年
<0257> ただのエロ少年

//<0258> ユリブサイク
<0258> ユリブサイク

//<0259> ドピュッシー
<0259> ドピュッシー

//<0260> アメリカンエロドッグ
<0260> アメリカンエロドッグ

//<0261> ゼウス
<0261> ゼウス

//<0262> 日向markⅡ
<0262> 日向markⅡ

//<0263> 糞虫
<0263> 糞虫

//<0264> 量産型日向
<0264> 量産型日向

//<0265> ？？
<0265> ？？

//<0266> 「ああ、あの時はすまなかった…」
<0266> 「ああ、あの時はすまなかった…」

//<0267> nothing
<0267> nothing

//<0268> nothing
<0268> nothing

//<0269> nothing
<0269> nothing

//<0270> nothing
<0270> nothing

//<0271> nothing
<0271> nothing

//<0272> ゆり
<0272> ゆり

//<0273> 女生徒
<0273> 女生徒

//<0274> ？？
<0274> ？？

//<0275> 「天使の頭上にさらに、もうひとりの天使が現れるスキルだった」
<0275> 「天使の頭上にさらに、もうひとりの天使が現れるスキルだった」

//<0276> nothing
<0276> nothing

//<0277> nothing
<0277> nothing

//<0278> nothing
<0278> nothing

//<0279> nothing
<0279> nothing

//<0280> nothing
<0280> nothing

//<0281> ゆり
<0281> ゆり

//<0282> 女生徒
<0282> 女生徒

//<0283> ？？
<0283> ？？
{71fe} 33 // 0283

//<0284> 「画面見てなかったの？　天使の頭上にさらに、もうひとりの天使が現れるスキルだった」
<0284> 「画面見てなかったの？　天使の頭上にさらに、もうひとりの天使が現れるスキルだった」

//<0285> nothing
<0285> nothing

//<0286> nothing
<0286> nothing

//<0287> nothing
<0287> nothing

//<0288> nothing
<0288> nothing

//<0289> nothing
<0289> nothing

//<0290> 音無
<0290> 音無

//<0291> クソ坊主
<0291> クソ坊主

//<0292> 代理人
<0292> 代理人

//<0293> 微妙すぎるイケメン
<0293> 微妙すぎるイケメン

//<0294> ロリコン
<0294> ロリコン

//<0295> メガネ仲間
<0295> メガネ仲間

//<0296> 暗算日本記録保持者
<0296> 暗算日本記録保持者

//<0297> 通り魔
<0297> 通り魔

//<0298> 記憶ナシ男
<0298> 記憶ナシ男

//<0299> 音速
<0299> 音速

//<0300> 無限
<0300> 無限

//<0301> エロ侍
<0301> エロ侍

//<0302> エロエロ団ナンバー１
<0302> エロエロ団ナンバー１

//<0303> ただのエロ少年
<0303> ただのエロ少年

//<0304> ユリブサイク
<0304> ユリブサイク

//<0305> ドピュッシー
<0305> ドピュッシー

//<0306> アメリカンエロドッグ
<0306> アメリカンエロドッグ

//<0307> ゼウス
<0307> ゼウス

//<0308> 日向markⅡ
<0308> 日向markⅡ

//<0309> 糞虫
<0309> 糞虫

//<0310> 量産型日向
<0310> 量産型日向

//<0311> ？？
<0311> ？？

//<0312> 「なんなんだよ…」
<0312> 「なんなんだよ…」

//<0313> nothing
<0313> nothing

//<0314> nothing
<0314> nothing

//<0315> nothing
<0315> nothing

//<0316> nothing
<0316> nothing

//<0317> nothing
<0317> nothing

//<0318> ゆり
<0318> ゆり

//<0319> 女生徒
<0319> 女生徒

//<0320> ？？
<0320> ？？

//<0321> 「…ようは分身よ」
<0321> 「…ようは分身よ」

//<0322> 高松
<0322> 高松

//<0323> 「つまりは、それも天使自身がソフトウェアで開発したスキルということですか…」
<0323> 「つまりは、それも天使自身がソフトウェアで開発したスキルということですか…」

//<0324> nothing
<0324> nothing

//<0325> nothing
<0325> nothing

//<0326> nothing
<0326> nothing

//<0327> nothing
<0327> nothing

//<0328> 藤巻
<0328> 藤巻

//<0329> 「しかし、そっくりそのままじゃないって感じだったぞ？」
<0329> 「しかし、そっくりそのままじゃないって感じだったぞ？」

//<0330> nothing
<0330> nothing

//<0331> nothing
<0331> nothing

//<0332> nothing
<0332> nothing

//<0333> nothing
<0333> nothing

//<0334> 日向
<0334> 日向

//<0335> 男Ｂ
<0335> 男Ｂ

//<0336> エロエロ団総帥
<0336> エロエロ団総帥

//<0337> イケチン
<0337> イケチン

//<0338> ホモ太
<0338> ホモ太

//<0339> ひなチン
<0339> ひなチン

//<0340> 秀樹
<0340> 秀樹

//<0341> 男子生徒
<0341> 男子生徒

//<0342> ？？
<0342> ？？

//<0343> 「こいつと違って、ゆりっぺの言う通り好戦的だ…。なぜだ？」
<0343> 「こいつと違って、ゆりっぺの言う通り好戦的だ…。なぜだ？」

//<0344> 音無
<0344> 音無

//<0345> クソ坊主
<0345> クソ坊主

//<0346> 代理人
<0346> 代理人

//<0347> 微妙すぎるイケメン
<0347> 微妙すぎるイケメン

//<0348> ロリコン
<0348> ロリコン

//<0349> メガネ仲間
<0349> メガネ仲間

//<0350> 暗算日本記録保持者
<0350> 暗算日本記録保持者

//<0351> 通り魔
<0351> 通り魔

//<0352> 記憶ナシ男
<0352> 記憶ナシ男

//<0353> 音速
<0353> 音速

//<0354> 無限
<0354> 無限

//<0355> エロ侍
<0355> エロ侍

//<0356> エロエロ団ナンバー１
<0356> エロエロ団ナンバー１

//<0357> ただのエロ少年
<0357> ただのエロ少年

//<0358> ユリブサイク
<0358> ユリブサイク

//<0359> ドピュッシー
<0359> ドピュッシー

//<0360> アメリカンエロドッグ
<0360> アメリカンエロドッグ

//<0361> ゼウス
<0361> ゼウス

//<0362> 日向markⅡ
<0362> 日向markⅡ

//<0363> 糞虫
<0363> 糞虫

//<0364> 量産型日向
<0364> 量産型日向

//<0365> ？？
<0365> ？？

//<0366> 「かなでは自分を守るための能力しか使わない。ハンドソニックにしたってそうだ、跳弾させるためだ」
<0366> 「かなでは自分を守るための能力しか使わない。ハンドソニックにしたってそうだ、跳弾させるためだ」

//<0367> nothing
<0367> nothing

//<0368> nothing
<0368> nothing

//<0369> nothing
<0369> nothing

//<0370> nothing
<0370> nothing

//<0371> nothing
<0371> nothing

//<0372> ゆり
<0372> ゆり

//<0373> 女生徒
<0373> 女生徒

//<0374> ？？
<0374> ？？

//<0375> 「そうかもしれないけど、あなたやけに、この子をかばうのね」
<0375> 「そうかもしれないけど、あなたやけに、この子をかばうのね」

//<0376> 音無
<0376> 音無

//<0377> クソ坊主
<0377> クソ坊主

//<0378> 代理人
<0378> 代理人

//<0379> 微妙すぎるイケメン
<0379> 微妙すぎるイケメン

//<0380> ロリコン
<0380> ロリコン

//<0381> メガネ仲間
<0381> メガネ仲間

//<0382> 暗算日本記録保持者
<0382> 暗算日本記録保持者

//<0383> 通り魔
<0383> 通り魔

//<0384> 記憶ナシ男
<0384> 記憶ナシ男

//<0385> 音速
<0385> 音速

//<0386> 無限
<0386> 無限

//<0387> エロ侍
<0387> エロ侍

//<0388> エロエロ団ナンバー１
<0388> エロエロ団ナンバー１

//<0389> ただのエロ少年
<0389> ただのエロ少年

//<0390> ユリブサイク
<0390> ユリブサイク

//<0391> ドピュッシー
<0391> ドピュッシー

//<0392> アメリカンエロドッグ
<0392> アメリカンエロドッグ

//<0393> ゼウス
<0393> ゼウス

//<0394> 日向markⅡ
<0394> 日向markⅡ

//<0395> 糞虫
<0395> 糞虫

//<0396> 量産型日向
<0396> 量産型日向

//<0397> ？？
<0397> ？？

//<0398> 「だって、俺たちを助けるために自分を犠牲に…可哀想だろ…」
<0398> 「だって、俺たちを助けるために自分を犠牲に…可哀想だろ…」

//<0399> 音無
<0399> 音無

//<0400> クソ坊主
<0400> クソ坊主

//<0401> 代理人
<0401> 代理人

//<0402> 微妙すぎるイケメン
<0402> 微妙すぎるイケメン

//<0403> ロリコン
<0403> ロリコン

//<0404> メガネ仲間
<0404> メガネ仲間

//<0405> 暗算日本記録保持者
<0405> 暗算日本記録保持者

//<0406> 通り魔
<0406> 通り魔

//<0407> 記憶ナシ男
<0407> 記憶ナシ男

//<0408> 音速
<0408> 音速

//<0409> 無限
<0409> 無限

//<0410> エロ侍
<0410> エロ侍

//<0411> エロエロ団ナンバー１
<0411> エロエロ団ナンバー１

//<0412> ただのエロ少年
<0412> ただのエロ少年

//<0413> ユリブサイク
<0413> ユリブサイク

//<0414> ドピュッシー
<0414> ドピュッシー

//<0415> アメリカンエロドッグ
<0415> アメリカンエロドッグ

//<0416> ゼウス
<0416> ゼウス

//<0417> 日向markⅡ
<0417> 日向markⅡ

//<0418> 糞虫
<0418> 糞虫

//<0419> 量産型日向
<0419> 量産型日向

//<0420> ？？
<0420> ？？

//<0421> 「な、日向」
<0421> 「な、日向」

//<0422> 日向
<0422> 日向

//<0423> 男Ｂ
<0423> 男Ｂ

//<0424> エロエロ団総帥
<0424> エロエロ団総帥

//<0425> イケチン
<0425> イケチン

//<0426> ホモ太
<0426> ホモ太

//<0427> ひなチン
<0427> ひなチン

//<0428> 秀樹
<0428> 秀樹

//<0429> 男子生徒
<0429> 男子生徒

//<0430> ？？
<0430> ？？

//<0431> 「え？　まあ…」
<0431> 「え？　まあ…」

//<0432> nothing
<0432> nothing

//<0433> nothing
<0433> nothing

//<0434> nothing
<0434> nothing

//<0435> nothing
<0435> nothing

//<0436> nothing
<0436> nothing

//<0437> ゆり
<0437> ゆり

//<0438> 女生徒
<0438> 女生徒

//<0439> ？？
<0439> ？？

//<0440> 「………」
<0440> 「………」

//<0441> ゆりから訝しい目で見られる。
<0441> ゆりから訝しい目で見られる。

//<0442> nothing
<0442> nothing

//<0443> nothing
<0443> nothing

//<0444> nothing
<0444> nothing

//<0445> nothing
<0445> nothing

//<0446> nothing
<0446> nothing

//<0447> ゆり
<0447> ゆり

//<0448> 女生徒
<0448> 女生徒

//<0449> ？？
<0449> ？？

//<0450> 「ま、いいけど」
<0450> 「ま、いいけど」

//<0451> nothing
<0451> nothing

//<0452> nothing
<0452> nothing

//<0453> nothing
<0453> nothing

//<0454> nothing
<0454> nothing

//<0455> nothing
<0455> nothing

//<0456> ゆり
<0456> ゆり

//<0457> 女生徒
<0457> 女生徒

//<0458> ？？
<0458> ？？

//<0459> 「まぁね…」
<0459> 「まぁね…」

//<0460> nothing
<0460> nothing

//<0461> nothing
<0461> nothing

//<0462> nothing
<0462> nothing

//<0463> nothing
<0463> nothing

//<0464> nothing
<0464> nothing

//<0465> 直井が皆の中央に歩み出ていた。
<0465> 直井が皆の中央に歩み出ていた。

//<0466> nothing
<0466> nothing

//<0467> nothing
<0467> nothing

//<0468> nothing
<0468> nothing

//<0469> nothing
<0469> nothing

//<0470> nothing
<0470> nothing

//<0471> 混乱している皆の中央に、直井が歩み出ていた。
<0471> 混乱している皆の中央に、直井が歩み出ていた。

//<0472> nothing
<0472> nothing

//<0473> nothing
<0473> nothing

//<0474> nothing
<0474> nothing

//<0475> nothing
<0475> nothing

//<0476> nothing
<0476> nothing

//<0477> 直井
<0477> 直井

//<0478> 「まったく無能の集団だな、貴様らは…」
<0478> 「まったく無能の集団だな、貴様らは…」

//<0479> nothing
<0479> nothing

//<0480> nothing
<0480> nothing

//<0481> nothing
<0481> nothing

//<0482> nothing
<0482> nothing

//<0483> nothing
<0483> nothing

//<0484> 直井
<0484> 直井

//<0485> 「もちろん音無さん以外ですが」
<0485> 「もちろん音無さん以外ですが」

//<0486> ユイ
<0486> ユイ

//<0487> 「基本、あほの集まりですから」
<0487> 「基本、あほの集まりですから」

//<0488> nothing
<0488> nothing

//<0489> nothing
<0489> nothing

//<0490> nothing
<0490> nothing

//<0491> ３人
<0491> ３人

//<0492> 「まあな」
<0492> 「まあな」

//<0493> nothing
<0493> nothing

//<0494> nothing
<0494> nothing

//<0495> nothing
<0495> nothing

//<0496> ３人
<0496> ３人

//<0497> 「まあな」
<0497> 「まあな」

//<0498> 一斉に受け入れた！
<0498> 一斉に受け入れた！

//<0499> 野田
<0499> 野田

//<0500> 男Ｆ
<0500> 男Ｆ

//<0501> イケパイ
<0501> イケパイ

//<0502> 男
<0502> 男

//<0503> ？？
<0503> ？？

//<0504> 「なんだとぉ…？」
<0504> 「なんだとぉ…？」

//<0505> nothing
<0505> nothing

//<0506> nothing
<0506> nothing

//<0507> nothing
<0507> nothing

//<0508> nothing
<0508> nothing

//<0509> 松下
<0509> 松下

//<0510> 「落ち着けよっ、今は話を聞くべきだぜっ！」
<0510> 「落ち着けよっ、今は話を聞くべきだぜっ！」

//<0511> nothing
<0511> nothing

//<0512> nothing
<0512> nothing

//<0513> nothing
<0513> nothing

//<0514> nothing
<0514> nothing

//<0515> nothing
<0515> nothing

//<0516> 野田
<0516> 野田

//<0517> 男Ｆ
<0517> 男Ｆ

//<0518> イケパイ
<0518> イケパイ

//<0519> 男
<0519> 男

//<0520> ？？
<0520> ？？

//<0521> 「くっ…まだ慣れないぜ、お前という存在にっ」
<0521> 「くっ…まだ慣れないぜ、お前という存在にっ」

//<0522> nothing
<0522> nothing

//<0523> nothing
<0523> nothing

//<0524> nothing
<0524> nothing

//<0525> nothing
<0525> nothing

//<0526> 松下
<0526> 松下

//<0527> 「落ち着け、今は話を聞こう」
<0527> 「落ち着け、今は話を聞こう」

//<0528> nothing
<0528> nothing

//<0529> nothing
<0529> nothing

//<0530> nothing
<0530> nothing

//<0531> nothing
<0531> nothing

//<0532> nothing
<0532> nothing

//<0533> ゆり
<0533> ゆり

//<0534> 女生徒
<0534> 女生徒

//<0535> ？？
<0535> ？？

//<0536> 「で、なに」
<0536> 「で、なに」

//<0537> 直井
<0537> 直井

//<0538> 「可能性をひとつ教えてやろう」
<0538> 「可能性をひとつ教えてやろう」

//<0539> nothing
<0539> nothing

//<0540> nothing
<0540> nothing

//<0541> nothing
<0541> nothing

//<0542> nothing
<0542> nothing

//<0543> nothing
<0543> nothing

//<0544> 直井
<0544> 直井

//<0545> 「その分身を発生させた理由が強い攻撃の意志を持っていた時だったとしたら？」
<0545> 「その分身を発生させた理由が強い攻撃の意志を持っていた時だったとしたら？」

//<0546> nothing
<0546> nothing

//<0547> nothing
<0547> nothing

//<0548> nothing
<0548> nothing

//<0549> nothing
<0549> nothing

//<0550> nothing
<0550> nothing

//<0551> ゆり
<0551> ゆり

//<0552> 女生徒
<0552> 女生徒

//<0553> ？？
<0553> ？？

//<0554> 「…あの時ね」
<0554> 「…あの時ね」

//<0555> 白
<0555> 白

//<0556> 天使
<0556> 天使

//<0557> かなで
<0557> かなで

//<0558> 女生徒
<0558> 女生徒

//<0559> ？？
<0559> ？？

//<0560> 「助けなくちゃ…」
<0560> 「助けなくちゃ…」

//<0561> 天使
<0561> 天使

//<0562> かなで
<0562> かなで

