// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> nothing
<0073> 「それは人それぞれ。あたしは、絶対に曲から書く。どーしてかわかるか？」

//<0074> わかる
<0074> わかる

//<0075> わからない
<0075> わからない

//<0076> selbtn : 
<0076> selbtn : 

//<0077> 音無
<0077> 音無

//<0078> クソ坊主
<0078> クソ坊主

//<0079> 代理人
<0079> 代理人

//<0080> 微妙すぎるイケメン
<0080> 微妙すぎるイケメン

//<0081> ロリコン
<0081> ロリコン

//<0082> メガネ仲間
<0082> メガネ仲間

//<0083> 暗算日本記録保持者
<0083> 暗算日本記録保持者

//<0084> 通り魔
<0084> 通り魔

//<0085> 記憶ナシ男
<0085> 記憶ナシ男

//<0086> 音速
<0086> 音速

//<0087> 無限
<0087> 無限

//<0088> エロ侍
<0088> エロ侍

//<0089> エロエロ団ナンバー１
<0089> エロエロ団ナンバー１

//<0090> ただのエロ少年
<0090> ただのエロ少年

//<0091> ユリブサイク
<0091> ユリブサイク

//<0092> ドピュッシー
<0092> ドピュッシー

//<0093> アメリカンエロドッグ
<0093> アメリカンエロドッグ

//<0094> ゼウス
<0094> ゼウス

//<0095> 日向markⅡ
<0095> 日向markⅡ

//<0096> 糞虫
<0096> 糞虫

//<0097> 量産型日向
<0097> 量産型日向

//<0098> ？？
<0098> ？？

//<0099> 「わかる」
<0099> 「わかる」

//<0100> nothing
<0100> nothing

//<0101> nothing
<0101> nothing

//<0102> nothing
<0102> nothing

//<0103> nothing
<0103> nothing

//<0104> nothing
<0104> nothing

//<0105> 岩沢
<0105> 岩沢

//<0106> 「ほぅ、だとしたらすごいな。理由は？」
<0106> 「ほぅ、だとしたらすごいな。理由は？」

//<0107> 作詞が苦手だから
<0107> 作詞が苦手だから

//<0108> アレンジ次第だから
<0108> アレンジ次第だから

//<0109> 本当はインストバンドが好きだから
<0109> 本当はインストバンドが好きだから

//<0110> selbtn : 
<0110> selbtn : 

//<0111> 音無
<0111> 音無

//<0112> クソ坊主
<0112> クソ坊主

//<0113> 代理人
<0113> 代理人

//<0114> 微妙すぎるイケメン
<0114> 微妙すぎるイケメン

//<0115> ロリコン
<0115> ロリコン

//<0116> メガネ仲間
<0116> メガネ仲間

//<0117> 暗算日本記録保持者
<0117> 暗算日本記録保持者

//<0118> 通り魔
<0118> 通り魔

//<0119> 記憶ナシ男
<0119> 記憶ナシ男

//<0120> 音速
<0120> 音速

//<0121> 無限
<0121> 無限

//<0122> エロ侍
<0122> エロ侍

//<0123> エロエロ団ナンバー１
<0123> エロエロ団ナンバー１

//<0124> ただのエロ少年
<0124> ただのエロ少年

//<0125> ユリブサイク
<0125> ユリブサイク

//<0126> ドピュッシー
<0126> ドピュッシー

//<0127> アメリカンエロドッグ
<0127> アメリカンエロドッグ

//<0128> ゼウス
<0128> ゼウス

//<0129> 日向markⅡ
<0129> 日向markⅡ

//<0130> 糞虫
<0130> 糞虫

//<0131> 量産型日向
<0131> 量産型日向

//<0132> ？？
<0132> ？？

//<0133> 「作詞が苦手だから、とか？」
<0133> 「作詞が苦手だから、とか？」

//<0134> nothing
<0134> nothing

//<0135> nothing
<0135> nothing

//<0136> nothing
<0136> nothing

//<0137> nothing
<0137> nothing

//<0138> nothing
<0138> nothing

//<0139> 岩沢
<0139> 岩沢

//<0140> 「いいとこつくな。確かに、作曲よりは苦手だ。でも別に理由がある」
<0140> 「いいとこつくな。確かに、作曲よりは苦手だ。でも別に理由がある」

//<0141> 音無
<0141> 音無

//<0142> クソ坊主
<0142> クソ坊主

//<0143> 代理人
<0143> 代理人

//<0144> 微妙すぎるイケメン
<0144> 微妙すぎるイケメン

//<0145> ロリコン
<0145> ロリコン

//<0146> メガネ仲間
<0146> メガネ仲間

//<0147> 暗算日本記録保持者
<0147> 暗算日本記録保持者

//<0148> 通り魔
<0148> 通り魔

//<0149> 記憶ナシ男
<0149> 記憶ナシ男

//<0150> 音速
<0150> 音速

//<0151> 無限
<0151> 無限

//<0152> エロ侍
<0152> エロ侍

//<0153> エロエロ団ナンバー１
<0153> エロエロ団ナンバー１

//<0154> ただのエロ少年
<0154> ただのエロ少年

//<0155> ユリブサイク
<0155> ユリブサイク

//<0156> ドピュッシー
<0156> ドピュッシー

//<0157> アメリカンエロドッグ
<0157> アメリカンエロドッグ

//<0158> ゼウス
<0158> ゼウス

//<0159> 日向markⅡ
<0159> 日向markⅡ

//<0160> 糞虫
<0160> 糞虫

//<0161> 量産型日向
<0161> 量産型日向

//<0162> ？？
<0162> ？？

//<0163> 「アレンジ次第だからか？」
<0163> 「アレンジ次第だからか？」

//<0164> nothing
<0164> nothing

//<0165> nothing
<0165> nothing

//<0166> nothing
<0166> nothing

//<0167> nothing
<0167> nothing

//<0168> nothing
<0168> nothing

//<0169> 岩沢
<0169> 岩沢
{3d45} 33 // 0169

//<0170> 「いいとこつくな。確かに、アレンジに引っ張られて、書くこともある。でも別に理由があるんだ」
<0170> 「いいとこつくな。確かに、アレンジに引っ張られて、書くこともある。でも別に理由があるんだ」

//<0171> nothing
<0171> nothing

//<0172> nothing
<0172> nothing

//<0173> nothing
<0173> nothing

//<0174> nothing
<0174> nothing

//<0175> nothing
<0175> nothing

//<0176> 音無
<0176> 音無

//<0177> クソ坊主
<0177> クソ坊主

//<0178> 代理人
<0178> 代理人

//<0179> 微妙すぎるイケメン
<0179> 微妙すぎるイケメン

//<0180> ロリコン
<0180> ロリコン

//<0181> メガネ仲間
<0181> メガネ仲間

//<0182> 暗算日本記録保持者
<0182> 暗算日本記録保持者

//<0183> 通り魔
<0183> 通り魔

//<0184> 記憶ナシ男
<0184> 記憶ナシ男

//<0185> 音速
<0185> 音速

//<0186> 無限
<0186> 無限

//<0187> エロ侍
<0187> エロ侍

//<0188> エロエロ団ナンバー１
<0188> エロエロ団ナンバー１

//<0189> ただのエロ少年
<0189> ただのエロ少年

//<0190> ユリブサイク
<0190> ユリブサイク

//<0191> ドピュッシー
<0191> ドピュッシー

//<0192> アメリカンエロドッグ
<0192> アメリカンエロドッグ

//<0193> ゼウス
<0193> ゼウス

//<0194> 日向markⅡ
<0194> 日向markⅡ

//<0195> 糞虫
<0195> 糞虫

//<0196> 量産型日向
<0196> 量産型日向

//<0197> ？？
<0197> ？？

//<0198> 「本当はインストバンドが好きだからか？」
<0198> 「本当はインストバンドが好きだからか？」

//<0199> nothing
<0199> nothing

//<0200> nothing
<0200> nothing

//<0201> nothing
<0201> nothing

//<0202> nothing
<0202> nothing

//<0203> nothing
<0203> nothing

//<0204> 岩沢
<0204> 岩沢

//<0205> 「それはないな。やっぱり歌があって、伝えたいメッセージがあるからな」
<0205> 「それはないな。やっぱり歌があって、伝えたいメッセージがあるからな」

//<0206> 音無
<0206> 音無

//<0207> クソ坊主
<0207> クソ坊主

//<0208> 代理人
<0208> 代理人

//<0209> 微妙すぎるイケメン
<0209> 微妙すぎるイケメン

//<0210> ロリコン
<0210> ロリコン

//<0211> メガネ仲間
<0211> メガネ仲間

//<0212> 暗算日本記録保持者
<0212> 暗算日本記録保持者

//<0213> 通り魔
<0213> 通り魔

//<0214> 記憶ナシ男
<0214> 記憶ナシ男

//<0215> 音速
<0215> 音速

//<0216> 無限
<0216> 無限

//<0217> エロ侍
<0217> エロ侍

//<0218> エロエロ団ナンバー１
<0218> エロエロ団ナンバー１

//<0219> ただのエロ少年
<0219> ただのエロ少年

//<0220> ユリブサイク
<0220> ユリブサイク

//<0221> ドピュッシー
<0221> ドピュッシー

//<0222> アメリカンエロドッグ
<0222> アメリカンエロドッグ

//<0223> ゼウス
<0223> ゼウス

//<0224> 日向markⅡ
<0224> 日向markⅡ

//<0225> 糞虫
<0225> 糞虫

//<0226> 量産型日向
<0226> 量産型日向

//<0227> ？？
<0227> ？？

//<0228> 「わからない」
<0228> 「わからない」

//<0229> nothing
<0229> nothing

//<0230> nothing
<0230> nothing

//<0231> nothing
<0231> nothing

//<0232> nothing
<0232> nothing

//<0233> nothing
<0233> nothing

//<0234> 岩沢
<0234> 岩沢

//<0235> 「だろうな」
<0235> 「だろうな」

//<0236> nothing
<0236> nothing

//<0237> nothing
<0237> nothing

//<0238> nothing
<0238> nothing

//<0239> nothing
<0239> nothing

//<0240> nothing
<0240> nothing

//<0241> 岩沢
<0241> 岩沢

//<0242> 「これはあたしの持論なんだけどさ、どれだけいい歌詞でも、曲が良くなかったら、そのメッセージは誰の心にも響かないからさ」
<0242> 「これはあたしの持論なんだけどさ、どれだけいい歌詞でも、曲が良くなかったら、そのメッセージは誰の心にも響かないからさ」

//<0243> 音無
<0243> 音無

//<0244> クソ坊主
<0244> クソ坊主

//<0245> 代理人
<0245> 代理人

//<0246> 微妙すぎるイケメン
<0246> 微妙すぎるイケメン

//<0247> ロリコン
<0247> ロリコン

//<0248> メガネ仲間
<0248> メガネ仲間

//<0249> 暗算日本記録保持者
<0249> 暗算日本記録保持者

//<0250> 通り魔
<0250> 通り魔

//<0251> 記憶ナシ男
<0251> 記憶ナシ男

//<0252> 音速
<0252> 音速

//<0253> 無限
<0253> 無限

//<0254> エロ侍
<0254> エロ侍

//<0255> エロエロ団ナンバー１
<0255> エロエロ団ナンバー１

//<0256> ただのエロ少年
<0256> ただのエロ少年

//<0257> ユリブサイク
<0257> ユリブサイク

//<0258> ドピュッシー
<0258> ドピュッシー

//<0259> アメリカンエロドッグ
<0259> アメリカンエロドッグ

//<0260> ゼウス
<0260> ゼウス

//<0261> 日向markⅡ
<0261> 日向markⅡ

//<0262> 糞虫
<0262> 糞虫

//<0263> 量産型日向
<0263> 量産型日向

//<0264> ？？
<0264> ？？

//<0265> 「それは興味深い話だな。メッセージありきで、これまでずっと曲を書いてきたってことか」
<0265> 「それは興味深い話だな。メッセージありきで、これまでずっと曲を書いてきたってことか」

//<0266> nothing
<0266> nothing

//<0267> nothing
<0267> nothing

//<0268> nothing
<0268> nothing

//<0269> nothing
<0269> nothing

//<0270> nothing
<0270> nothing

//<0271> 岩沢
<0271> 岩沢

//<0272> 「ああ。でも、メッセージ性はなくても、ノリだけでもノッてくれる奴はノッてくれるし、そういうロックも当然アリだと思う」
<0272> 「ああ。でも、メッセージ性はなくても、ノリだけでもノッてくれる奴はノッてくれるし、そういうロックも当然アリだと思う」

//<0273> nothing
<0273> nothing

//<0274> nothing
<0274> nothing

//<0275> nothing
<0275> nothing

//<0276> nothing
<0276> nothing

//<0277> nothing
<0277> nothing

//<0278> 岩沢
<0278> 岩沢

//<0279> 「でも、あたしはやっぱりメッセージも込めたいんだ」
<0279> 「でも、あたしはやっぱりメッセージも込めたいんだ」

//<0280> nothing
<0280> nothing

//<0281> nothing
<0281> nothing

//<0282> nothing
<0282> nothing

//<0283> nothing
<0283> nothing

//<0284> nothing
<0284> nothing

//<0285> 岩沢
<0285> 岩沢

//<0286> 「あたしたちの歌で、誰かの心を動かしたい。そんな深いところまで、潜り込みたいんだ」
<0286> 「あたしたちの歌で、誰かの心を動かしたい。そんな深いところまで、潜り込みたいんだ」

//<0287> 音無
<0287> 音無

//<0288> クソ坊主
<0288> クソ坊主

//<0289> 代理人
<0289> 代理人

//<0290> 微妙すぎるイケメン
<0290> 微妙すぎるイケメン

//<0291> ロリコン
<0291> ロリコン

//<0292> メガネ仲間
<0292> メガネ仲間

//<0293> 暗算日本記録保持者
<0293> 暗算日本記録保持者

//<0294> 通り魔
<0294> 通り魔

//<0295> 記憶ナシ男
<0295> 記憶ナシ男

//<0296> 音速
<0296> 音速

//<0297> 無限
<0297> 無限

//<0298> エロ侍
<0298> エロ侍

//<0299> エロエロ団ナンバー１
<0299> エロエロ団ナンバー１

//<0300> ただのエロ少年
<0300> ただのエロ少年

//<0301> ユリブサイク
<0301> ユリブサイク

//<0302> ドピュッシー
<0302> ドピュッシー

//<0303> アメリカンエロドッグ
<0303> アメリカンエロドッグ

//<0304> ゼウス
<0304> ゼウス

//<0305> 日向markⅡ
<0305> 日向markⅡ

//<0306> 糞虫
<0306> 糞虫

//<0307> 量産型日向
<0307> 量産型日向

//<0308> ？？
<0308> ？？

//<0309> 「そうか、琴線にまで触れたいんだな」
<0309> 「そうか、琴線にまで触れたいんだな」

//<0310> nothing
<0310> nothing

//<0311> nothing
<0311> nothing

//<0312> nothing
<0312> nothing

//<0313> nothing
<0313> nothing

//<0314> nothing
<0314> nothing

//<0315> 岩沢
<0315> 岩沢

//<0316> 「キンセン？　お金の話か？」
<0316> 「キンセン？　お金の話か？」

//<0317> 音無
<0317> 音無

//<0318> クソ坊主
<0318> クソ坊主

//<0319> 代理人
<0319> 代理人

//<0320> 微妙すぎるイケメン
<0320> 微妙すぎるイケメン

//<0321> ロリコン
<0321> ロリコン

//<0322> メガネ仲間
<0322> メガネ仲間

//<0323> 暗算日本記録保持者
<0323> 暗算日本記録保持者

//<0324> 通り魔
<0324> 通り魔

//<0325> 記憶ナシ男
<0325> 記憶ナシ男

//<0326> 音速
<0326> 音速

//<0327> 無限
<0327> 無限

//<0328> エロ侍
<0328> エロ侍

//<0329> エロエロ団ナンバー１
<0329> エロエロ団ナンバー１

//<0330> ただのエロ少年
<0330> ただのエロ少年

//<0331> ユリブサイク
<0331> ユリブサイク

//<0332> ドピュッシー
<0332> ドピュッシー

//<0333> アメリカンエロドッグ
<0333> アメリカンエロドッグ

//<0334> ゼウス
<0334> ゼウス

//<0335> 日向markⅡ
<0335> 日向markⅡ

//<0336> 糞虫
<0336> 糞虫

//<0337> 量産型日向
<0337> 量産型日向

//<0338> ？？
<0338> ？？

//<0339> 「いや、琴と線で、琴線。人の心の奥深くにあるものにまで触れること」
<0339> 「いや、琴と線で、琴線。人の心の奥深くにあるものにまで触れること」

//<0340> nothing
<0340> nothing

//<0341> nothing
<0341> nothing

//<0342> nothing
<0342> nothing

//<0343> nothing
<0343> nothing

//<0344> nothing
<0344> nothing

//<0345> 岩沢
<0345> 岩沢

//<0346> 「へぇ、そんな言葉があるのか。まさしくその通りだ。その琴線とやらに触れたい」
<0346> 「へぇ、そんな言葉があるのか。まさしくその通りだ。その琴線とやらに触れたい」

//<0347> se_hunger
<0347> se_hunger

//<0348> nothing
<0348> nothing

//<0349> nothing
<0349> nothing

//<0350> nothing
<0350> nothing

//<0351> nothing
<0351> nothing

//<0352> nothing
<0352> nothing

//<0353> その時、俺の腹がぐぅっと鳴った。
<0353> その時、俺の腹がぐぅっと鳴った。

//<0354> 音無
<0354> 音無

//<0355> クソ坊主
<0355> クソ坊主

//<0356> 代理人
<0356> 代理人

//<0357> 微妙すぎるイケメン
<0357> 微妙すぎるイケメン

//<0358> ロリコン
<0358> ロリコン

//<0359> メガネ仲間
<0359> メガネ仲間

//<0360> 暗算日本記録保持者
<0360> 暗算日本記録保持者

//<0361> 通り魔
<0361> 通り魔

//<0362> 記憶ナシ男
<0362> 記憶ナシ男

//<0363> 音速
<0363> 音速

//<0364> 無限
<0364> 無限

//<0365> エロ侍
<0365> エロ侍

//<0366> エロエロ団ナンバー１
<0366> エロエロ団ナンバー１

//<0367> ただのエロ少年
<0367> ただのエロ少年

//<0368> ユリブサイク
<0368> ユリブサイク

//<0369> ドピュッシー
<0369> ドピュッシー

//<0370> アメリカンエロドッグ
<0370> アメリカンエロドッグ

//<0371> ゼウス
<0371> ゼウス

//<0372> 日向markⅡ
<0372> 日向markⅡ

//<0373> 糞虫
<0373> 糞虫

//<0374> 量産型日向
<0374> 量産型日向

//<0375> ？？
<0375> ？？

//<0376> （恥ずかし…今の、絶対岩沢に聞かれたよな…）
<0376> （恥ずかし…今の、絶対岩沢に聞かれたよな…）

//<0377> nothing
<0377> nothing

//<0378> nothing
<0378> nothing

//<0379> nothing
<0379> nothing

//<0380> nothing
<0380> nothing

//<0381> nothing
<0381> nothing

//<0382> 岩沢
<0382> 岩沢

//<0383> 「おっと、ちょっと待ってくれ…」
<0383> 「おっと、ちょっと待ってくれ…」

//<0384> se_writing
<0384> se_writing

//<0385> nothing
<0385> nothing

//<0386> nothing
<0386> nothing

//<0387> nothing
<0387> nothing

//<0388> nothing
<0388> nothing

//<0389> nothing
<0389> nothing

//<0390> 岩沢が、ノートにペンを走らせる。
<0390> 岩沢が、ノートにペンを走らせる。

//<0391> しばしその様子を見ながら待つ。
<0391> しばしその様子を見ながら待つ。

//<0392> nothing
<0392> nothing

//<0393> nothing
<0393> nothing

//<0394> nothing
<0394> nothing

//<0395> nothing
<0395> nothing

//<0396> nothing
<0396> nothing

//<0397> 岩沢
<0397> 岩沢

//<0398> 「よし、完成した！」
<0398> 「よし、完成した！」

//<0399> 音無
<0399> 音無

//<0400> クソ坊主
<0400> クソ坊主

//<0401> 代理人
<0401> 代理人

//<0402> 微妙すぎるイケメン
<0402> 微妙すぎるイケメン

//<0403> ロリコン
<0403> ロリコン

//<0404> メガネ仲間
<0404> メガネ仲間

//<0405> 暗算日本記録保持者
<0405> 暗算日本記録保持者

//<0406> 通り魔
<0406> 通り魔

//<0407> 記憶ナシ男
<0407> 記憶ナシ男

//<0408> 音速
<0408> 音速

//<0409> 無限
<0409> 無限

//<0410> エロ侍
<0410> エロ侍

//<0411> エロエロ団ナンバー１
<0411> エロエロ団ナンバー１

//<0412> ただのエロ少年
<0412> ただのエロ少年

//<0413> ユリブサイク
<0413> ユリブサイク

//<0414> ドピュッシー
<0414> ドピュッシー

//<0415> アメリカンエロドッグ
<0415> アメリカンエロドッグ

//<0416> ゼウス
<0416> ゼウス

//<0417> 日向markⅡ
<0417> 日向markⅡ

//<0418> 糞虫
<0418> 糞虫

//<0419> 量産型日向
<0419> 量産型日向

//<0420> ？？
<0420> ？？

//<0421> 「え？　何をきっかけに？」
<0421> 「え？　何をきっかけに？」

//<0422> nothing
<0422> nothing

//<0423> nothing
<0423> nothing

//<0424> nothing
<0424> nothing

//<0425> nothing
<0425> nothing

//<0426> nothing
<0426> nothing

//<0427> 岩沢
<0427> 岩沢

//<0428> 「あんたの腹の虫を聞いてさ」
<0428> 「あんたの腹の虫を聞いてさ」

//<0429> 音無
<0429> 音無

//<0430> クソ坊主
<0430> クソ坊主

//<0431> 代理人
<0431> 代理人

//<0432> 微妙すぎるイケメン
<0432> 微妙すぎるイケメン

//<0433> ロリコン
<0433> ロリコン

//<0434> メガネ仲間
<0434> メガネ仲間

//<0435> 暗算日本記録保持者
<0435> 暗算日本記録保持者

//<0436> 通り魔
<0436> 通り魔

//<0437> 記憶ナシ男
<0437> 記憶ナシ男

//<0438> 音速
<0438> 音速

//<0439> 無限
<0439> 無限

//<0440> エロ侍
<0440> エロ侍

//<0441> エロエロ団ナンバー１
<0441> エロエロ団ナンバー１

//<0442> ただのエロ少年
<0442> ただのエロ少年

//<0443> ユリブサイク
<0443> ユリブサイク

//<0444> ドピュッシー
<0444> ドピュッシー

//<0445> アメリカンエロドッグ
<0445> アメリカンエロドッグ

//<0446> ゼウス
<0446> ゼウス

//<0447> 日向markⅡ
<0447> 日向markⅡ

//<0448> 糞虫
<0448> 糞虫

//<0449> 量産型日向
<0449> 量産型日向

//<0450> ？？
<0450> ？？

//<0451> 「そんなのが歌詞に影響するのか？」
<0451> 「そんなのが歌詞に影響するのか？」

//<0452> nothing
<0452> nothing

//<0453> nothing
<0453> nothing

//<0454> nothing
<0454> nothing

//<0455> nothing
<0455> nothing

//<0456> nothing
<0456> nothing

//<0457> 岩沢
<0457> 岩沢

//<0458> 「ああ、なかなかぐっと来る思いを込められなくてさ」
<0458> 「ああ、なかなかぐっと来る思いを込められなくてさ」

//<0459> nothing
<0459> nothing

//<0460> nothing
<0460> nothing

//<0461> nothing
<0461> nothing

//<0462> nothing
<0462> nothing

//<0463> nothing
<0463> nothing

//<0464> 岩沢
<0464> 岩沢

//<0465> 「でもお前のおかげで、生きていた頃、いつも空腹だったことを思い出したんだ」
<0465> 「でもお前のおかげで、生きていた頃、いつも空腹だったことを思い出したんだ」

//<0466> 音無
<0466> 音無

//<0467> クソ坊主
<0467> クソ坊主

//<0468> 代理人
<0468> 代理人

//<0469> 微妙すぎるイケメン
<0469> 微妙すぎるイケメン

//<0470> ロリコン
<0470> ロリコン

//<0471> メガネ仲間
<0471> メガネ仲間

//<0472> 暗算日本記録保持者
<0472> 暗算日本記録保持者

//<0473> 通り魔
<0473> 通り魔

//<0474> 記憶ナシ男
<0474> 記憶ナシ男

//<0475> 音速
<0475> 音速

//<0476> 無限
<0476> 無限

//<0477> エロ侍
<0477> エロ侍

//<0478> エロエロ団ナンバー１
<0478> エロエロ団ナンバー１

//<0479> ただのエロ少年
<0479> ただのエロ少年

//<0480> ユリブサイク
<0480> ユリブサイク

//<0481> ドピュッシー
<0481> ドピュッシー

//<0482> アメリカンエロドッグ
<0482> アメリカンエロドッグ

//<0483> ゼウス
<0483> ゼウス

//<0484> 日向markⅡ
<0484> 日向markⅡ

//<0485> 糞虫
<0485> 糞虫

//<0486> 量産型日向
<0486> 量産型日向

//<0487> ？？
<0487> ？？

//<0488> （いつも空腹だったなんて…どんな生前だったんだ…）
<0488> （いつも空腹だったなんて…どんな生前だったんだ…）

//<0489> nothing
<0489> nothing

//<0490> nothing
<0490> nothing

//<0491> nothing
<0491> nothing

//<0492> nothing
<0492> nothing

//<0493> nothing
<0493> nothing

//<0494> 岩沢
<0494> 岩沢

//<0495> 「読んでやろうか？」
<0495> 「読んでやろうか？」

//<0496> 読んでもらう
<0496> 読んでもらう

//<0497> 遠慮する
<0497> 遠慮する

//<0498> selbtn : 
<0498> selbtn : 

//<0499> bs3_
<0499> bs3_

//<0500> nothing
<0500> nothing

//<0501> nothing
<0501> nothing

//<0502> nothing
<0502> nothing

//<0503> nothing
<0503> nothing

//<0504> nothing
<0504> nothing

//<0505> 岩沢
<0505> 岩沢
{a034} 33 // 0505

//<0506> 「じゃあ、読むよ。曲名は
<0506> 「じゃあ、読むよ。曲名は

//<0507> Hot Meal
<0507> Hot Meal

//<0508> 」
<0508> 」

//<0509> nothing
<0509> nothing

//<0510> nothing
<0510> nothing

//<0511> nothing
<0511> nothing

//<0512> nothing
<0512> nothing

//<0513> nothing
<0513> nothing

//<0514> 岩沢が音読を始める。
<0514> 岩沢が音読を始める。

//<0515> nothing
<0515> nothing

//<0516> nothing
<0516> nothing

//<0517> nothing
<0517> nothing

//<0518> nothing
<0518> nothing

//<0519> nothing
<0519> nothing

//<0520> 岩沢
<0520> 岩沢

//<0521> 「ふらふらなまま家路を辿って冷たい部屋に転がり込むよ。その端っこで眠りに落ちていこう」
<0521> 「ふらふらなまま家路を辿って冷たい部屋に転がり込むよ。その端っこで眠りに落ちていこう」

//<0522> nothing
<0522> nothing

//<0523> nothing
<0523> nothing

//<0524> nothing
<0524> nothing

//<0525> nothing
<0525> nothing

//<0526> nothing
<0526> nothing

//<0527> 岩沢
<0527> 岩沢

//<0528> 「華やいだ夕飯を斜に見てきた。お腹がからっぽでも気にしないでいた」
<0528> 「華やいだ夕飯を斜に見てきた。お腹がからっぽでも気にしないでいた」

//<0529> 黒
<0529> 黒

//<0530> 岩沢
<0530> 岩沢

